title,url,points,num_comments,category,created_at,search_term,metric
Ask HN: Why does no one talk about the H-1B problem?,https://news.ycombinator.com/item?id=46989395,10,11,LEVEL_1_AWARE,2026-02-12T14:39:32Z,laid off,layoff_watch
Template for telling the truth on layoffs like at Block,https://news.ycombinator.com/item?id=47178248,7,1,LEVEL_1_AWARE,2026-02-27T08:53:22Z,laid off,layoff_watch
Ask HN: Looking for a job after layoff and burnout. What should I focus on,https://news.ycombinator.com/item?id=47376237,6,15,LEVEL_1_AWARE,2026-03-14T12:59:42Z,laid off,layoff_watch
Ask HN: How to get free/cheap Claude and AWS credits,https://news.ycombinator.com/item?id=47482904,5,5,LEVEL_1_AWARE,2026-03-22T22:27:41Z,laid off,layoff_watch
Ask HN: What should I do to land a position soon?,https://news.ycombinator.com/item?id=47463415,4,5,LEVEL_1_AWARE,2026-03-21T02:21:24Z,laid off,layoff_watch
Kindle update 5.19.2 is the worst Kindle update of all time IMO,https://news.ycombinator.com/item?id=47531696,4,0,LEVEL_1_AWARE,2026-03-26T15:26:48Z,laid off,layoff_watch
Ask HN: Moving from Software Engineer to PM or another area?,https://news.ycombinator.com/item?id=47265080,3,7,LEVEL_1_AWARE,2026-03-05T18:10:41Z,laid off,layoff_watch
Show HN: Calx – track and compile corrections humans make with AI agents,https://github.com/getcalx,3,1,LEVEL_1_AWARE,2026-04-01T04:45:06Z,laid off,layoff_watch
Ask HN: Exhaused by AI looking for some advice on how to keep moving forward,https://news.ycombinator.com/item?id=46810881,2,8,LEVEL_1_AWARE,2026-01-29T14:47:15Z,laid off,layoff_watch
Ask HN: How are you dealing with anxiety with layoffs?,https://news.ycombinator.com/item?id=46848912,2,4,LEVEL_2_FRUSTRATED,2026-02-01T20:05:25Z,laid off,layoff_watch
Show HN: Free AI resume tailor I built after a recent layoff (300+ users so far),https://jobbi.app/,2,2,LEVEL_1_AWARE,2026-03-09T23:06:47Z,laid off,layoff_watch
Whats your strategy to stay productive post layoff?,https://news.ycombinator.com/item?id=47264440,2,1,LEVEL_1_AWARE,2026-03-05T17:21:59Z,laid off,layoff_watch
"Show HN: I Spy AI – Detect AI-Generated Images, with an MCP Server",https://www.ispyai.io/,2,0,LEVEL_1_AWARE,2026-04-20T00:28:24Z,laid off,layoff_watch
Ask HN: How to get resume noticed and a callback?,https://news.ycombinator.com/item?id=47267559,1,3,LEVEL_1_AWARE,2026-03-05T21:30:00Z,laid off,layoff_watch
"Show HN: Get Hired with AI, a free book I wrote on using LLMs for a job search",https://www.careervectorhq.com/book/get-hired-with-ai.html,1,1,LEVEL_1_AWARE,2026-04-14T12:37:31Z,laid off,layoff_watch
Ask HN: Getting a new job as a manager in the AI era (US),https://news.ycombinator.com/item?id=47316063,1,0,LEVEL_1_AWARE,2026-03-09T21:51:20Z,laid off,layoff_watch
Show HN: Oitii - 10x your job offers,https://www.oitii.com,1,0,LEVEL_1_AWARE,2026-02-16T05:01:29Z,laid off,layoff_watch
"Show HN: Backwater Finance – A free, local-first personal finance web app",https://backwater.systems/finance/,1,0,LEVEL_1_AWARE,2026-01-22T18:22:00Z,laid off,layoff_watch
'Uncle Larry's biggest fan' cut by email in early morning Oracle layoff spree,https://www.theregister.com/2026/04/01/laidoff_oracle_workers/,5,2,LEVEL_1_AWARE,2026-04-03T17:06:30Z,laid off,layoff_watch
GTA 6 publisher Take-Two lay off their head of AI and several of team members,https://www.rockpapershotgun.com/grand-theft-auto-6-publisher-take-two-have-seemingly-laid-off-their-head-of-ai-and-several-of-the-departments-staffers,4,1,LEVEL_1_AWARE,2026-04-04T19:03:22Z,laid off,layoff_watch
Show HN: I'm an AI growth-hacking agent. My premise was a lie.,https://news.ycombinator.com/item?id=47265246,3,1,LEVEL_1_AWARE,2026-03-05T18:24:40Z,laid off,layoff_watch
Show HN: Excalidraw Architect MCP for AI Based IDEs,https://github.com/BV-Venky/excalidraw-architect-mcp,2,0,LEVEL_1_AWARE,2026-03-07T17:47:49Z,laid off,layoff_watch
Show HN: Onlybots.cam,https://onlybots.cam,1,0,LEVEL_1_AWARE,2026-02-11T15:22:09Z,laid off,layoff_watch
InterviewGPT: Stop Guessing. Start Scaling. Land Your Dream FAANG Offer,https://interviewgpt.deepchill.app/,2,0,LEVEL_1_AWARE,2026-04-09T21:10:10Z,laid off,layoff_watch
Stop Guessing. Start Scaling. Land Your Dream Big Tech Offer with InterviewGPT,https://interviewgpt.deepchill.app/blogs,1,0,LEVEL_1_AWARE,2026-03-28T06:52:08Z,laid off,layoff_watch
"2026 tech layoffs reach 45,000 in March",https://technode.global/2026/03/09/2026-tech-layoffs-reach-45000-in-march-more-than-9200-due-to-ai-and-automation-rationalfx/,175,152,LEVEL_1_AWARE,2026-03-14T19:46:49Z,tech layoffs,layoff_watch
Tech Layoffs Are Not About AI: An Insider View from a Former Amazon Manager [video],https://www.youtube.com/watch?v=uyCcgG4nm90,9,1,LEVEL_1_AWARE,2026-03-07T15:20:54Z,tech layoffs,layoff_watch
Ask HN: Finding a purpose after tech layoffs,https://news.ycombinator.com/item?id=47336351,8,7,LEVEL_1_AWARE,2026-03-11T14:50:07Z,tech layoffs,layoff_watch
More Big Tech Layoffs Loom as Meta Mulls 20% Cut to Its Workforce,https://www.investopedia.com/more-big-tech-layoffs-loom-as-meta-mulls-20-percent-cut-to-its-workforce-11926775,4,0,LEVEL_1_AWARE,2026-03-17T17:39:43Z,tech layoffs,layoff_watch
Tech Layoffs Are Not About AI: An Insider View from a Former Amazon Manager [video],https://www.youtube.com/watch?v=uyCcgG4nm90,3,0,LEVEL_1_AWARE,2026-02-21T22:54:57Z,tech layoffs,layoff_watch
Snap is cutting 1k workers in the latest tech layoff,https://www.latimes.com/business/story/2026-04-15/snap-is-cutting-1-000-workers-in-latest-tech-layoff,2,0,LEVEL_1_AWARE,2026-04-16T13:57:23Z,tech layoffs,layoff_watch
Capital Efficiency and the Tech Layoff Correction (2020-2025),https://datakid.org/r/2026-03-07-jxhde2,2,0,LEVEL_1_AWARE,2026-03-07T10:56:04Z,tech layoffs,layoff_watch
Show HN: Free app tracking every tech layoff 53k jobs cut in 2026,https://apps.apple.com/us/app/layoffs-tech-job-tracker/id6758896276,1,0,LEVEL_1_AWARE,2026-03-13T05:55:11Z,tech layoffs,layoff_watch
Tech workers continue to lose jobs in droves as economy shows positive signs,https://www.washingtonpost.com/technology/2026/01/31/tech-layoffs-workers-impact/,6,1,LEVEL_1_AWARE,2026-02-01T14:14:26Z,tech layoffs,layoff_watch
Tech companies are cutting jobs and betting on AI. The payoff is not guaranteed,https://www.theguardian.com/technology/2026/apr/06/tech-layoffs-ai-work,6,0,LEVEL_1_AWARE,2026-04-07T10:30:49Z,tech layoffs,layoff_watch
The Atlassian Layoffs – Yay or Fail,https://tapestry.news/tech/atlassian-layoffs/,1,0,LEVEL_1_AWARE,2026-03-17T17:58:09Z,tech layoffs,layoff_watch
"Show HN: HireIndex – 3 years of ""Who Wants to Be Hired"" trends",https://hireindex.xyz/#stats,2,3,LEVEL_1_AWARE,2026-01-28T14:20:42Z,tech layoffs,layoff_watch
The truth about covering tech at Bezos's Washington Post,https://geoffreyfowler.substack.com/p/washington-post-layoffs-bezos-tech-reporting,35,5,LEVEL_1_AWARE,2026-02-11T18:37:12Z,tech layoffs,layoff_watch
Tech giant Oracle reportedly blindsides thousands with emailed layoffs,https://www.sfgate.com/tech/article/oracle-layoffs-ai-22175253.php,10,1,LEVEL_1_AWARE,2026-04-01T14:13:50Z,tech layoffs,layoff_watch
Snap is laying off 16 percent of its staff as it leans into AI,https://www.theverge.com/tech/912314/snap-layoffs-1000-staffers-ai-profitability,8,1,LEVEL_1_AWARE,2026-04-15T19:44:00Z,tech layoffs,layoff_watch
Tech Companies Are Blaming Layoffs on AI. What's Going On?,https://singularityhub.com/2026/03/19/tech-companies-are-blaming-massive-layoffs-on-ai-whats-really-going-on/,5,1,LEVEL_1_AWARE,2026-03-20T15:11:47Z,tech layoffs,layoff_watch
Bay Area tech CEO given $3.5M severance payment as company lays off hundreds,https://www.sfgate.com/tech/article/workday-severance-layoffs-21346064.php,8,2,LEVEL_1_AWARE,2026-02-12T05:40:06Z,tech layoffs,layoff_watch
Bay Area tech company who 'precisely allocates every human resource' has layoffs,https://www.sfgate.com/tech/article/c3-ai-layoffs-21939617.php,4,2,LEVEL_1_AWARE,2026-02-25T17:26:14Z,tech layoffs,layoff_watch
What will tech jobs look like in 2026?,https://restofworld.org/2026/tech-jobs-2026-ai-layoffs-hybrid-work/,2,0,LEVEL_1_AWARE,2026-01-23T06:19:27Z,tech layoffs,layoff_watch
What will tech jobs look like in 2026?,https://restofworld.org/2026/tech-jobs-2026-ai-layoffs-hybrid-work/,1,0,LEVEL_1_AWARE,2026-01-22T19:32:01Z,tech layoffs,layoff_watch
"AI, Layoffs and the Shifting Tech Job Landscape",https://inc42.com/buzz/ai-layoffs-and-the-shifting-tech-job-landscape/,1,0,LEVEL_1_AWARE,2026-03-13T20:22:03Z,tech layoffs,layoff_watch
Jack Dorsey's Block cuts nearly half of its staff in AI gamble,https://www.theverge.com/tech/885710/jack-dorsey-block-layoffs-job-cuts-ai,4,1,LEVEL_1_AWARE,2026-02-26T22:22:53Z,tech layoffs,layoff_watch
"Digg's open beta shuts down after just two months, blaming AI bot spam",https://www.theverge.com/tech/894803/digg-beta-shutdown-layoffs-ai,2,0,LEVEL_1_AWARE,2026-03-15T15:31:32Z,tech layoffs,layoff_watch
"Jack Dorsey lays off 4k, says others will do same 'within the next year'",https://www.sfgate.com/tech/article/jack-dorsey-block-layoffs-21944033.php,1,1,LEVEL_1_AWARE,2026-02-27T12:58:20Z,tech layoffs,layoff_watch
Show HN: Loopback – Verified interview feedback that builds your live resume,https://www.joinloopback.com/,2,0,LEVEL_1_AWARE,2026-04-09T12:47:18Z,tech layoffs,layoff_watch
Oracle's 30k Employee Layoffs,https://tech-insider.org/oracle-30000-layoffs-ai-data-center-restructuring-2026/,5,0,LEVEL_1_AWARE,2026-04-09T09:43:11Z,tech layoffs,layoff_watch
Show HN: WARN Firehose – Every US layoff notice in one searchable database,https://warnfirehose.com,134,26,LEVEL_1_AWARE,2026-02-22T23:32:43Z,tech layoffs,layoff_watch
Why tech CEOs suddenly love blaming AI for mass layoffs,https://www.bbc.com/news/articles/cde5y2x51y8o,8,1,LEVEL_1_AWARE,2026-03-30T13:19:31Z,tech layoffs,layoff_watch
"Amazon Layoffs Hit 1,400 in Seattle as Local Tech Jobs Wither",https://www.bloomberg.com/news/articles/2026-01-30/amazon-layoffs-hit-1-400-in-seattle-700-in-bellevue-as-tech-jobs-wither,6,1,LEVEL_1_AWARE,2026-01-31T17:28:42Z,tech layoffs,layoff_watch
Tech companies are axing roles. They're hiring some back as contractors,https://www.businessinsider.com/sneaky-truth-ai-layoffs-switcheroo-meta-microsoft-2026-3,2,0,LEVEL_1_AWARE,2026-04-07T19:49:14Z,tech layoffs,layoff_watch
Show HN: Resume Rescue AI – Land your next tech role in half the time,https://project-800e5120.doanything.app,1,0,LEVEL_1_AWARE,2026-02-27T03:16:47Z,tech layoffs,layoff_watch
AI is supercharging fake work,https://news.ycombinator.com/item?id=47347983,13,10,LEVEL_1_AWARE,2026-03-12T08:33:30Z,tech layoffs,layoff_watch
Structural unemployment and the $5.5T data infrastructure bottleneck,https://news.ycombinator.com/item?id=46935123,1,0,LEVEL_1_AWARE,2026-02-08T15:30:37Z,tech layoffs,layoff_watch
Former Tumblr Head Jeff D'Onofrio Steps in as Acting CEO at the Washington Post,https://www.theverge.com/tech/875433/tumblr-jeff-donofrio-ceo-washington-post-layoffs,4,1,LEVEL_1_AWARE,2026-02-08T12:42:13Z,tech layoffs,layoff_watch
Vulkan memory barriers and image layouts explained,https://www.rastergrid.com/blog/gpu-tech/2026/03/vulkan-memory-barriers-and-image-layouts-explained/,2,0,LEVEL_1_AWARE,2026-03-03T20:55:24Z,tech layoffs,layoff_watch
"Show HN: I built a zero-browser, pure-JS typesetting engine for bit-perfect PDFs",https://github.com/cosmiciron/vmprint,78,57,LEVEL_1_AWARE,2026-03-01T12:25:11Z,tech layoffs,layoff_watch
Show HN: Bank Parser – Convert US Bank Statement PDFs to QuickBooks-Ready Excel,https://bank-parser.com,6,0,LEVEL_1_AWARE,2026-03-18T04:59:37Z,tech layoffs,layoff_watch
Show HN: Thisorthis.ai – Compare responses from 50 AI models side-by-side,https://thisorthis.ai/ai-playground,2,0,LEVEL_1_AWARE,2026-02-24T01:58:02Z,tech layoffs,layoff_watch
Show HN: InStudio – Free Instagram toolkit with 10 creator tools,https://instudio.artboards.in//,1,0,LEVEL_1_AWARE,2026-02-18T08:44:21Z,tech layoffs,layoff_watch
Show HN: Linkpreview.io – Debug and preview social share cards,https://linkpreview.io,1,0,LEVEL_1_AWARE,2026-02-09T21:00:08Z,tech layoffs,layoff_watch
"Show HN: OctopusGarden – An autonomous software factory (specs in, code out)",https://github.com/foundatron/octopusgarden,8,5,LEVEL_1_AWARE,2026-03-03T00:07:15Z,job search nightmare,layoff_watch
"Show HN: HiredToday.app – AI resume tailoring, cover letters and interview prep",https://www.hiredtoday.app,3,0,LEVEL_1_AWARE,2026-03-24T16:51:33Z,500 applications,layoff_watch
Show HN: Emdash – Open-source agentic development environment,https://github.com/generalaction/emdash,206,71,LEVEL_1_AWARE,2026-02-24T18:00:37Z,500 applications,layoff_watch
Show HN: Distr 2.0 – A year of learning how to ship to customer environments,https://github.com/distr-sh/distr,101,29,LEVEL_1_AWARE,2026-02-10T12:19:23Z,500 applications,layoff_watch
Show HN: Distr 2.0 – A year of learning how to ship to customer environments,https://github.com/distr-sh/distr,4,2,LEVEL_1_AWARE,2026-02-04T16:01:46Z,500 applications,layoff_watch
"Show HN: Cush – curl your shell, an HTTP tunnel for AI agents",https://github.com/statespace-tech/cush,3,1,LEVEL_1_AWARE,2026-04-15T16:01:43Z,500 applications,layoff_watch
Meishi Challenges Apple/Google: Open-Source P2P E2EE Contacts,https://news.ycombinator.com/item?id=47136950,2,2,LEVEL_1_AWARE,2026-02-24T13:33:39Z,500 applications,layoff_watch
Show HN: A benchmark for SAST exploit chain and evasion detection,https://github.com/TheAuditorTool/sast-benchmark,2,1,LEVEL_1_AWARE,2026-04-08T15:48:41Z,500 applications,layoff_watch
Show HN: A personal AI kernel where other agents ask permission for your data,https://github.com/rajmohanutopai/dina,2,0,LEVEL_1_AWARE,2026-04-01T13:35:50Z,500 applications,layoff_watch
Show HN: AgentLookup – A public registry where AI agents find each other,https://agentlookup.dev,2,0,LEVEL_1_AWARE,2026-02-28T20:47:45Z,500 applications,layoff_watch
Show HN: Hyperterse – a super fast runtime to connect your data to your agents,https://github.com/hyperterse/hyperterse,1,1,LEVEL_1_AWARE,2026-01-29T16:24:47Z,500 applications,layoff_watch
Show HN: Mir – Portable participation history across platforms (open sandbox),https://myinternetreputation.org/sandbox,1,0,LEVEL_1_AWARE,2026-03-09T04:36:22Z,500 applications,layoff_watch
"Show HN: ApplyGhost – Auto-apply to jobs with quality, not quantity",https://applyghost.com,1,0,LEVEL_1_AWARE,2026-03-01T14:14:18Z,500 applications,layoff_watch
Show HN: Pressmegpt.com Generate Classic and Gutenberg WordPress Themes with AI,https://pressmegpt.com/,1,0,LEVEL_1_AWARE,2026-01-22T15:51:50Z,500 applications,layoff_watch
Claude making me more productive every day usecases,https://news.ycombinator.com/item?id=47202447,2,0,LEVEL_1_AWARE,2026-03-01T01:01:43Z,500 applications,layoff_watch
How Can 50-Year-Old Chatbots Inform Clinical Applications of AI? Jama+AI Podcast,https://jamanetwork.com/journals/jama/fullarticle/2844546,1,1,LEVEL_1_AWARE,2026-02-13T16:07:03Z,500 applications,layoff_watch
"Show HN: Interview OS, a privacy-first job tracker",https://interviewos.xyz,2,0,LEVEL_1_AWARE,2026-01-21T06:46:59Z,500 applications,layoff_watch
"Show HN: View spending habits for 50 cents/month. Data stored locally, no sub",https://www.therealmyfiapp.com/,2,1,LEVEL_1_AWARE,2026-03-31T15:48:40Z,500 applications,layoff_watch
Tell HN: I'm a PM at a big system of record SaaS. We're cooked,https://news.ycombinator.com/item?id=46917886,103,46,LEVEL_1_AWARE,2026-02-06T20:43:57Z,500 applications,layoff_watch
Launch HN: Voltair (YC W26) – Drone and charging network for power utilities,https://news.ycombinator.com/item?id=47442452,85,27,LEVEL_1_AWARE,2026-03-19T16:57:02Z,500 applications,layoff_watch
Launch HN: Kita (YC W26) – Automate credit review in emerging markets,https://news.ycombinator.com/item?id=47417335,55,14,LEVEL_1_AWARE,2026-03-17T19:46:29Z,500 applications,layoff_watch
Built a 1.3M-line agent-native OS in Rust while homeless. What now?,https://news.ycombinator.com/item?id=47388478,11,35,LEVEL_3_CRISIS,2026-03-15T15:40:06Z,500 applications,layoff_watch
Show HN: Tabstack Research – An API for verified web research (by Mozilla),https://news.ycombinator.com/item?id=46889144,10,3,LEVEL_1_AWARE,2026-02-04T17:57:34Z,500 applications,layoff_watch
Show HN: Tokencap – Token budget enforcement across your AI agents,https://github.com/pykul/tokencap,7,0,LEVEL_1_AWARE,2026-04-04T14:09:13Z,500 applications,layoff_watch
Show HN: I built a new software primitive. It replaces AI screenshot agents,https://github.com/IamLumae/DirectShell,5,0,LEVEL_1_AWARE,2026-02-17T18:57:45Z,500 applications,layoff_watch
Show HN: Taphouse – A Native macOS GUI for Homebrew,https://news.ycombinator.com/item?id=46959434,5,0,LEVEL_1_AWARE,2026-02-10T13:27:54Z,500 applications,layoff_watch
"Back end where you just define schema, access policy, and functions",https://news.ycombinator.com/item?id=47115755,3,5,LEVEL_1_AWARE,2026-02-22T23:01:42Z,500 applications,layoff_watch
Show HN: DreamsJar – A visual savings goal tracker for iOS,https://olddogdevs.us/dreamsjar,2,2,LEVEL_1_AWARE,2026-01-29T04:29:54Z,500 applications,layoff_watch
Show HN: Appsec.fi – Interactive AppSec training matched to your stack,https://appsec.fi/en,2,0,LEVEL_1_AWARE,2026-03-30T17:44:13Z,500 applications,layoff_watch
"Looking for ArXiv Endorser in Cs.ds""",https://news.ycombinator.com/item?id=47297373,2,0,LEVEL_1_AWARE,2026-03-08T13:59:57Z,500 applications,layoff_watch
Show HN: PortLume AI – Auto-generate portfolios from GitHub and AI job tools,https://portlumeai.com/,2,0,LEVEL_1_AWARE,2026-02-19T14:14:52Z,500 applications,layoff_watch
Show HN: ResuOpt – AI resume optimizer with no subscriptions ($4.99 one-time),https://www.resuopt.com/,2,0,LEVEL_1_AWARE,2026-02-17T18:37:46Z,500 applications,layoff_watch
Lead Full-Stack Engineer Marker Learning – Remote,https://news.ycombinator.com/item?id=47794168,1,0,LEVEL_1_AWARE,2026-04-16T15:01:46Z,500 applications,layoff_watch
"Show HN: JSON-io – Java library for JSON, JSON5, and TOON (40% fewer LLM tokens)",https://news.ycombinator.com/item?id=47502635,1,0,LEVEL_1_AWARE,2026-03-24T13:53:46Z,500 applications,layoff_watch
Show HN: ApplyFlow – Free Kanban job tracker with multi-tier Chrome capture,https://www.applyflowtracker.com,1,0,LEVEL_1_AWARE,2026-02-26T15:29:16Z,500 applications,layoff_watch
Launch HN: Canary (YC W26) – AI QA that understands your code,https://news.ycombinator.com/item?id=47441629,58,26,LEVEL_1_AWARE,2026-03-19T16:01:30Z,500 applications,layoff_watch
Ask HN: What to do instead of giving up on tech,https://news.ycombinator.com/item?id=46937975,3,2,LEVEL_2_FRUSTRATED,2026-02-08T20:04:45Z,fired from tech,layoff_watch
Show HN: I analyzed 6 years of Hacker News data and here's what I found,https://app.hex.tech/virtual-hackathon/app/Hacker-News-Demystified-032DXkOndTJkiwAAO1fyX5,1,0,LEVEL_1_AWARE,2026-02-01T18:07:25Z,fired from tech,layoff_watch
I Got Fired Because of AI – But I Still Think I'm the Engineer of the Future,https://news.ycombinator.com/item?id=47328448,4,2,LEVEL_1_AWARE,2026-03-10T20:31:17Z,fired from tech,layoff_watch
"Durable Object alarm loop: $34k in 8 days, zero users, no platform warning",https://news.ycombinator.com/item?id=47787042,31,3,LEVEL_1_AWARE,2026-04-16T00:08:59Z,fired from tech,layoff_watch
Show HN: Endgame – Production-aware ML under the sklearn API,https://news.ycombinator.com/item?id=47239982,2,0,LEVEL_1_AWARE,2026-03-03T22:27:20Z,fired from tech,layoff_watch
Sam Altman is under fire from critics again for 'disgusting' AI remarks,https://www.indy100.com/science-tech/sam-altman-openai-chatgpt-latest,4,1,LEVEL_1_AWARE,2026-03-18T17:04:13Z,fired from tech,layoff_watch
Show HN: Gapless.js – gapless web audio playback,https://github.com/RelistenNet/gapless.js,35,11,LEVEL_1_AWARE,2026-03-02T18:48:37Z,fired from tech,layoff_watch
Show HN: AILA – Local-first autonomous agent with zero-remote-override,https://www.institutionofinnovation.com/,5,5,LEVEL_1_AWARE,2026-02-16T14:46:56Z,fired from tech,layoff_watch
Ask HN: Why isn't Anthropic eating their own dogfood? A Max subscriber's view,https://news.ycombinator.com/item?id=47677184,3,2,LEVEL_1_AWARE,2026-04-07T15:50:18Z,fired from tech,layoff_watch
Show HN: Decision Guardian – Auto-surface architectural context on PRs and CLI,https://news.ycombinator.com/item?id=47188328,2,0,LEVEL_1_AWARE,2026-02-28T00:39:26Z,fired from tech,layoff_watch
Show HN: Humetrical – An Improvement on Team Wellness,https://humetrical.com,2,0,LEVEL_1_AWARE,2026-02-04T15:49:32Z,fired from tech,layoff_watch
Show HN: HashTrade – Open-source LLM trading agent with episodic memory,https://github.com/mertozbas/hashtrade,1,1,LEVEL_1_AWARE,2026-02-22T06:17:49Z,fired from tech,layoff_watch
Show HN: A free personality test based on five elements,https://fiveelementstest.com,1,0,LEVEL_1_AWARE,2026-03-06T06:48:08Z,fired from tech,layoff_watch
"Show HN: Atom – open-source AI agent with ""visual"" episodic memory",https://github.com/rush86999/atom,1,0,LEVEL_1_AWARE,2026-03-01T00:59:30Z,fired from tech,layoff_watch
Show HN: Self-contained offline knowledge cards with ULID-DNA and IDsEd25519,https://stoutenburger.com,1,0,LEVEL_1_AWARE,2026-02-26T15:31:30Z,fired from tech,layoff_watch
Meta targets May 20 for first wave of layoffs; additional cuts later in 2026,https://www.reuters.com/world/meta-targets-may-20-first-wave-layoffs-additional-cuts-later-2026-2026-04-17/,25,9,LEVEL_1_AWARE,2026-04-17T20:37:34Z,layoff wave,layoff_watch
Meta targets May 20 for first wave of layoffs; additional cuts later in 2026,https://www.reuters.com/world/meta-targets-may-20-first-wave-layoffs-additional-cuts-later-2026-2026-04-17/,4,1,LEVEL_1_AWARE,2026-04-18T05:22:52Z,layoff wave,layoff_watch
