title,url,points,num_comments,category,created_at,search_term,metric
Capital Efficiency and the Tech Layoff Correction (2020-2025),https://datakid.org/r/2026-03-07-jxhde2,2,0,LEVEL_1_AWARE,2026-03-07T10:56:04Z,tech layoffs,layoff_watch
Show HN: Free app tracking every tech layoff 53k jobs cut in 2026,https://apps.apple.com/us/app/layoffs-tech-job-tracker/id6758896276,1,0,LEVEL_1_AWARE,2026-03-13T05:55:11Z,tech layoffs,layoff_watch
"Meta Lays Off 1,500 People in Metaverse Division",https://www.wsj.com/tech/meta-layoffs-reality-labs-2026-347008b0,12,2,LEVEL_1_AWARE,2026-01-14T19:48:13Z,tech layoffs,layoff_watch
"Meta Lays Off 1,500 People in Metaverse Division",https://www.wsj.com/tech/meta-layoffs-reality-labs-2026-347008b0,8,1,LEVEL_1_AWARE,2026-01-15T06:28:53Z,tech layoffs,layoff_watch
"Meta Lays Off 1,500 People in Metaverse Division",https://www.wsj.com/tech/meta-layoffs-reality-labs-2026-347008b0,7,1,LEVEL_1_AWARE,2026-01-19T18:52:41Z,tech layoffs,layoff_watch
Tech workers continue to lose jobs in droves as economy shows positive signs,https://www.washingtonpost.com/technology/2026/01/31/tech-layoffs-workers-impact/,6,1,LEVEL_1_AWARE,2026-02-01T14:14:26Z,tech layoffs,layoff_watch
The Atlassian Layoffs – Yay or Fail,https://tapestry.news/tech/atlassian-layoffs/,1,0,LEVEL_1_AWARE,2026-03-17T17:58:09Z,tech layoffs,layoff_watch
Meta cuts more than 1k in Bay Area tech's first big layoff of 2026,https://www.sfgate.com/tech/article/meta-layoff-1000-first-2026-21293134.php,14,1,LEVEL_1_AWARE,2026-01-14T05:47:20Z,tech layoffs,layoff_watch
"One incident, onion tech debt and layoffs",https://medium.com/@IndividualSecret1/one-incident-onion-tech-debt-and-layoffs-e356610482a3,4,0,LEVEL_1_AWARE,2025-12-30T15:24:50Z,tech layoffs,layoff_watch
"Show HN: HireIndex – 3 years of ""Who Wants to Be Hired"" trends",https://hireindex.xyz/#stats,2,3,LEVEL_1_AWARE,2026-01-28T14:20:42Z,tech layoffs,layoff_watch
The truth about covering tech at Bezos's Washington Post,https://geoffreyfowler.substack.com/p/washington-post-layoffs-bezos-tech-reporting,35,5,LEVEL_1_AWARE,2026-02-11T18:37:12Z,tech layoffs,layoff_watch
Tech Companies Are Blaming Layoffs on AI. What's Going On?,https://singularityhub.com/2026/03/19/tech-companies-are-blaming-massive-layoffs-on-ai-whats-really-going-on/,5,1,LEVEL_1_AWARE,2026-03-20T15:11:47Z,tech layoffs,layoff_watch
Bay Area tech CEO given $3.5M severance payment as company lays off hundreds,https://www.sfgate.com/tech/article/workday-severance-layoffs-21346064.php,8,2,LEVEL_1_AWARE,2026-02-12T05:40:06Z,tech layoffs,layoff_watch
Bay Area tech company who 'precisely allocates every human resource' has layoffs,https://www.sfgate.com/tech/article/c3-ai-layoffs-21939617.php,4,2,LEVEL_1_AWARE,2026-02-25T17:26:14Z,tech layoffs,layoff_watch
What will tech jobs look like in 2026?,https://restofworld.org/2026/tech-jobs-2026-ai-layoffs-hybrid-work/,2,0,LEVEL_1_AWARE,2026-01-23T06:19:27Z,tech layoffs,layoff_watch
What will tech jobs look like in 2026?,https://restofworld.org/2026/tech-jobs-2026-ai-layoffs-hybrid-work/,1,0,LEVEL_1_AWARE,2026-01-22T19:32:01Z,tech layoffs,layoff_watch
"AI, Layoffs and the Shifting Tech Job Landscape",https://inc42.com/buzz/ai-layoffs-and-the-shifting-tech-job-landscape/,1,0,LEVEL_1_AWARE,2026-03-13T20:22:03Z,tech layoffs,layoff_watch
Jack Dorsey's Block cuts nearly half of its staff in AI gamble,https://www.theverge.com/tech/885710/jack-dorsey-block-layoffs-job-cuts-ai,4,1,LEVEL_1_AWARE,2026-02-26T22:22:53Z,tech layoffs,layoff_watch
"Digg's open beta shuts down after just two months, blaming AI bot spam",https://www.theverge.com/tech/894803/digg-beta-shutdown-layoffs-ai,2,0,LEVEL_1_AWARE,2026-03-15T15:31:32Z,tech layoffs,layoff_watch
"Jack Dorsey lays off 4k, says others will do same 'within the next year'",https://www.sfgate.com/tech/article/jack-dorsey-block-layoffs-21944033.php,1,1,LEVEL_1_AWARE,2026-02-27T12:58:20Z,tech layoffs,layoff_watch
Show HN: WARN Firehose – Every US layoff notice in one searchable database,https://warnfirehose.com,134,26,LEVEL_1_AWARE,2026-02-22T23:32:43Z,tech layoffs,layoff_watch
"Amazon Layoffs Hit 1,400 in Seattle as Local Tech Jobs Wither",https://www.bloomberg.com/news/articles/2026-01-30/amazon-layoffs-hit-1-400-in-seattle-700-in-bellevue-as-tech-jobs-wither,6,1,LEVEL_1_AWARE,2026-01-31T17:28:42Z,tech layoffs,layoff_watch
Show HN: Resume Rescue AI – Land your next tech role in half the time,https://project-800e5120.doanything.app,1,0,LEVEL_1_AWARE,2026-02-27T03:16:47Z,tech layoffs,layoff_watch
AI is supercharging fake work,https://news.ycombinator.com/item?id=47347983,13,10,LEVEL_1_AWARE,2026-03-12T08:33:30Z,tech layoffs,layoff_watch
Structural unemployment and the $5.5T data infrastructure bottleneck,https://news.ycombinator.com/item?id=46935123,1,0,LEVEL_1_AWARE,2026-02-08T15:30:37Z,tech layoffs,layoff_watch
Former Tumblr Head Jeff D'Onofrio Steps in as Acting CEO at the Washington Post,https://www.theverge.com/tech/875433/tumblr-jeff-donofrio-ceo-washington-post-layoffs,4,1,LEVEL_1_AWARE,2026-02-08T12:42:13Z,tech layoffs,layoff_watch
"Show HN: Fill PDFs with API, AI creates optimal layouts",https://www.hundredocs.com/,2,1,LEVEL_1_AWARE,2025-12-25T20:48:49Z,tech layoffs,layoff_watch
Vulkan memory barriers and image layouts explained,https://www.rastergrid.com/blog/gpu-tech/2026/03/vulkan-memory-barriers-and-image-layouts-explained/,2,0,LEVEL_1_AWARE,2026-03-03T20:55:24Z,tech layoffs,layoff_watch
Show HN: Figma-use – CLI to control Figma for AI agents,https://github.com/dannote/figma-use,115,37,LEVEL_1_AWARE,2026-01-18T05:55:48Z,tech layoffs,layoff_watch
"Show HN: I built a zero-browser, pure-JS typesetting engine for bit-perfect PDFs",https://github.com/cosmiciron/vmprint,78,57,LEVEL_1_AWARE,2026-03-01T12:25:11Z,tech layoffs,layoff_watch
Show HN: Bank Parser – Convert US Bank Statement PDFs to QuickBooks-Ready Excel,https://bank-parser.com,6,0,LEVEL_1_AWARE,2026-03-18T04:59:37Z,tech layoffs,layoff_watch
Show HN: Thisorthis.ai – Compare responses from 50 AI models side-by-side,https://thisorthis.ai/ai-playground,2,0,LEVEL_1_AWARE,2026-02-24T01:58:02Z,tech layoffs,layoff_watch
Show HN: InStudio – Free Instagram toolkit with 10 creator tools,https://instudio.artboards.in//,1,0,LEVEL_1_AWARE,2026-02-18T08:44:21Z,tech layoffs,layoff_watch
Show HN: Linkpreview.io – Debug and preview social share cards,https://linkpreview.io,1,0,LEVEL_1_AWARE,2026-02-09T21:00:08Z,tech layoffs,layoff_watch
Show HN: Linky – AI-powered link submission that adapts to any website,https://github.com/jiweiyeah/linky-ai,1,0,LEVEL_1_AWARE,2026-01-19T15:29:47Z,tech layoffs,layoff_watch
"Show HN: OctopusGarden – An autonomous software factory (specs in, code out)",https://github.com/foundatron/octopusgarden,8,5,LEVEL_1_AWARE,2026-03-03T00:07:15Z,job search nightmare,layoff_watch
Show HN: Emdash – Open-source agentic development environment,https://github.com/generalaction/emdash,206,71,LEVEL_1_AWARE,2026-02-24T18:00:37Z,500 applications,layoff_watch
Show HN: Distr 2.0 – A year of learning how to ship to customer environments,https://github.com/distr-sh/distr,101,29,LEVEL_1_AWARE,2026-02-10T12:19:23Z,500 applications,layoff_watch
Show HN: Distr 2.0 – A year of learning how to ship to customer environments,https://github.com/distr-sh/distr,4,2,LEVEL_1_AWARE,2026-02-04T16:01:46Z,500 applications,layoff_watch
Orchestrating 5000 Workers Without Distributed Locks: Rediscovering TDMA,https://news.ycombinator.com/item?id=46386053,3,4,LEVEL_1_AWARE,2025-12-25T18:14:12Z,500 applications,layoff_watch
Meishi Challenges Apple/Google: Open-Source P2P E2EE Contacts,https://news.ycombinator.com/item?id=47136950,2,2,LEVEL_1_AWARE,2026-02-24T13:33:39Z,500 applications,layoff_watch
Show HN: AgentLookup – A public registry where AI agents find each other,https://agentlookup.dev,2,0,LEVEL_1_AWARE,2026-02-28T20:47:45Z,500 applications,layoff_watch
Show HN: Hyperterse – a super fast runtime to connect your data to your agents,https://github.com/hyperterse/hyperterse,1,1,LEVEL_1_AWARE,2026-01-29T16:24:47Z,500 applications,layoff_watch
Show HN: Mir – Portable participation history across platforms (open sandbox),https://myinternetreputation.org/sandbox,1,0,LEVEL_1_AWARE,2026-03-09T04:36:22Z,500 applications,layoff_watch
"Show HN: ApplyGhost – Auto-apply to jobs with quality, not quantity",https://applyghost.com,1,0,LEVEL_1_AWARE,2026-03-01T14:14:18Z,500 applications,layoff_watch
Show HN: Pressmegpt.com Generate Classic and Gutenberg WordPress Themes with AI,https://pressmegpt.com/,1,0,LEVEL_1_AWARE,2026-01-22T15:51:50Z,500 applications,layoff_watch
Show HN: Karmic Tail Calculator – A Destiny Matrix Patterns,https://karmictail.net,1,0,LEVEL_1_AWARE,2026-01-11T20:12:49Z,500 applications,layoff_watch
Claude making me more productive every day usecases,https://news.ycombinator.com/item?id=47202447,2,0,LEVEL_1_AWARE,2026-03-01T01:01:43Z,500 applications,layoff_watch
How Can 50-Year-Old Chatbots Inform Clinical Applications of AI? Jama+AI Podcast,https://jamanetwork.com/journals/jama/fullarticle/2844546,1,1,LEVEL_1_AWARE,2026-02-13T16:07:03Z,500 applications,layoff_watch
Show HN: Slim – 50% fewer tokens than JSON for LLM applications,https://github.com/matteuccimarco/slim-protocol-core,1,0,LEVEL_1_AWARE,2026-01-11T16:41:19Z,500 applications,layoff_watch
"Show HN: Interview OS, a privacy-first job tracker",https://interviewos.xyz,2,0,LEVEL_1_AWARE,2026-01-21T06:46:59Z,500 applications,layoff_watch
Tell HN: I'm a PM at a big system of record SaaS. We're cooked,https://news.ycombinator.com/item?id=46917886,103,46,LEVEL_1_AWARE,2026-02-06T20:43:57Z,500 applications,layoff_watch
Launch HN: Voltair (YC W26) – Drone and charging network for power utilities,https://news.ycombinator.com/item?id=47442452,84,27,LEVEL_1_AWARE,2026-03-19T16:57:02Z,500 applications,layoff_watch
Launch HN: Kita (YC W26) – Automate credit review in emerging markets,https://news.ycombinator.com/item?id=47417335,55,14,LEVEL_1_AWARE,2026-03-17T19:46:29Z,500 applications,layoff_watch
I optimised my vibe coding tech stack cost to $0,https://news.ycombinator.com/item?id=46463216,12,14,LEVEL_1_AWARE,2026-01-02T09:54:42Z,500 applications,layoff_watch
Built a 1.3M-line agent-native OS in Rust while homeless. What now?,https://news.ycombinator.com/item?id=47388478,11,35,LEVEL_3_CRISIS,2026-03-15T15:40:06Z,500 applications,layoff_watch
Show HN: I spent 10k hours building the perfect language learning app,https://phrasing.app/,10,8,LEVEL_1_AWARE,2026-01-15T15:25:56Z,500 applications,layoff_watch
Show HN: Tabstack Research – An API for verified web research (by Mozilla),https://news.ycombinator.com/item?id=46889144,10,3,LEVEL_1_AWARE,2026-02-04T17:57:34Z,500 applications,layoff_watch
Show HN: I built a new software primitive. It replaces AI screenshot agents,https://github.com/IamLumae/DirectShell,5,0,LEVEL_1_AWARE,2026-02-17T18:57:45Z,500 applications,layoff_watch
Show HN: Taphouse – A Native macOS GUI for Homebrew,https://news.ycombinator.com/item?id=46959434,5,0,LEVEL_1_AWARE,2026-02-10T13:27:54Z,500 applications,layoff_watch
Small things that will make 3x better at vibe coding,https://news.ycombinator.com/item?id=46512398,4,1,LEVEL_1_AWARE,2026-01-06T14:07:10Z,500 applications,layoff_watch
"Back end where you just define schema, access policy, and functions",https://news.ycombinator.com/item?id=47115755,3,5,LEVEL_1_AWARE,2026-02-22T23:01:42Z,500 applications,layoff_watch
Show HN: DreamsJar – A visual savings goal tracker for iOS,https://olddogdevs.us/dreamsjar,2,2,LEVEL_1_AWARE,2026-01-29T04:29:54Z,500 applications,layoff_watch
"Looking for ArXiv Endorser in Cs.ds""",https://news.ycombinator.com/item?id=47297373,2,0,LEVEL_1_AWARE,2026-03-08T13:59:57Z,500 applications,layoff_watch
Show HN: PortLume AI – Auto-generate portfolios from GitHub and AI job tools,https://portlumeai.com/,2,0,LEVEL_1_AWARE,2026-02-19T14:14:52Z,500 applications,layoff_watch
Show HN: ResuOpt – AI resume optimizer with no subscriptions ($4.99 one-time),https://www.resuopt.com/,2,0,LEVEL_1_AWARE,2026-02-17T18:37:46Z,500 applications,layoff_watch
Show HN: ApplyFlow – Free Kanban job tracker with multi-tier Chrome capture,https://www.applyflowtracker.com,1,0,LEVEL_1_AWARE,2026-02-26T15:29:16Z,500 applications,layoff_watch
Show HN: Talent Scout – job matching and prep with an independent AI assessor,https://news.ycombinator.com/item?id=46394163,1,0,LEVEL_1_AWARE,2025-12-26T17:28:57Z,500 applications,layoff_watch
Launch HN: Canary (YC W26) – AI QA that understands your code,https://news.ycombinator.com/item?id=47441629,58,25,LEVEL_1_AWARE,2026-03-19T16:01:30Z,500 applications,layoff_watch
AI coding agents accidentally introduced vulnerable dependencies,https://news.ycombinator.com/item?id=47387054,7,16,LEVEL_1_AWARE,2026-03-15T13:09:36Z,500 applications,layoff_watch
Show HN: How I built a resume editor using AI with zero web dev experience,https://www.tailortojob.app/,1,3,LEVEL_1_AWARE,2026-03-22T01:41:48Z,500 applications,layoff_watch
Ask HN: What to do instead of giving up on tech,https://news.ycombinator.com/item?id=46937975,3,2,LEVEL_2_FRUSTRATED,2026-02-08T20:04:45Z,fired from tech,layoff_watch
Show HN: I analyzed 6 years of Hacker News data and here's what I found,https://app.hex.tech/virtual-hackathon/app/Hacker-News-Demystified-032DXkOndTJkiwAAO1fyX5,1,0,LEVEL_1_AWARE,2026-02-01T18:07:25Z,fired from tech,layoff_watch
I Got Fired Because of AI – But I Still Think I'm the Engineer of the Future,https://news.ycombinator.com/item?id=47328448,4,2,LEVEL_1_AWARE,2026-03-10T20:31:17Z,fired from tech,layoff_watch
Show HN: Endgame – Production-aware ML under the sklearn API,https://news.ycombinator.com/item?id=47239982,2,0,LEVEL_1_AWARE,2026-03-03T22:27:20Z,fired from tech,layoff_watch
Sam Altman is under fire from critics again for 'disgusting' AI remarks,https://www.indy100.com/science-tech/sam-altman-openai-chatgpt-latest,4,1,LEVEL_1_AWARE,2026-03-18T17:04:13Z,fired from tech,layoff_watch
"Ask HN: Leaving at 5pm in Europe, flagged as ""uncommitted"" by US management",https://news.ycombinator.com/item?id=46500749,14,7,LEVEL_1_AWARE,2026-01-05T16:26:30Z,fired from tech,layoff_watch
Show HN: Former Cloudflare SRE building OpsCompanion a live map of whats running,https://news.ycombinator.com/item?id=46685040,4,4,LEVEL_1_AWARE,2026-01-19T21:55:01Z,fired from tech,layoff_watch
Launch HN: Voygr (YC W26) – A better maps API for agents and AI apps,https://news.ycombinator.com/item?id=47401042,80,60,LEVEL_1_AWARE,2026-03-16T16:21:07Z,fired from tech,layoff_watch
Show HN: Gapless.js – gapless web audio playback,https://github.com/RelistenNet/gapless.js,35,11,LEVEL_1_AWARE,2026-03-02T18:48:37Z,fired from tech,layoff_watch
Show HN: Debugging consent and conversion tracking with a headless scan,https://consentcheck.online/,6,0,LEVEL_1_AWARE,2026-01-18T19:35:14Z,fired from tech,layoff_watch
Show HN: AILA – Local-first autonomous agent with zero-remote-override,https://www.institutionofinnovation.com/,5,5,LEVEL_1_AWARE,2026-02-16T14:46:56Z,fired from tech,layoff_watch
Show HN: Decision Guardian – Auto-surface architectural context on PRs and CLI,https://news.ycombinator.com/item?id=47188328,2,0,LEVEL_1_AWARE,2026-02-28T00:39:26Z,fired from tech,layoff_watch
Show HN: Humetrical – An Improvement on Team Wellness,https://humetrical.com,2,0,LEVEL_1_AWARE,2026-02-04T15:49:32Z,fired from tech,layoff_watch
Show HN: HashTrade – Open-source LLM trading agent with episodic memory,https://github.com/mertozbas/hashtrade,1,1,LEVEL_1_AWARE,2026-02-22T06:17:49Z,fired from tech,layoff_watch
Show HN: A free personality test based on five elements,https://fiveelementstest.com,1,0,LEVEL_1_AWARE,2026-03-06T06:48:08Z,fired from tech,layoff_watch
"Show HN: Atom – open-source AI agent with ""visual"" episodic memory",https://github.com/rush86999/atom,1,0,LEVEL_1_AWARE,2026-03-01T00:59:30Z,fired from tech,layoff_watch
