search_term,video_id,url,title,description_snippet,published_date,view_count,crisis_keywords,category,notes
medical bankruptcy,dwPJG3hNvM8,https://www.youtube.com/watch?v=dwPJG3hNvM8,66.5% Bankruptcy Due to Medical Bills! The Deadly Loophole in the U.S. Health Care System,Can You Go Bankrupt on Your Medical Bills Even With Health Insurance? The Brutal Truth About the U.S. Healthcare System You ...,2026-01-19,0,bankruptcy,LEVEL_3_CRISIS,
medical bankruptcy,UVQ8g_JufNo,https://www.youtube.com/watch?v=UVQ8g_JufNo,Why 66% of Americans Go Bankrupt (It&#39;s Not Credit Cards),Medical debt is the leading cause of bankruptcy in the US. This short explains how healthcare costs turn into long-term financial ...,2026-01-06,732,"bankruptcy, medical debt",LEVEL_3_CRISIS,
medical bankruptcy,eQuv1sJJOZQ,https://www.youtube.com/watch?v=eQuv1sJJOZQ,Is Bankruptcy Worth It? One Client&#39;s Honest Review,"When a cancer diagnosis turned his world upside down, he was facing mountains of medical debt, no income, and the very real ...",2026-03-25,334,"bankruptcy, medical debt",LEVEL_3_CRISIS,
prior authorization nightmare,PBnLngqRQcw,https://www.youtube.com/watch?v=PBnLngqRQcw,Prior authorization nightmare leaves a woman without medication,Prior authorization nightmare leaves a woman without medication Stay informed about Oklahoma news and weather! Follow ...,2026-02-14,395,,LEVEL_2_STRUGGLING,
prior authorization nightmare,p9mthR8FN1U,https://www.youtube.com/watch?v=p9mthR8FN1U,Prior Authorization Nightmare: Patients Fight for Life-Saving Treatments,"In the battle for life-saving treatments, patients face a daunting obstacle: prior authorization. This process, intended to streamline ...",2026-03-11,0,life-saving,LEVEL_3_CRISIS,
prior authorization nightmare,zkbRGn9w8Qo,https://www.youtube.com/watch?v=zkbRGn9w8Qo,Amy Turner on Fixing Prior Authorization: Inside CMS’s WISeR Model,"EPISODE SUMMARY Ever feel like you're playing a game of ""Red Light, Green Light"" with insurance companies, only the light is ...",2026-02-27,4,,LEVEL_2_STRUGGLING,
prior authorization nightmare,gKtujnx5cfE,https://www.youtube.com/watch?v=gKtujnx5cfE,Nurse Lisa: - Prior Authorization Nightmare | Nurse Lisa: Behind the Screen – Episode 8,Nurse Lisa: Behind the Screen – Episode 8 Prior Authorization Nightmare. The medication gets denied… even though the patient ...,2026-03-21,70,denied,LEVEL_2_STRUGGLING,
prior authorization nightmare,Rhh3YK8hQ5Y,https://www.youtube.com/watch?v=Rhh3YK8hQ5Y,AI could end the administrative nightmare for doctors,"Internal medicine physician Shiv K. Goel discusses his article ""Claude for Healthcare vs. administrative burden: a physician's ...",2026-03-06,34,,LEVEL_1_AWARE,
prior authorization nightmare,QhZHRuQR43I,https://www.youtube.com/watch?v=QhZHRuQR43I,Insurance Approval Hell:  The Prior Authorization Nightmare Exposed,"Prior authorization shouldn't feel like a maze of phone calls, faxes, and dead ends—but that's the reality for too many patients and ...",2026-03-05,307,,LEVEL_2_STRUGGLING,
prior authorization nightmare,ifYf8Wd7z1o,https://www.youtube.com/watch?v=ifYf8Wd7z1o,Episode 34: Amy Turner on Fixing Prior Authorization: Inside CMS’s WISeR Model,"Ever feel like you're playing a game of ""Red Light, Green Light"" with insurance companies, only the light is always stuck on red?",2026-02-27,5,,LEVEL_2_STRUGGLING,
prior authorization nightmare,1y0vRTg9xRc,https://www.youtube.com/watch?v=1y0vRTg9xRc,This Is Every Man’s Worst Marriage Nightmare,Learn Life - Join the school of unplugging: https://www.skool.com/the-skool-of-unplugging Visit Rich's website: ...,2026-04-04,15389,,LEVEL_1_AWARE,
prior authorization nightmare,CdBkGTBS4sE,https://www.youtube.com/watch?v=CdBkGTBS4sE,How Insurance Incentives Shape Women&#39;s Hip Diagnosis,"When you sit in your doctor's office, there's an invisible third party in the room: your insurance company. They're not just paying ...",2026-02-23,4,,LEVEL_1_AWARE,
prior authorization nightmare,H3_hunKwBFY,https://www.youtube.com/watch?v=H3_hunKwBFY,Congressman Denied Healthcare 8 Times - BLASTS Insurance Execs at Hearing,Must watch: Rep Greg Murphy MD tells his nightmare medical story to insurance executives where he was denied EIGHT TIMES a ...,2026-01-24,19,denied,LEVEL_2_STRUGGLING,
prior authorization nightmare,FeX2xoCF-60,https://www.youtube.com/watch?v=FeX2xoCF-60,The Security Nightmare Nobody&#39;s Talking About: AI Agents,Dan introduces an open-source project that skyrocketed to 100000 GitHub stars in just two months. Discover what sets this AI ...,2026-02-04,545,,LEVEL_1_AWARE,
prior authorization nightmare,iGHYawfBSvE,https://www.youtube.com/watch?v=iGHYawfBSvE,Don&#39;t Fall for It: I Trusted the FREE Plan and Ruined My Health,The Medicare Advantage trap is a calculated psychological manipulation designed to exploit your fear and steal your autonomy.,2026-01-30,1,,LEVEL_1_AWARE,
prior authorization nightmare,daMwUv_oZac,https://www.youtube.com/watch?v=daMwUv_oZac,The Billionaire Made His Pregnant Wife A Prisoner — She Made Him A Criminal,"""#PregnantWife #MillionaireDrama #revengeStories The Billionaire Made His Pregnant Wife A Prisoner — She Made Him A ...",2026-04-04,41,,LEVEL_1_AWARE,
prior authorization nightmare,dpa0gi1PfUU,https://www.youtube.com/watch?v=dpa0gi1PfUU,Big Pharma&#39;s Worst Nightmare Is Medicare #pharma #healthcare,Why are Medicare costs not going up as high as other types of health insurance this year? Learn more from Diane Archer ...,2026-01-06,31,,LEVEL_1_AWARE,
prior authorization nightmare,1uapYjU_SSY,https://www.youtube.com/watch?v=1uapYjU_SSY,Please! I really need this!  #backpain,"If you've ever tried to get physical therapy covered by insurance, you already know how this goes. First comes the ...",2026-03-04,1115,,LEVEL_1_AWARE,
health insurance horror story,rkBrgqz0Ddc,https://www.youtube.com/watch?v=rkBrgqz0Ddc,Top 4 Most Disturbing Insurance Horror Stories,"Jason Miller's story begins with a sudden medical emergency that leads him to the hospital, facing the harsh realities of heart ...",2026-04-02,2,emergency,LEVEL_3_CRISIS,
health insurance horror story,YYMBrfIOwsI,https://www.youtube.com/watch?v=YYMBrfIOwsI,Healthcare Horror Stories: Insurance Over Care Exposes Truth,"A woman recounts how a hospital refused to release her medical records after she declined a procedure, impacting her insurance ...",2026-02-12,120,,LEVEL_1_AWARE,
health insurance horror story,H4pOnqcQ6sk,https://www.youtube.com/watch?v=H4pOnqcQ6sk,Man Hit With $12K Surprise Lab Bill: Insurance Horror Story #shorts,healthcare #insurance #bills #shorts Links | linktr.ee/TheUndercurrent The Undercurrent Substack ...,2026-02-09,83,,LEVEL_1_AWARE,
health insurance horror story,SRPOoPDN-7w,https://www.youtube.com/watch?v=SRPOoPDN-7w,State of denial: How insurance companies impact health care today,"Millions of Americans are struggling with medical care – either unable to pay high premiums, burdened with high deductibles, ...",2026-01-11,153592,,LEVEL_1_AWARE,
health insurance horror story,x9Vnzv6pkeU,https://www.youtube.com/watch?v=x9Vnzv6pkeU,"10 minutes check up turns into $32,000 🤯  #texas #medical #debt #insurance","He spent 10 minutes in the ER and got a $32000 bill. This is the ""Out-of-Network"" trap that ruins thousands of American families ...",2026-03-28,1800,,LEVEL_1_AWARE,
health insurance horror story,FvcqvfoH09g,https://www.youtube.com/watch?v=FvcqvfoH09g,90% of People Fail the 2026 NJ Life &amp; Health Insurance Exam Avoid These Mistakes,90% of People Fail the 2026 NJ Life & Health Insurance Exam Avoid These Mistakes If you are preparing for the 2026 NJ Life and ...,2026-03-15,1,,LEVEL_1_AWARE,
health insurance horror story,RtC1Gbvwv_A,https://www.youtube.com/watch?v=RtC1Gbvwv_A,Health Insurance Said “Not Covered” — Minutes Before a Life-Saving Surgery#health#insurance,"A life-saving surgery was approved by doctors—but refused by insurance. As hours slipped away, fine print and cold rules ...",2026-02-04,200,life-saving,LEVEL_3_CRISIS,
health insurance horror story,Qkte6YPVHHw,https://www.youtube.com/watch?v=Qkte6YPVHHw,🇺🇸📍🗽🦅💰 Caught! How Insurance Tried to Steal $124K From My Dying Father (True Story),"Caught! How Insurance Tried to Steal $124K From My Dying Father (True Story) . . Under section 107 of the Copyright Act 1976, ...",2026-03-16,1,dying,LEVEL_3_CRISIS,
health insurance horror story,QkvGpZ-v7-I,https://www.youtube.com/watch?v=QkvGpZ-v7-I,The Most Insane Denial I’ve Ever Seen😳🤯,"Three insurance nightmares. One long-form story compilation. In this episode of Horror Insurance Stories, you'll hear 3 chilling ...",2026-02-27,10,,LEVEL_1_AWARE,
health insurance horror story,xRNQp-XuJuU,https://www.youtube.com/watch?v=xRNQp-XuJuU,⚠️‼️JAGRATHA సోదరా…!!! | ‘CYBER FORENSIC EXPERT’ ON RAW TALKS | Ft Krishna Sastry | Telugu Podcast,"To continue the research, do check this sheet: ...",2026-01-23,1759597,,LEVEL_1_AWARE,
health insurance horror story,bfI760DFI-c,https://www.youtube.com/watch?v=bfI760DFI-c,THE DEVIL TOLD ME WHAT TO DO 🎬 Full Horror Movie 🎬 English HD,Title: THE DEVIL TOLD ME WHAT TO DO Summary: A young man with mental problems kidnaps a doctor dedicated to the sale ...,2026-02-15,1888,,LEVEL_1_AWARE,
health insurance horror story,dNk4cCQ2B_8,https://www.youtube.com/watch?v=dNk4cCQ2B_8,📉 PAY 400%: The New Healthcare Reality 💀🚫,Imagine waking up to find your insurance bill jumped 400% overnight. That is happening right now. Adrienne Martin from Texas ...,2026-01-17,361,,LEVEL_1_AWARE,
health insurance horror story,6J3r-X-VdlE,https://www.youtube.com/watch?v=6J3r-X-VdlE,Bombshell Testimony By Doctor&#39;s Wife in Alleged Hawaii Cliffside Attack,"On Tuesday, Arielle Konig took the stand in the case against her husband, Gerhardt Konig. He is accused of attempting to kill his ...",2026-03-25,447977,,LEVEL_1_AWARE,
health insurance horror story,UI6Ym10HNWw,https://www.youtube.com/watch?v=UI6Ym10HNWw,"This Health Insurance Reimbursed Me $4,000 (Receipts &amp; Proof Inside)","Finding health insurance that actually works while traveling feels almost impossible. If you're a digital nomad, long-term traveler, ...",2026-01-29,85,,LEVEL_1_AWARE,
health insurance horror story,6tdQqi4U-bk,https://www.youtube.com/watch?v=6tdQqi4U-bk,The Hidden Car Insurance Tricks They Don&#39;t Want You to Know,Uncover the hidden tactics car insurance companies use to deny claims and increase profits. Learn the truth and what you can do ...,2026-04-04,2,,LEVEL_1_AWARE,
denied life-saving treatment,MebF2fw-hbU,https://www.youtube.com/watch?v=MebF2fw-hbU,B.C. Boy Denied Life-Saving Treatment Funding: A Mother&#39;s Fight for Her Son,"Heartbreaking story of a B.C. mother, Natasha Hepburn, whose 8-year-old son, Nathan, has a rare and life-threatening brain AVM.",2026-03-25,4,"denied, life-saving",LEVEL_3_CRISIS,
denied life-saving treatment,Hwi-YEzAsjM,https://www.youtube.com/watch?v=Hwi-YEzAsjM,BC Government Denied Funding for My Son’s life Saving Treatment — We Need Help,"Please support or Share our GoFundme https://gofund.me/89d465626 My name is Natasha. I am a registered nurse, but first and ...",2026-03-25,151,denied,LEVEL_2_STRUGGLING,
denied life-saving treatment,PfKKHZdLfdE,https://www.youtube.com/watch?v=PfKKHZdLfdE,What to Do When Your Insurance Claim is Denied | CancerCare,"Nearly every cancer patient will face an insurance denial at some point, whether it's for a life-saving medication, a diagnostic test, ...",2026-02-19,9692,"denied, life-saving",LEVEL_3_CRISIS,
denied life-saving treatment,1IslkJzXW9o,https://www.youtube.com/watch?v=1IslkJzXW9o,A Mother&#39;s Fight: Denied Funding for Life-Saving Treatment in Germany,"Natasha Hepburn's journey to save her son, Nathan, from a rare brain condition has hit a roadblock. The B.C. government has ...",2026-03-25,0,"denied, life-saving",LEVEL_3_CRISIS,
denied life-saving treatment,7VLHOVuX-lA,https://www.youtube.com/watch?v=7VLHOVuX-lA,Insurance Approved the Test… Then Denied Life-Saving Cancer Treatment,This is one of the most disturbing insurance denials I've seen. A 61-year-old woman named Marilyn has metastatic thyroid cancer ...,2026-03-25,11837,"denied, life-saving, cancer treatment",LEVEL_3_CRISIS,
denied life-saving treatment,aHSKBPLHFck,https://www.youtube.com/watch?v=aHSKBPLHFck,Why U.S. Doctors Secretly Denied Life-Saving Treatment#shorts,"For 40 years, hundreds of Black men trusted doctors who never planned to heal them. This is the true story of one of America's ...",2026-02-03,235,"denied, life-saving",LEVEL_3_CRISIS,
denied life-saving treatment,oxaXKZjCMjk,https://www.youtube.com/watch?v=oxaXKZjCMjk,&quot;Insurance Denied My Life-Saving Surgery. Here’s what i found.&quot;,"When my insurance company denied coverage for a life-saving surgery, I was told it was just an automated decision. A cold ...",2026-04-01,14,"denied, life-saving",LEVEL_3_CRISIS,
denied life-saving treatment,WUujzQ_jMI8,https://www.youtube.com/watch?v=WUujzQ_jMI8,Insurance Denied a Life-Saving Stroke Treatment… for “Cost Optimization”,Insurance denied a thrombolytic for an acute ischemic stroke and labeled it “not medically necessary.” Read that again.,2026-02-24,50175,"denied, life-saving",LEVEL_3_CRISIS,
denied life-saving treatment,vD8_65zaatk,https://www.youtube.com/watch?v=vD8_65zaatk,They Were Denied a Cure for 40 Years… For Science,"For 40 years, hundreds of African American men were denied life-saving treatment — in the name of science. The Tuskegee ...",2026-03-01,876,"denied, life-saving",LEVEL_3_CRISIS,
denied life-saving treatment,63vANxh8bJg,https://www.youtube.com/watch?v=63vANxh8bJg,"Denied Life-Saving Treatment at Home, They Offered Death. Now, Hope Lies 6,000 Miles Away.",A stark reality unfolds for a determined quadriplegic individual. When domestic healthcare pathways seemingly led only to ...,2026-01-08,9,"denied, life-saving",LEVEL_3_CRISIS,
denied life-saving treatment,ABd195M0UZk,https://www.youtube.com/watch?v=ABd195M0UZk,Insurance denies life-saving treatment for patient w/ diabetes,"In this video, I challenge an insurance denial for a continuous glucose monitor (CGM) for a patient with Type 1 diabetes who ...",2026-02-09,43284,life-saving,LEVEL_3_CRISIS,
denied life-saving treatment,rV5McguNlzk,https://www.youtube.com/watch?v=rV5McguNlzk,"April 5, 2026","Insurance denied a life-saving left ventricular assist device (LVAD) for a patient in end-stage heart failure, labeling it “not medically ...",2026-04-05,4881,"denied, life-saving",LEVEL_3_CRISIS,
denied life-saving treatment,AZ2P-ovTe1o,https://www.youtube.com/watch?v=AZ2P-ovTe1o,Insurance Denied My 12 Year Old&#39;s Cancer Treatment   I Exposed Their $2B Death Algorithm,My 12-year-old daughter Emma was diagnosed with a rare cancer. There was a treatment - 85% survival rate. But our insurance ...,2026-02-09,2,"denied, cancer treatment",LEVEL_3_CRISIS,
denied life-saving treatment,T90TDjuLxJA,https://www.youtube.com/watch?v=T90TDjuLxJA,Insurance Denied Life-Saving Care While Patient Was Dying (What They Don’t Want You to Know),"This is what people don't see when they talk about “just call your insurance.” For four days, this patient did everything right.",2026-04-01,3968,"denied, life-saving, dying",LEVEL_3_CRISIS,
denied life-saving treatment,f2J_ZQGEx5c,https://www.youtube.com/watch?v=f2J_ZQGEx5c,Hospital Refused to Treat Her Daughter… They Didn’t Know Who Was Watching,What would you do if your child was denied life saving treatment… simply because you couldn't pay? Sarah Mitchell never ...,2026-03-30,11,denied,LEVEL_2_STRUGGLING,
can't afford medication,8IN1fTlc9VY,https://www.youtube.com/watch?v=8IN1fTlc9VY,Pharmacist Reacts: Daughter can’t afford mom’s medications. Let’s review solutions #insurance,,2026-03-23,95585,,LEVEL_1_AWARE,
