uri,text,author_handle,like_count,reply_count,repost_count,category,created_at,search_term,metric
at://did:plc:ufug6zr72izga2zdpa5npkwr/app.bsky.feed.post/3mkss7zg54c2n,jfc this is horrible logic: California housing is expensive. Therefore 20% downpays are impossible. Therefore we should lower them. But we learned in the housing bubble that 0% was too low. So maybe 3% is the right number? That will surely fix the housing crisis. Just smash that demand button.,nextdoorsv.bsky.social,46,3,4,LEVEL_2_STRUGGLING,2026-05-01T18:49:54.686Z,housing crisis,housing_despair
at://did:plc:q4vbhm5k7jrwzqt4ownthayw/app.bsky.feed.post/3mkvsvxawnk2t,"Hey so I work at a clinic that helps people struggling with addiction and if we really want to help the overdose crisis we should enact universal healthcare including good mental healthcare, Narcan would be available for free everywhere, and we’d make sure everyone had housing.",diversityhorror.bsky.social,102,3,2,LEVEL_1_AWARE,2026-05-02T23:40:09.831Z,housing crisis,housing_despair
at://did:plc:exr3nm7jqvpzcqgrngj34etx/app.bsky.feed.post/3mktfwxqrri2s,On Wednesday we’ll be talking about the housing crisis and what can be done about it if you’d like to come along!,purplepingers.bsky.social,35,1,7,LEVEL_2_STRUGGLING,2026-05-02T00:42:45.755Z,housing crisis,housing_despair
at://did:plc:whb5n3iel5wb5vopbmx7d27h/app.bsky.feed.post/3mkqgvcryes2m,"""Building more housing doesn't solve the immediate problem I personally have right this moment and is therefore a completely invalid solution to the housing crisis.""

Yeah, well, sorry, ""wave a magic wand 🪄"" isn't really on the table as a policy solution.",tomvanantwerp.com,84,1,0,LEVEL_2_STRUGGLING,2026-04-30T20:21:44.775Z,housing crisis,housing_despair
at://did:plc:zyr4rtmpnhhabi42g2qdweof/app.bsky.feed.post/3mkvca67ncc2s,"Super PACs have allowed corporations and billionaires to take hold of our democracy. That's why we have an affordability crisis impacting us from housing to healthcare to childcare.

If we want to lower costs, we have to get money out of politics.",repsummerlee.bsky.social,57,1,24,LEVEL_1_AWARE,2026-05-02T18:41:39.062Z,housing crisis,housing_despair
at://did:plc:cpshddqofvb6kgmi3rng4nyv/app.bsky.feed.post/3mkqcb4bejs2r,"@rachelmillward.bsky.social : ""You cannot actually solve the housing crisis in the current planning system because it begins and ends with profit. Developer profit is protected in this system. We need to have council housing at scale & that will take a change of govt legislation"" 🎯",saulstaniforth.bsky.social,78,1,26,LEVEL_2_STRUGGLING,2026-04-30T18:58:51.883Z,housing crisis,housing_despair
at://did:plc:m7o3mimorqbe7nyzd5sacj4c/app.bsky.feed.post/3mkyvbpg7z324,"Australia Institute research shows that the richest 10% of Australians get more than half of the benefits of the capital gains discount and tax rental deductions.

We need to stop giving billions to high-income earners that exacerbate the housing crisis.

Read more: https://theaus.in/42KJ9ad",australiainstitute.org.au,46,0,19,LEVEL_2_STRUGGLING,2026-05-04T05:00:30.508040Z,housing crisis,housing_despair
at://did:plc:u7c2oukqvfxklexwqib7e4q5/app.bsky.feed.post/3mkz42gghjc2k,"After 14 years in power, this Government has turned a housing crisis into a housing disaster.

The consequences are everywhere with rising homelessness, unaffordable rents, and deepening inequality across society.

People can see the impact in their daily lives.",social-democrats.bsky.social,14,0,3,LEVEL_3_CRISIS,2026-05-04T07:01:42.850Z,housing crisis,housing_despair
at://did:plc:elgt6wavoz7ilfulhmcmbx6o/app.bsky.feed.post/3mksmfrq7dk2a,Anyways I hope the original of Canada's housing crisis is obvious now.,kwilsonhfx.bsky.social,13,0,0,LEVEL_2_STRUGGLING,2026-05-01T17:05:45.230Z,housing crisis,housing_despair
at://did:plc:dhwfnihpvtsoguocqbfqulme/app.bsky.feed.post/3mkqnrcfvmk2w,"Rachel Millwall, ""What is striking is we are the fifth richest country in the world and yet a third of our children live in poverty""

""Our NHS is crumbling, there's a housing crisis. How can this be?""

""It doesn't have to be that way""",implausibleblog.bsky.social,143,7,42,LEVEL_2_STRUGGLING,2026-04-30T22:24:46.355Z,housing crisis,housing_despair
at://did:plc:gouysuoxatjdb5bjcqe4sfh7/app.bsky.feed.post/3mkt2wibos22b,"currently doing battle with the NIMBY assemblymember representing the west village for *30 YEARS* and still has the gall to complain about speculation as her homeowner constituents have made millions thanks to her anti-housing policies

let’s flip her district to YIMBY with @ryderkessler.bsky.social",samd.bsky.social,144,5,8,LEVEL_1_AWARE,2026-05-01T21:25:38.397Z,housing crisis,housing_despair
at://did:plc:6hnkpvshsxjgot5figjyardd/app.bsky.feed.post/3mkxx5hg7dc25,"Quebec raises minimum wage by pitiful 50 cents during cost of living crisis

“Quebec’s new minimum wage increase will do little to help Quebecers struggling with housing affordability and high food costs.”

#polqc",cultmtl.com,17,0,3,LEVEL_1_AWARE,2026-05-03T20:01:16.105Z,housing crisis,housing_despair
at://did:plc:l5o3qjrmfztir54cpwlv2eme/app.bsky.feed.post/3mkx577d2vs2o,they looked at our new england housing crisis and genuinely still thought it was a good idea to publish this,legalcat.bsky.social,7,0,0,LEVEL_2_STRUGGLING,2026-05-03T12:16:57.436Z,housing crisis,housing_despair
at://did:plc:w3miivoaldds6rqccvwjnvnc/app.bsky.feed.post/3mkqcoge2422u,Pierre Poilievre's economic ideas a just blithering idiocy. This is the same guy who thought the post-pandemic inflationary spike and the housing crisis were somehow manifestations of too much government spending.,emmettmacfarlane.com,54,5,24,LEVEL_2_STRUGGLING,2026-04-30T19:06:18.661Z,housing crisis,housing_despair
at://did:plc:wg5sefmf4r7u3veskf7c7qpw/app.bsky.feed.post/3mkvdlcikl22d,We need to force the government to fix the housing crisis they created so I can make guests deeply uncomfortable in my new home filled with Ian's art,sarklor.eurosky.social,21,0,4,LEVEL_2_STRUGGLING,2026-05-02T19:05:46.389Z,housing crisis,housing_despair
at://did:plc:7jyg4n5nnipzzy2zhn4jesrf/app.bsky.feed.post/3mknsxivvbk2j,"America has a housing crisis in large part because we have spent 100 years enforcing strict regulations that make it illegal for profit-seeking housing developers to build less-expensive homes in places people want to live.

Where these regulations are lifted (eg Austin), they build and prices fall.",maxdubler.com,114,4,12,LEVEL_2_STRUGGLING,2026-04-29T19:19:43.990Z,housing crisis,housing_despair
at://did:plc:fsa4ortdhosoqvrjo4jwome5/app.bsky.feed.post/3mkn3zhxrik2k,"Homelessness is our governments’ own self perpetuating sin. 
The answer to solving the majority of this crisis is decent housing. It can be done. We, as a nation, just choose not to. 
This Trump admin is creating conditions for a bigger crisis. His solution is to lock the unhoused in camps. ⬇️ #Pink",debbie156.bsky.social,232,17,150,LEVEL_3_CRISIS,2026-04-29T12:29:14.051Z,housing crisis,housing_despair
at://did:plc:wckbeq7ajccbaue3hltzidkt/app.bsky.feed.post/3mkv6ebqn3k23,"almost like the solution is basically always something purpose built. 

housing crisis? purpose built rentals. 
short-term stay expensive? purpose built hotels. 
commute sucks? purpose built transit. 

small government stay losing",blueskai.ca,16,1,1,LEVEL_2_STRUGGLING,2026-05-02T17:32:22.014Z,housing crisis,housing_despair
at://did:plc:6mfufwjojqbtlqfapnwykw2z/app.bsky.feed.post/3mkxunzgtzk2e,"Every time I think of that HRM survey I completed the other day, I am filled with rage. If you're wringing your hands over neighbourhood character during a housing crisis, the only thing lacking character is YOU. Fucking nimby ghouls.",corinnethespin.bsky.social,18,2,1,LEVEL_2_STRUGGLING,2026-05-03T19:16:50.646Z,housing crisis,housing_despair
at://did:plc:mrvatd2g4xdzxlcdam3ljnxc/app.bsky.feed.post/3mkpvwk5j322i,"Ohio should be an affordable place to live, and right now, it isn’t. The cost of housing is making the affordability crisis worse for hardworking families. As governor, I will enact common sense solutions to ensure housing supply meets demand so that we can deliver for Ohioans.",amyactonoh.bsky.social,41,2,19,LEVEL_1_AWARE,2026-04-30T15:18:12.436Z,housing crisis,housing_despair
at://did:plc:2bqqvvbljclouzkz5r3oq36o/app.bsky.feed.post/3mksovduli22u,"A common topic of conversation in America these days is “Where will you  go if we have to run for our lives?” An alarming majority of people say Ireland, and explaining that Ireland’s housing crisis is far far worse than ours does not dissuade enough of them.",gillianbrockell.com,43,2,6,LEVEL_2_STRUGGLING,2026-05-01T17:50:15.321Z,housing crisis,housing_despair
at://did:plc:dfdn5h5ejeloscqpou577jvy/app.bsky.feed.post/3mkq7u6bdo22r,"'Members of the Young Communist League protesting the housing crisis by staging a sit-in on the roof of a show house at the Ideal Home Exhibition, London, 1973.'",sardonicus.eu,97,4,22,LEVEL_2_STRUGGLING,2026-04-30T18:15:50.269Z,housing crisis,housing_despair
at://did:plc:qnyq7wies2uc56bzqmfz4q25/app.bsky.feed.post/3mknhcg6x6k2f,"I see people offering this view a lot. What's missing is any engagement with happens under actually existing capitalism when you make it easier to build dense housing. See Japan's major cities, which don't have a housing crisis despite population pressures. Or post-pandemic Austin in the US.",resnikoff.bsky.social,108,8,13,LEVEL_2_STRUGGLING,2026-04-29T15:51:05.338Z,housing crisis,housing_despair
at://did:plc:xleg6bblixzl6dbc77na5r57/app.bsky.feed.post/3mkrpl4guvk2p,"In a crisis, you act fast. But Fianna Fail and Fine Gael keep delaying regulations on short-term lets. Because the housing crisis is not a crisis for landlords.",ray-cunningham.bsky.social,8,0,4,LEVEL_2_STRUGGLING,2026-05-01T08:29:45.989Z,housing crisis,housing_despair
at://did:plc:pxw6jtzgoel2frax3mdggfwi/app.bsky.feed.post/3mkuqam5si22t,"May 2nd

Rules:
This thread is for housing needs (rent, eviction, hotels, security deposits, moving).

Every one is allowed.

No flashing gifs.

Mark any graphic media-graphic.

Share others in thread.

This is daily because housing is fragile and we’re in a crisis.",rubyraysapphire.bsky.social,20,10,19,LEVEL_1_AWARE,2026-05-02T13:19:46.327Z,housing crisis,housing_despair
at://did:plc:c72pemku75omfylk7elzgwpe/app.bsky.feed.post/3mkuzklvl2s2a,"In my opinion, their unregulated existence (and even regulated) has caused and continues to cause the housing crisis more than any other factor.",anne-azon.bsky.social,9,1,0,LEVEL_2_STRUGGLING,2026-05-02T16:06:25.280Z,housing crisis,housing_despair
at://did:plc:qnyq7wies2uc56bzqmfz4q25/app.bsky.feed.post/3mksla5fabc2h,This is the one specific housing policy idea Porter floats in the above interview.,resnikoff.bsky.social,80,7,8,LEVEL_1_AWARE,2026-05-01T16:44:42.656Z,housing crisis,housing_despair
at://did:plc:izxpomdyri45gzhppiiyattq/app.bsky.feed.post/3mkqohxq2a22w,"I just saw a video where Louis CK said he's tired of seeing people shooting up on the streets of NYC and that he didn't see that when he was on tour in Greece and Belgium, and then he called the Mumbai slums ""functional poverty"" and we should have more of that here, it would solve the housing crisis",coachfinstock.bsky.social,85,25,3,LEVEL_2_STRUGGLING,2026-04-30T22:37:26.899Z,housing crisis,housing_despair
at://did:plc:q3l7w4rqyagchhzcutn4374v/app.bsky.feed.post/3mkkivrvnic2d,"They should throw an additional tax on investment properties and vacation homes left empty too. If you're going to leave, you should not be allowed to tie up prime real estate during a housing crisis.",cheryllynneaton.bsky.social,602,11,176,LEVEL_2_STRUGGLING,2026-04-28T11:41:49.678Z,housing crisis,housing_despair
at://did:plc:ri2qkcjghvcwv6gsi4vglnfz/app.bsky.feed.post/3mklnhigpp227,"The housing crisis is spiraling out of control. Americans can’t afford rent or the skyrocketing costs of ownership.
 
We need to pass the ROAD to Housing Act so we can start taking meaningful action to lower Americans’ costs.",markwarner.bsky.social,91,9,20,LEVEL_2_STRUGGLING,2026-04-28T22:35:58.436Z,housing crisis,housing_despair
at://did:plc:42jq5uvg6p2shi5gqifor22e/app.bsky.feed.post/3mkrejfxnr22i,"4 plexes are legal in Bend, and it's fine. SJ has a million people and a far worse housing crisis. He sounds deeply unserious. One size fits all is single so detached units only",davidwelton.bsky.social,27,0,9,LEVEL_2_STRUGGLING,2026-05-01T05:11:57.708Z,housing crisis,housing_despair
at://did:plc:jzpxkkz6cf2upw45rwa2ip6a/app.bsky.feed.post/3mkqc6afbjk2q,"1) idk about you, but I’ve bought things I couldn’t afford in the past, and How Things Turned Out makes complete sense to me,

2) she’s for some reason focused on how YIMBYs only have a long-term permanent fix for the housing crisis that doesn’t fulfill all her wishes?",joi-itos-jibo.bsky.social,49,2,1,LEVEL_2_STRUGGLING,2026-04-30T18:57:15.543Z,housing crisis,housing_despair
at://did:plc:qjaqauwzfmqz3uzauuufhrc4/app.bsky.feed.post/3mkv5hufn6l2a,"Plans to let modular 'garden homes' on the rental market have been described as ""scraping the bottom of the barrel"" for solutions to the housing crisis.

A former head of the Royal Institute of the Architects of Ireland slammed the plan.
www.thejournal.ie/garden-homes...",thejournal.ie,17,3,7,LEVEL_2_STRUGGLING,2026-05-02T17:16:27.742Z,housing crisis,housing_despair
at://did:plc:23e5log2m5eyf7fh4qswnvv6/app.bsky.feed.post/3mkkfnonyz22m,"The world is pouring nearly $3 trillion into weapons while people are told there’s no money for healthcare, housing, daycare, or education. The “budget crisis” is a political choice: war gets funded first, human needs get cut.",stonerphillyfan.bsky.social,388,33,146,LEVEL_1_AWARE,2026-04-28T10:43:36.620Z,housing crisis,housing_despair
at://did:plc:6ma4ud7ovt2cpuj6bncaf6gw/app.bsky.feed.post/3mklyjqgvz22x,"The way that CBS News sneaks in right-wing framing in its categories like ""gas prices & the environment"" and ""redistricting & democracy,"" but more than that, why the eff is ""transgender athletes"" is own whole category? 

www.cbsnews.com/projects/202...",jonathancohn.bsky.social,470,20,98,LEVEL_1_AWARE,2026-04-29T01:54:05.096Z,housing crisis,housing_despair
at://did:plc:52mho364remu5ticbuzsp6eq/app.bsky.feed.post/3mknbeow2vk2w,"Starmer has more time and energy for internal Labour feuds than for the housing crisis or for national defense.

Great stuff.",charltoncussans.bsky.social,20,1,2,LEVEL_2_STRUGGLING,2026-04-29T14:04:59.142Z,housing crisis,housing_despair
at://did:plc:264oyvyqzmzk2syvn5yulmdx/app.bsky.feed.post/3mkqdzyvsjc2p,"Nevada is facing a housing affordability crisis, and we need to take more action to address it. I’m proud to have helped secure $695,000 to support efforts that connect hardworking families with affordable housing and bring opportunity to Nevada communities.",rosen.senate.gov,16,3,3,LEVEL_1_AWARE,2026-04-30T19:30:40.962Z,housing crisis,housing_despair
at://did:plc:5uahexd6wlinp35ly2m4zgnn/app.bsky.feed.post/3mkknrua5uk2v,"The only solution Pedro Sánchez has to Spain’s housing crisis is more rent control and anti-speculation interventions. Meanwhile, here is a chart of new dwelling units permitted per year.",stephenjacobsmith.com,125,12,22,LEVEL_2_STRUGGLING,2026-04-28T13:09:06.606Z,housing crisis,housing_despair
at://did:plc:zr56ru7ddht5jhiyj7aizun7/app.bsky.feed.post/3mkyoy2a2w22f,But Trump Vance told me if we deport some 76 year old grandmas the housing crisis would be solved,adotsad.bsky.social,3,0,0,LEVEL_2_STRUGGLING,2026-05-04T03:07:44.305Z,housing crisis,housing_despair
at://did:plc:sbnhzmalb3grgir3zosucoqe/app.bsky.feed.post/3mkvjahkptk23,"Jeepers, he must be too busy. Finding ways for big business to make money. Or sell off Canadian resources. Or cutting social services. Or ignoring the healthcare crisis. Or ignoring housing. I guess.",eamcur25.bsky.social,6,0,6,LEVEL_1_AWARE,2026-05-02T20:47:05.054Z,housing crisis,housing_despair
at://did:plc:l5thfvbxh3igbe6tzg7oeqmc/app.bsky.feed.post/3mkldmx3gsc2s,The big takeaway from tonight's debate is that Reform's Malcolm Offord owns enough homes and boats to singlehandedly solve both Scotland's housing emergency and ferry crisis.,chrismarshll.bsky.social,58,1,23,LEVEL_1_AWARE,2026-04-28T19:40:04.148Z,housing crisis,housing_despair
at://did:plc:7clmz2hekkwvdy5xwo5vqtk2/app.bsky.feed.post/3mkpvjtuwc523,"Since 2022, Pierre Poilievre has headlined dozens of private fundraisers with lobbyists, financiers, and real estate players.

So… who actually benefits from the housing crisis staying the same?

This is why CBC matters.

How much influence should money have in politics?",savethecbc.bsky.social,34,1,15,LEVEL_2_STRUGGLING,2026-04-30T15:11:06.410Z,housing crisis,housing_despair
at://did:plc:csby5urerm7r3w5psnxscmaz/app.bsky.feed.post/3mkq7njw6e22i,Don’t need a study to tell me that housing in San Diego is way too expensive (we ALL know that) – but here’s a new one deeming us the 5th most expensive housing market in the U.S. We need to meet the scale of this crisis and dramatically scale up building.,sarajacobs.house.gov,22,6,7,LEVEL_1_AWARE,2026-04-30T18:12:07.622Z,housing crisis,housing_despair
at://did:plc:u5wpkce2wir7ch4n7dvwfvst/app.bsky.feed.post/3mksoqxjtes2p,"hey, i've gotten some.. incredible messages this week and i just need to apologize for the fact that i've been away from my computer and unable to reply to them; housing a friend who's currently going through a crisis has taken ALL of my time up this week and i am so so so very sorry about it.",fenn.ink,35,3,3,LEVEL_1_AWARE,2026-05-01T17:47:48.167Z,housing crisis,housing_despair
at://did:plc:rsehcedjkiurrbdy2ku52vf4/app.bsky.feed.post/3mkn7xui5l222,"I’ve spent years creating, performing, traveling, shooting, promoting, and giving this business everything I had.

Now, I’m in a serious financial and housing crisis. This week, I’m selling my car because I can’t afford to keep it.

If you value my work, please support it directly.

moniquemiles.me",moniquemiles.bsky.social,71,1,70,LEVEL_2_STRUGGLING,2026-04-29T13:39:55.027Z,housing crisis,housing_despair
at://did:plc:tf2mq2rqn56ezh7u44pqxseo/app.bsky.feed.post/3mkp6xzr5uc25,"Watched a video where Micheál Martin criticises Paul Murphy by saying ""you've been opposed to every single housing measure brought in by this Government""

So he's been opposed to measures that have made the crisis worse? How is that a criticism? Why would you support stuff that makes it worse?!",fancyvegaspro.bsky.social,40,1,8,LEVEL_1_AWARE,2026-04-30T08:27:26.301Z,housing crisis,housing_despair
at://did:plc:i3fhjvvkbmirhyu4aeihhrnv/app.bsky.feed.post/3mksvqlfbkj2w,"It has been more than a decade since a deadly water crisis gripped the city of Flint, Mich. Now, the city is nearly lead-free and is the unlikely setting for a mini-housing boom. on.wsj.com/49oJ0wO",wsj.com,20,0,3,LEVEL_1_AWARE,2026-05-01T19:52:51.320856Z,housing crisis,housing_despair
at://did:plc:thy2mw44pddjx6zrzzft4b32/app.bsky.feed.post/3mkpybzqzzs25,"Here in Pennsylvania, there’s no challenge too big for us to solve — including the housing crisis.",governor.pa.gov,24,2,2,LEVEL_2_STRUGGLING,2026-04-30T16:00:25.387Z,housing crisis,housing_despair
at://did:plc:ow4lqanj7wywbuq355tgciyt/app.bsky.feed.post/3mkxhpyxer22w,"""Stephanie Allen is the right person for the job,"" said COPE Co-Chair Sam Smart, ""She's someone who has the courage and expertise to fight for the city we need, stand up to the power of the super-rich, and tackle affordability and the housing crisis with integrity."" 

www.votecope.ca/stephanie-fo...",copevancouver.bsky.social,10,0,3,LEVEL_2_STRUGGLING,2026-05-03T15:25:18.604Z,housing crisis,housing_despair
at://did:plc:e6jtgcnpnczkhddeifzunkm3/app.bsky.feed.post/3mkqbrvabus2u,"The misattribution of blame here is insane 

“These people are passionate about one aspect of the larger solution needed to address the housing crisis. I hate them because housing is still too expensive”",10-5.bsky.social,10,0,1,LEVEL_2_STRUGGLING,2026-04-30T18:50:21.192Z,housing crisis,housing_despair
at://did:plc:gcmdlydvemukfoqzpf56f5ku/app.bsky.feed.post/3mkpuabhmss2w,"Second/holiday homes are causing a housing crisis from Arran to Orkney to central Edinburgh, making life impossible for young people in particular.

To discourage Offord-style hoarding, the @scottishgreens.org will set progressively higher taxes for every extra home bought by wealthy individuals.",ross-greer.bsky.social,117,8,36,LEVEL_2_STRUGGLING,2026-04-30T14:47:51.376Z,housing crisis,housing_despair
at://did:plc:4be43odhzty6inab2tmanmed/app.bsky.feed.post/3mkqgeysins2t,Wagner’s solution to the housing crisis,choochoo-trains.bsky.social,17,0,0,LEVEL_2_STRUGGLING,2026-04-30T20:12:37.433Z,housing crisis,housing_despair
at://did:plc:juutyvd4tzpichqfguswmtlu/app.bsky.feed.post/3mknprg7pjk2m,"very similar draw is the world that doesn’t exist anymore because of a nearly global housing crisis in urban areas, it’s simply not possible to scrape by with odd jobs and part time work and direct attention toward creative pursuits or schooling",lathrys.at,37,1,0,LEVEL_2_STRUGGLING,2026-04-29T18:22:38.613Z,housing crisis,housing_despair
at://did:plc:32dnyjpdqwdfhcx5evu6lb2p/app.bsky.feed.post/3mks4glvaoc23,"What housing crisis?

Reform UK boasting when many can’t afford one of these.",dailyherald.bsky.social,4,1,2,LEVEL_2_STRUGGLING,2026-05-01T12:19:53.061Z,housing crisis,housing_despair
at://did:plc:culqpcpwzgdmcpwdfwmul34h/app.bsky.feed.post/3mkkkoqfhuc2u,"Hard to get married when young people can’t move out of their parents’ house.
The housing crisis is an everything crisis.",eoinmcunningham.bsky.social,20,2,3,LEVEL_2_STRUGGLING,2026-04-28T12:13:40.701Z,housing crisis,housing_despair
at://did:plc:2twe2d52fx5uhmmjt7e7qgag/app.bsky.feed.post/3mkq6w4533l2m,"The US faces a housing crisis: rising rents, growing homelessness, declining homeownership, and too little affordable housing. Our Congressional Briefing delivered historical context directly to Congress and staff. 

Watch: ",historians.org,6,0,3,LEVEL_3_CRISIS,2026-04-30T17:59:01.391200408Z,housing crisis,housing_despair
at://did:plc:2bh4mtxkrvbn724vdczf44np/app.bsky.feed.post/3mkmj7ncclk2v,"'I own 6 houses'

Malcolm Offord 28th April 2026 - Leader of Reform UK Scotland.

Scotland is in a housing crisis.

Reform dont care about Scotland's problems.

Reform are not your friends.

Don't vote Reform.",lghr.bsky.social,43,3,19,LEVEL_2_STRUGGLING,2026-04-29T06:52:39.837Z,housing crisis,housing_despair
at://did:plc:vzhasc32fu4oaivv5s3iaqz2/app.bsky.feed.post/3mkppfo64lk24,"25,000 families across Australia on the social housing waiting list. There’s more, not being counted for sure. This is a national crisis. We must see action to ensure everyone has a home,  and can afford to live. #NationalHousingCrisis #housing #auspol #FederalSOS #RaiseTheRate 🙌",imogenib.bsky.social,8,1,3,LEVEL_1_AWARE,2026-04-30T13:21:23.775Z,housing crisis,housing_despair
at://did:plc:ocskslc2cakwyyorxskwd6a6/app.bsky.feed.post/3mkzefgl6kc2w,"There is enough money. All it would take to solve the housing crisis is politicians who are brave enough to actually do their damn jobs. 
#auspol #politas",brionykidd.bsky.social,23,1,8,LEVEL_2_STRUGGLING,2026-05-04T09:31:02.036Z,housing crisis,housing_despair
at://did:plc:v53yhaf5ml3d3yntuxtj2yly/app.bsky.feed.post/3mky5a2wvqs2c,"The problem is getting things done. The train to nowhere, the inability to deal with homelessness, the legislative and regulatory obstacles to solving the housing crisis were brought to Californians by people who have had plenty of government experience. #following #news #econsky",gisele600.bsky.social,6,2,0,LEVEL_3_CRISIS,2026-05-03T21:50:06.132Z,housing crisis,housing_despair
at://did:plc:h4ugqjnmsporhkobvqbcbo2p/app.bsky.feed.post/3mknsrhmpik2u,"We can also examine the flipside. When capitalism was ended, that did not end the housing crisis. The Soviet Union had a persistent housing shortage. It was never fully solved; building a lot more was the closest they ever got. Access to housing was rationed based on access to political power.",robertcruickshank.com,14,1,0,LEVEL_2_STRUGGLING,2026-04-29T19:16:21.315Z,housing crisis,housing_despair
at://did:plc:nb6uhiglzowsdcbgwv2itwa7/app.bsky.feed.post/3mkkqy36lxs2f,"CMHA says the investment supports crisis response, housing, youth early intervention, addictions care, and services reaching 330 communities and 1.3M+ Canadians each year.",onestpress.onestnetwork.com,33,1,5,LEVEL_1_AWARE,2026-04-28T14:06:16.440Z,housing crisis,housing_despair
at://did:plc:pxw6jtzgoel2frax3mdggfwi/app.bsky.feed.post/3mks3nf66nc2h,"May 1st

Rules:
This thread is for housing needs (rent, eviction, hotels, security deposits, moving).

Every one is allowed.

No flashing gifs.

Mark any graphic media-graphic.

Share others in thread.

This is daily because housing is fragile and we’re in a crisis.",rubyraysapphire.bsky.social,13,11,13,LEVEL_1_AWARE,2026-05-01T12:05:47.151Z,housing crisis,housing_despair
at://did:plc:yzvkvbuv3fdwf2hoywb3tmvy/app.bsky.feed.post/3mkqud4v6mk2z,"Contrary to popular belief, “My Girls” by Animal Collective is not a song about family; rather, it’s a poignant commentary on the American housing crisis.",baldemo.to,7,2,1,LEVEL_2_STRUGGLING,2026-05-01T00:22:06.994Z,housing crisis,housing_despair
at://did:plc:z6bbdbnfnxs7kbfmo3uhuosu/app.bsky.feed.post/3mkwvf5tkfk2p,"The housing crisis isn't inevitable it's a policy choice. 🏠

The Green party​ plan:
✅ Power for councils to set rent controls
✅ Build more social housing 
✅ National retrofit to lower bills

​Vote Green for a home for all💚 
#GreenParty #HousingCrisis #LocalElections",bstoke-green-party.bsky.social,5,0,3,LEVEL_2_STRUGGLING,2026-05-03T09:57:07.270Z,housing crisis,housing_despair
