search_term,video_id,url,title,description_snippet,published_date,view_count,crisis_keywords,category
job market is broken,9UZySu94NG8,https://www.youtube.com/watch?v=9UZySu94NG8,The Job Market Is Broken in 2026 – Why No One Is Getting Hired,"The job market feels broken right now. Companies say they're hiring, but millions of people are sending out resumes and getting ...",2026-02-28,1872,,LEVEL_1_AWARE
job market is broken,JX5joQpAoys,https://www.youtube.com/watch?v=JX5joQpAoys,The Job Market Is Officially Broken,Need a resume/cover letter? Check out my templates! https://joshuafluke.store/ Join the community!,2026-02-19,67750,,LEVEL_1_AWARE
job market is broken,WljD5JpxD30,https://www.youtube.com/watch?v=WljD5JpxD30,Why The Job Market Is Absolutely COOKED,The job market is changing at a pace that has left millions of workers struggling to understand what is happening and how to move ...,2025-12-23,224310,,LEVEL_1_AWARE
job market is broken,vfi47X6dJzU,https://www.youtube.com/watch?v=vfi47X6dJzU,You&#39;re not broken. The job market is. | It&#39;s Been A Minute,Job seekers are sending out hundreds of applications. Here's why they're not hearing back. The unemployment rate has been ...,2026-01-26,19138,hundreds of applications,LEVEL_2_STRUGGLING
job market is broken,NhPvAieny9Y,https://www.youtube.com/watch?v=NhPvAieny9Y,The 2026 Job Market is DOOMED — People Can&#39;t Get Hired,"The 2026 job market feels broken. People are applying to hundreds of jobs, getting ghosted, and still can't land steady work.",2026-01-21,13101,ghosted,LEVEL_2_STRUGGLING
job market is broken,X_CPHG1J7Ro,https://www.youtube.com/watch?v=X_CPHG1J7Ro,The Job Market Is Broken...And Everyone Feels It,"The job market feels worse than ever and it's not just in your head. Between mass layoffs, ghost job postings, and wages that no ...",2026-02-12,3313,,LEVEL_1_AWARE
job market is broken,KWLYiowGAo0,https://www.youtube.com/watch?v=KWLYiowGAo0,U.S. Labor Market CRASH - Layoffs EXPLODE 205% as Jobs Recession Accelerates (This Is Not Normal),"America's labor market just sent a warning signal — and it's louder than anyone expected. Layoffs have surged by 205%, a spike ...",2026-02-10,11573,,LEVEL_1_AWARE
overqualified unemployed,vIXksZypjeQ,https://www.youtube.com/watch?v=vIXksZypjeQ,I’m 40 and This Economy is Crushing People,"Mass layoffs are accelerating in 2026, and workers everywhere are asking the same question: who's next? In this reaction video, ...",2026-02-03,97,,LEVEL_1_AWARE
overqualified unemployed,o5EjDj14bRE,https://www.youtube.com/watch?v=o5EjDj14bRE,The Real Reason Millions of Graduates are Unemployed,"In today's world, qualifications aren't the problem. The system is. The modern job market is broken — oversaturated, automated, ...",2025-12-22,2,,LEVEL_1_AWARE
overqualified unemployed,Qt-YDwBNIEo,https://www.youtube.com/watch?v=Qt-YDwBNIEo,Why the American Job Market Feels Broken in 2026,"In 2026, the American job market looks stable on paper—but for millions of workers, it feels completely broken.",2026-02-01,471,,LEVEL_1_AWARE
overqualified unemployed,bdWzXAzzqYA,https://www.youtube.com/watch?v=bdWzXAzzqYA,The New &quot;Unemployable&quot; Class,Take control and protect your files! Sign up to Proton Drive for FREE! https://proton.me/howmoneyworks Sign up for our FREE ...,2026-01-31,477886,,LEVEL_1_AWARE
overqualified unemployed,D4KS-sxdoXM,https://www.youtube.com/watch?v=D4KS-sxdoXM,Why Gen X Is TARGETED In Mass Layoffs,Older Workers Are Not Just Facing A Collapsing Job Market They Are Facing Age Discrimination. Support My Roadtrip Through ...,2026-01-21,271902,,LEVEL_1_AWARE
overqualified unemployed,AbR9eb6EJ44,https://www.youtube.com/watch?v=AbR9eb6EJ44,Why Older Workers Are Getting LAID OFF Before They Can Retire,"The ""Golden Years"" are being cancelled. In a U.S. job market defined by mass layoffs and constant restructuring, older workers ...",2026-01-22,316,,LEVEL_1_AWARE
overqualified unemployed,H09BMNOIts8,https://www.youtube.com/watch?v=H09BMNOIts8,The Real Reason Millions are Unemployed #jobmarket #howtoearnmoneyfromusstockmarket,"In today's world, qualifications aren't the problem. The system is. The modern job market is broken — oversaturated, automated, ...",2025-12-31,63,,LEVEL_1_AWARE
desperate for job,UtXNuHhXBXE,https://www.youtube.com/watch?v=UtXNuHhXBXE,"10 &#39;Boring&#39; Jobs That Secretly Pay $120,000+ (And Are Desperate for Workers)","Looking for a stable, well-paying job without the chaos? These 11 careers offer six-figure salaries and strong growth, ...",2026-01-21,16,,LEVEL_1_AWARE
laid off what now,Um4XnmMKau8,https://www.youtube.com/watch?v=Um4XnmMKau8,"He Got Laid Off From AI Company, Now He’s EXPOSING EVERYTHING (It’s SCARY)","He worked inside the AI industry — until he was suddenly laid off. Now he's speaking out. In this video, we break down what he ...",2026-02-23,84255,,LEVEL_1_AWARE
laid off what now,5e_zyzR2Tmg,https://www.youtube.com/watch?v=5e_zyzR2Tmg,"52-year-old American got laid off, sold everything, and now lives in the Philippines for $2K/Month","Robert, a 52-year-old American worked as a shoe designer until he got laid off and decided to sell everything and move to the ...",2026-03-08,46563,,LEVEL_1_AWARE
