uri,text,author_handle,like_count,reply_count,repost_count,category,created_at,search_term,metric
at://did:plc:i3mhliziy2r37ytl2rof5e3h/app.bsky.feed.post/3mjhs64yuok2k,"a granny forced to work a crappy job to pay for medical bills visited Donny yesterday, and everyone missed the bigger picture: NO ONE SHOULD BE BANKRUPTED BY MEDICAL DEBT, but Donny won't do shit to fix the problem. thank you for your attention to my angry post about it. link is here: bit.ly/4cqR1SE",jefftiedrich.bsky.social,998,52,213,LEVEL_1_AWARE,2026-04-14T16:24:22.578Z,medical debt,healthcare
at://did:plc:udpvshvvyqgec7ek5firzsdz/app.bsky.feed.post/3mjml7qqkzs2n,"#mutualaid 

PLEASE help my family pay down medical debt so we can afford to eat. Almost everything we have gets taken each month to pay off our debt.

Anything you can spare to help us out is the difference between fed and starving.

www.paypal.me/devyntheauthor

#helpsky",devyntheauthor.bsky.social,10,0,12,LEVEL_1_AWARE,2026-04-16T14:03:19.340Z,medical debt,healthcare
at://did:plc:jw6dopeagdqizblp7ratp7xa/app.bsky.feed.post/3mjuvbkg7fk23,"The richest country on earth should take care of its citizens. Crowdfunding to stay alive shouldn't exist.

I'm $531 from my next goal.

Please help & SHARE today! 

My total medical debt is much higher than this, but I'm just trying to keep my head above water for my family. 🩷

#Cancer #Melanoma",mrsholden2019.bsky.social,8,0,8,LEVEL_1_AWARE,2026-04-19T21:24:35.095Z,medical debt,healthcare
at://did:plc:nub2vqklqrl27gwhfofnrvnk/app.bsky.feed.post/3mjvekvqdzk26,"man, my insurance still won't cover my medical equipment for like another $1k worth of deductible

but that's okay because at least it works right?

nope, another fucking faulty sensor that refused all attempts to calibrate it. I'm like $2k in debt for this shit. incredible.",glairedaggers.bsky.social,6,1,1,LEVEL_2_STRUGGLING,2026-04-20T01:58:15.126Z,medical debt,healthcare
at://did:plc:nwdirtgzk4zn5jhmemkt2lqr/app.bsky.feed.post/3mjkzo34tyk2z,"So when i got laid off and couldn't afford to pay for health insurance through the marketplace while i was in between jobs, and then I got sick and had to be hospitalized (despite new insurance that just hadnt kicked in yet) and got saddled with $20k in medical debt, that was my responsibility?",motthebarber.bsky.social,48,2,0,LEVEL_1_AWARE,2026-04-15T23:16:32.899Z,medical debt,healthcare
at://did:plc:rk33fx57j674fon2z57wfxot/app.bsky.feed.post/3mjl2nx5f2s2g,"Are you implying that people are responsible for getting cancer or being hit by a drunk driver and getting into tens of thousands of dollars of medical debt, the most common reason for bankruptcy in America?",malidala.bsky.social,12,0,0,LEVEL_3_CRISIS,2026-04-15T23:34:22.464Z,medical debt,healthcare
at://did:plc:lxwkxxy3nkwjqynfuxnzaehj/app.bsky.feed.post/3mjojo3smy223,"Mexico just got universal
healthcare….. I’ll repeat that for the slow magas in the back.
Ehem… MEXICO JUST GOT UNIVERSAL HEALTHCARE!!! Mind you, this is the same country Trump and clown carMAGAts referred to as a shithole country
Meanwhile, we get crushing medical debt.       
youtu.be/W3qfmDQwuXA",skepticallyspeak.com,7,1,4,LEVEL_1_AWARE,2026-04-17T08:40:52.697Z,medical debt,healthcare
at://did:plc:l3izgvahn5rsfnhjftlvsdr6/app.bsky.feed.post/3mjl2issey22c,Yeah. You are catastrophically injured and taken to a hospital. You deliriously sign the nag paper they bring to you in between care. You now have $15k in medical debt plus the ambulance ride. 🚑,riskinverse.bsky.social,10,1,0,LEVEL_1_AWARE,2026-04-15T23:31:30.137Z,medical debt,healthcare
at://did:plc:3jcryxmi6ut5ekbe7vqnnbsq/app.bsky.feed.post/3mjkfngvgos2q,So here's what I got piling up in medical debt 💦 I don't have insurance anymore and I literally have no money right now after paying taxes. I also need to be able to afford food! Below is my Kofi if you can spare a few bucks even. I appreciate all the help! Pls share! ko-fi.com/neekko/goal?...,neekko.art,14,2,20,LEVEL_1_AWARE,2026-04-15T17:18:16.845Z,medical debt,healthcare
at://did:plc:nqw45ltueg3dlikfkj5eqyrp/app.bsky.feed.post/3mjdhtvdebc2t,"485,000 Arizonans woke up with their medical debt gone because Democratic Governor Katie Hobbs won by 20,000 votes. If Kari Lake had won, that debt stays. Republicans are now trying to further cut Medicaid to fund the Iran war. Every vote matters.",lagunabeachdems.bsky.social,74,6,30,LEVEL_1_AWARE,2026-04-12T23:09:02.625Z,medical debt,healthcare
at://did:plc:7fo4kehjjc7fbnan4dkyqrty/app.bsky.feed.post/3mjhvn473js2m,"Illness is not a moral failure. Medical debt is not a sign of poor character. But choosing war over healthcare — cutting Medicaid while Americans go broke getting sick? 

That IS a failure. A moral one. 
#HealthcareNotTrumpsWar",peggystuart.bsky.social,20,0,7,LEVEL_1_AWARE,2026-04-14T17:26:26.282Z,medical debt,healthcare
at://did:plc:mnq3zflqpylic7ci5aswomtw/app.bsky.feed.post/3mjl6b7xugs26,"What USA thinks it's #1 in (and its actual rankings):
Life Expectancy: 46th
FreePress: 42nd
Healthcare: 30th
Education: 26th
Happiness: 23rd
Freedom: 17th
What the USA is #1 in:
Military Spending
Number of Billionaires
Incarceration
Bankruptcy filings
Medical debt
Gun deaths
Funding israel",hpsc24.bsky.social,13,0,9,LEVEL_3_CRISIS,2026-04-16T00:38:50.479Z,medical debt,healthcare
at://did:plc:6oaotck4rxpd66pf43zbydix/app.bsky.feed.post/3mjcjdmc4kl2q,"Democratic Governor Katie Hobbs erased the medical debt of nearly 500,000 Arizonans.

Republicans cut Medicaid.

But please, keep telling me both parties are the same.",mattroyer.bsky.social,227,4,60,LEVEL_1_AWARE,2026-04-12T14:03:02.000Z,medical debt,healthcare
at://did:plc:diamrbhiyig6icqev6hboj64/app.bsky.feed.post/3mjpmbhd3rk2j,"Welp I may have to eat a loss on one of my dad's medical bills since my dumb ass paid a debt collector instead of the provider while his Medicare situation was being worked on. Greatest country in the world, baby!",bergoesbueno.bsky.social,10,2,0,LEVEL_1_AWARE,2026-04-17T19:00:09.526Z,medical debt,healthcare
at://did:plc:zt6as5nav2morl772kw7ap4d/app.bsky.feed.post/3mjbirewadk2b,i am now several thousands of dollars deep in medical debt but the evil has been exorcised (via root canal),sarenstone.com,285,16,0,LEVEL_1_AWARE,2026-04-12T04:20:12.575Z,medical debt,healthcare
at://did:plc:n75y2xxa3mstginnl2sdri22/app.bsky.feed.post/3mjhq5zbg3226,"You... You... You can do all of that right now, under capitalism. Those things are just hobbies or killing time. This is the grand vision!? Not ""never have to worry about being hungry""? Not ""a fun vacation every year that won't put you in debt""? Not ""no medical bills""? *THIS* is our socialism!?",airshipchronos.bsky.social,32,6,12,LEVEL_1_AWARE,2026-04-14T15:48:31.189Z,medical debt,healthcare
at://did:plc:7fudwvuj42evosjmaozqlwix/app.bsky.feed.post/3mjfpumqpgs27,"Every time a rich person is happy, a regular person loses their home because of medical debt. Like God intended.",treetop70bgs.bsky.social,15,0,2,LEVEL_1_AWARE,2026-04-13T20:37:56.592Z,medical debt,healthcare
at://did:plc:ytwtvtefh6kmi7wyzsdvcica/app.bsky.feed.post/3mjfpehbqps25,The very idea the the difference in her take home pay increased by enough to move the needle on their medical debt is farcical.,redwoodinfrared.bsky.social,17,0,0,LEVEL_1_AWARE,2026-04-13T20:28:53.987Z,medical debt,healthcare
at://did:plc:ij4exulujmnsyyveltg2im66/app.bsky.feed.post/3mjnup2v2ks2d,"Our Provincial Chief Medical Offficers of Health are 💯 pro-infection - celebrating 'hybrid immunity', promoting ridiculous immunity debt, spreading disinformation about masks & airborne transmission. They are also very health supremacist, actively flogging the 'healthy' people are fine line.",beansproutsmom.bsky.social,5,1,0,LEVEL_1_AWARE,2026-04-17T02:25:36.703Z,medical debt,healthcare
at://did:plc:vew5ludtr67ktab6dxg4245d/app.bsky.feed.post/3mjfnhaigxk2m,"The problem is not that people are living beyond their means—we're being denied the means the live. Credit card debt for groceries, student loans, medical bills, skyrocketing rent — everything simply costs too much and we're being punished for it. We need an entirely new economy.",debtcollective.bsky.social,56,2,22,LEVEL_1_AWARE,2026-04-13T19:54:40.046Z,medical debt,healthcare
at://did:plc:uiffdv3gnj3koycqzkpxvfla/app.bsky.feed.post/3mjhxrtvokk2b,"Illness is not a moral failure. Medical debt is not a sign of poor character. But choosing war over healthcare — cutting Medicaid while Americans go broke getting sick? 

That IS a failure. A moral one. 
#HealthcareNotTrumpsWar",watchyourrepssc.bsky.social,11,0,7,LEVEL_1_AWARE,2026-04-14T18:04:52.841Z,medical debt,healthcare
at://did:plc:sayumy4tbafas5cy7ndn3zwb/app.bsky.feed.post/3mjjrgxvlc22x,"If homelessness, bankruptcy and medical debt can be spiking at the same time as 'economists' tell you everything is getting better, actually, then yes the correct response is to challenge what constitutes the idea of a good economy.",moralconstraints.bsky.social,13,0,4,LEVEL_3_CRISIS,2026-04-15T11:16:44.961Z,medical debt,healthcare
at://did:plc:cuowqu3bimpxo4plxd4pg3eh/app.bsky.feed.post/3mjdi5h5v7k2m,One problem with American politics that doesn’t get talked about enough is the ~30% of voters who very much don’t want good things to happen to other people and would rather have hundreds of thousands of people crushed by medical debt than have a cent of their taxes go towards making society better,ryanmarino.bsky.social,348,8,78,LEVEL_1_AWARE,2026-04-12T23:14:23.310Z,medical debt,healthcare
at://did:plc:qomhiudaezpv45lk2wnh7tro/app.bsky.feed.post/3mjvut6zebs25,"Corporations only pay tax on profit after all expenses - an income tax - yet PEOPLE today can't deduct one sent for food, rent, medical unless it exceeds some percentage of AGI, credit card debt, our mortgage interest deduction is capped, our state and local taxes are capped.  Not an income tax.",billwalter.bsky.social,2,0,1,LEVEL_1_AWARE,2026-04-20T06:49:13.163Z,medical debt,healthcare
at://did:plc:cwfmit4pbxboybguqauu4eut/app.bsky.feed.post/3mjkyitjbzs2b,"So you are cherry picking huh. Socialist countries typically didn't have student or medical debt because they often didn't have functioning private credit markets, consumer lending, or individual borrowing mechanisms in those sectors. Saying ""no one had $200K in medical debt""",brianconeill.bsky.social,1,46,0,LEVEL_1_AWARE,2026-04-15T22:55:43.404Z,medical debt,healthcare
at://did:plc:bb2sdgakqp3yuz2heo6jonrt/app.bsky.feed.post/3mjnew6oujc2y,,miq.moe,6,0,5,LEVEL_1_AWARE,2026-04-16T21:43:15.617Z,medical debt,healthcare
at://did:plc:7a4ymgtmivqdfnexipsulm5e/app.bsky.feed.post/3mjhws4uj3s2p,Illness is not a moral failure. Medical debt is not a sign of poor character. But choosing war over healthcare... cutting Medicaid while Americans go broke getting sick? That IS a failure. A moral one.  #HealthcareNotTrumpsWar #MomSky,mainejayne207.bsky.social,10,1,8,LEVEL_1_AWARE,2026-04-14T17:47:08.499Z,medical debt,healthcare
at://did:plc:kqyg4ydkxdf5kc4xnshen3ci/app.bsky.feed.post/3mjov35wj622b,"Filing for bankruptcy is not necessarily an indicator of unfitness for a position - the single most common cause of personal bankruptcy in the US is medical debt.

It may require more checking, but it's not in the same league as framing someone or getting fired as a police officer after three weeks.",cdeblock.bsky.social,4,1,0,LEVEL_3_CRISIS,2026-04-17T12:05:02.288Z,medical debt,healthcare
at://did:plc:65mgfx2oprkdjmautl2as73u/app.bsky.feed.post/3mjhvx5b7342k,"Illness is not a moral failure. Medical debt is not a sign of poor character. But choosing war over healthcare — cutting Medicaid while Americans go broke getting sick? 

That IS a failure. A moral one. 
#HealthcareNotTrumpsWar",sweetwitch2697.bsky.social,8,1,6,LEVEL_1_AWARE,2026-04-14T17:32:02.944Z,medical debt,healthcare
at://did:plc:ae5aeobwsj7hg2jowdhmjmvk/app.bsky.feed.post/3mjhp54de4c2f,💯this! Ask anyone who has lived under wage garnishment for educational or medical debt.,sewbrainer.bsky.social,6,0,0,LEVEL_1_AWARE,2026-04-14T15:30:07.102Z,medical debt,healthcare
at://did:plc:32eqmmmzrki7ygfpueflrfyx/app.bsky.feed.post/3mjf7t7xhec2l,"The Hot Assassin could have used his very large family fortune to pay off a bunch of medical debt, and instead he changed absolutely nothing in the world",bennysquishmallow.bsky.social,13,0,0,LEVEL_1_AWARE,2026-04-13T15:50:49.758Z,medical debt,healthcare
at://did:plc:xkdl3l2xiquplz5vvgsri2tl/app.bsky.feed.post/3mjvf5hhauk2p,"Republicans version of America!

Funny how debt gets forgiven when rich people rack it up on yachts, hedge funds, or failed companies. But when regular people go into debt for school, medical bills, or just trying to survive, suddenly it’s called irresponsibility. The hypocrisy is disgusting.",dadmakingcans.bsky.social,6,0,2,LEVEL_1_AWARE,2026-04-20T02:08:37.683Z,medical debt,healthcare
at://did:plc:6vwhi5d44wq5ttdhu5rrfbx3/app.bsky.feed.post/3mjckbbtrts2r,"Medical debt. Student loan debt. Credit card debt. Auto loan debt.

And that student loan debt doesn't even guarantee us a job!🤡

And that medical debt doesn't even guarantee us longer life expectancy!🤡

US life expectancy stopped increasing much around 2010, and dropped significantly since 2020.",mekka.mekka-tech.com,24,2,8,LEVEL_1_AWARE,2026-04-12T14:19:39.700Z,medical debt,healthcare
at://did:plc:qmuhdnevjtwbhbbhw4cah367/app.bsky.feed.post/3mjpejtgoas2w,A country where insulin costs more than a car payment and people are rationing it to survive. A country where medical debt is the number 1 cause of bankruptcy. A country where women are dying in hospital car parks because doctors are too scared of abortion laws to treat a miscarriage.,alaskasurvey.bsky.social,2,1,0,LEVEL_3_CRISIS,2026-04-17T16:41:38.584Z,medical debt,healthcare
at://did:plc:ib4w2un5m2c7fbfyjfqgb7wu/app.bsky.feed.post/3mjkruzriu22z,"It's stupid in the US. You basically have to send in all your information after figuring out what expenses you can count towards your tax debt. 
For example: student loan interest, some medical, mortgage interest, children. It's made for corruption.",phundart.bsky.social,3,2,0,LEVEL_1_AWARE,2026-04-15T20:57:16.425Z,medical debt,healthcare
at://did:plc:ckqsqaridcnxlxp3hdqc3m73/app.bsky.feed.post/3mjstfnl7ic2i,"Oh, apologies. I had assumed they did that, but I guess it’s not confirmed one way or another.. 
Yes, I agree. If they haven’t gone to an ER yet, they should, medical debt be damned.
I hate that people are forced to choose between treatment and debt in this country.",joshsmoshgosh.bsky.social,1,1,0,LEVEL_1_AWARE,2026-04-19T01:45:45.709Z,medical debt,healthcare
at://did:plc:tbbj7svix3dy2q7buwlkzrxo/app.bsky.feed.post/3mjlbgeqse22l,WHY IS THIS HAPPENING??,jazzpomegranate.com,10,2,0,LEVEL_1_AWARE,2026-04-16T01:35:24.486Z,medical debt,healthcare
at://did:plc:rxdwk2g6djnlxl4522e2gxvn/app.bsky.feed.post/3mjokg7mtqs2v,"Mexico just got universal
healthcare,I’ll repeat that for the slow magas in the back.
Ehem… MEXICO JUST GOT UNIVERSAL HEALTHCARE!!! Mind you, this is the same country Trump and clown car posse MAGAts referred to as a
shithole country. Meanwhile, we get crushing medical debt and go
homeless.",sweetpea247.bsky.social,10,4,7,LEVEL_1_AWARE,2026-04-17T08:54:22.007Z,medical debt,healthcare
at://did:plc:xog6m4iosw4zhlm3iidhv4f4/app.bsky.feed.post/3mjki2a6qcs2y,"I said I was giving up on the last of my Ko-Fi Goal but who could have 🔮foreseen🔮 my car needing to be taken in for a Check Engine Light and having more work done...if anyone wants to help me get past the last 30% of my goal to stay even, that'd be huge! #mutualaid
ko-fi.com/kayzig",kayzig.bsky.social,16,0,20,LEVEL_1_AWARE,2026-04-15T18:01:13.498Z,medical debt,healthcare
at://did:plc:74fn7lwyjg7gkgheb3bv4way/app.bsky.feed.post/3mjfql23k4s2u,"Universal healthcare would prevent countless premature deaths, improve health outcomes for millions, save trillions of dollars, and eliminate the very concept of personal medical debt.

The only reason we haven't done it already is because a few people are getting very rich off of the status quo.",senchrislarson.bsky.social,27,1,8,LEVEL_1_AWARE,2026-04-13T20:50:28.776Z,medical debt,healthcare
at://did:plc:c5dzatawr4h77skny3x6cdtg/app.bsky.feed.post/3mjfu3grot22e,"Housing and healthcare. Until most people have a reasonable affordable path to stable housing and healthcare then other prices don’t matter. 

What use is cheaper “stuff” if I might never own a home to keep it in? Or, if I ever do own a home, I might end up losing it because of medical debt?",marytricious.bsky.social,20,1,1,LEVEL_1_AWARE,2026-04-13T21:53:20.179Z,medical debt,healthcare
at://did:plc:wfngcohlll23cnyxchmfx3jc/app.bsky.feed.post/3mjdg3niqwc2z,And dying in medical debt.,himham.bsky.social,5,0,1,LEVEL_3_CRISIS,2026-04-12T22:37:35.366Z,medical debt,healthcare
at://did:plc:7ujvrzdreyexgmdcyohbrzve/app.bsky.feed.post/3mjsogmz3422p,"5/3 Do this instead: @thedebtgala raises funds for medical & other #debt This is a better function, with a more important message than #TheMetGala
debtgala.com #TheDebtGala
Can’t make the event? U can still donate to help others in need!
(@everyonehateselon_)",artsvoyage.bsky.social,1,0,0,LEVEL_1_AWARE,2026-04-19T00:16:49.958Z,medical debt,healthcare
