uri,text,author_handle,like_count,reply_count,repost_count,category,created_at,search_term,metric
at://did:plc:3dfwrfmsyrrgcjwtd7slcgu7/app.bsky.feed.post/3mjwskplyw22c,"Well this has been a wild fucking day, as I was gate checking my bag at SMF, my middle flight gets cancelled(!) the gate agent had a bitch of a time unchecking my bag and finding a new flight for me, she had to call HQ to fight the system that was trying to auto move me to a Baltimore flight (WHAT?)",robroberts.bsky.social,8,2,0,LEVEL_2_STRUGGLING,2026-04-20T15:41:20.817Z,flight cancelled,airline_chaos
at://did:plc:3sayrfpn2ltoprn6ksxoej2k/app.bsky.feed.post/3mkafblsoys2n,"IMO, It seems extremely risky to go there (flight plan, airspace security, global security) given the surrounding area under Russian influence (N-S-E). The trip to Armenia (2024) had already been cancelled.",exercice-de-style.bsky.social,1,0,0,LEVEL_2_STRUGGLING,2026-04-24T11:10:13.591Z,flight cancelled,airline_chaos
at://did:plc:fzthoxul3fioxaxuzsffleoa/app.bsky.feed.post/3mk3223pnic2z,"Interrail holiday for anyone worried about flight fuel surcharges or cancelled flights? 
@kristianaas.bsky.social has assembled an excellent guide to Interrail.

It's in Norwegian but if your Bokmål is even worse than mine, your browser will do a better job of translating it than Bluesky does.",rchdnv.bsky.social,2,1,0,LEVEL_2_STRUGGLING,2026-04-22T08:05:51.977Z,flight cancelled,airline_chaos
at://did:plc:plike46pn6bnig6vfoo6tzzj/app.bsky.feed.post/3mjpxsdkhys2q,"As I sit at Newark Airport, my flight has been cancelled with no options before tomorrow. Well played. Well. Played.",coreyryung.bsky.social,42,7,2,LEVEL_2_STRUGGLING,2026-04-17T22:26:27.159Z,flight cancelled,airline_chaos
at://did:plc:4wwkuh2rtgqrqr47febqmxz6/app.bsky.feed.post/3mjrqku5jnc2m,"Pilot was removed for saying something racist. 
There was no one to replace him so flight was cancelled.",drkal-orion.bsky.social,8,2,0,LEVEL_2_STRUGGLING,2026-04-18T15:22:19.410Z,flight cancelled,airline_chaos
at://did:plc:v7npdl4xvepom4qozz62e6hw/app.bsky.feed.post/3mjxyc6tl222z,"Best “early airport” story - I was in India with my brother and we were going from Cochin to Mumbai. I insisted on getting to the airport early, annoying my brother. But when we got there we learned our flight had been cancelled…",very-simple.com,3,1,0,LEVEL_2_STRUGGLING,2026-04-21T02:56:36.993Z,flight cancelled,airline_chaos
at://did:plc:cyljzptixmnnexmrppxxzzpp/app.bsky.feed.post/3mjue427a5c26,"Eidelweiss Air: we have had to make some adjustments to your flight
Translation: we cancelled the outbound section and can't find a replacement booking, but we can get you back for the same price as a round trip!",trevorabranch.bsky.social,5,1,0,LEVEL_2_STRUGGLING,2026-04-19T16:17:16.752Z,flight cancelled,airline_chaos
at://did:plc:465tbrqfeduj3lhludc6nbog/app.bsky.feed.post/3mjwxanbtkk2h,If my flight is cancelled what can I do and will I lose my money?,irishtimes.com,2,0,0,LEVEL_2_STRUGGLING,2026-04-20T17:05:11Z,flight cancelled,airline_chaos
at://did:plc:od4agmbsnaelt7lczcpfivm2/app.bsky.feed.post/3mk46jsozl22i,"Fuel, the flight prices won't go up by much. Access to fuel though becomes a real problem 5 weeks from now, so a cascade effect will happen in which flights will be cancelled with more uncertainty, and closer to the last minute. Delta is probably the safest US bet for now for reasons 👇. 2/3",paulguinnessy.bsky.social,1,1,0,LEVEL_2_STRUGGLING,2026-04-22T18:58:53.974Z,flight cancelled,airline_chaos
at://did:plc:ulewwvuruwkyktugit6dkg4v/app.bsky.feed.post/3mjtitzr6n22h,The landscape when your flight is cancelled at the last moment and they spend the wee hours finding replacement flights for everyone but it turns out you won’t be traveling til the following night so you’ll waiting for a hotel shuttle at 4 am,asakiyume.bsky.social,9,3,0,LEVEL_2_STRUGGLING,2026-04-19T08:09:36.824Z,flight cancelled,airline_chaos
at://did:plc:myynorv63wtiteeyoqqlvikz/app.bsky.feed.post/3mjoajb3nqk2d,"THE AVIATION FUEL SHORTAGES ARE ALREADY AFFECTING EUROPE

Lufthansa cancelled 20% of short haul flights from Monday due to fuel shortages. It actually affected me personally as I was supposed to be in Frankfurt Monday. Flight cancelled rebooked to some ludicrous route via Dublin that would take 9",militaryanalyst.bsky.social,113,8,16,LEVEL_2_STRUGGLING,2026-04-17T05:57:06.787Z,flight cancelled,airline_chaos
at://did:plc:mex4jobql2totwqjvamtrzcw/app.bsky.feed.post/3mjoay5ulgc2w,"Are you sure, that they cancelled the flight due to fuel shortages? The also have two strikes in the moment and yesterday announced to close the business of their daughter company Cityliner immediately.",ct-talk24.bsky.social,22,1,0,LEVEL_2_STRUGGLING,2026-04-17T06:05:26.725Z,flight cancelled,airline_chaos
at://did:plc:4g5bwii7kmcgjjwjbrrkcxoc/app.bsky.feed.post/3mjrr5p5hek2q,If my flight to Malaga in July gets cancelled because there’s no jet fuel I will personally declare war on the Orange Knobhead,noracists.bsky.social,6,0,0,LEVEL_2_STRUGGLING,2026-04-18T15:32:51.699Z,flight cancelled,airline_chaos
at://did:plc:d33npgztn3fs4diyigabhjpw/app.bsky.feed.post/3mjwnlxgces2b,"Happened to us cpl years ago. We got the outbound flight to London corrected on the phone, but agent cancelled our return tickets at the same time. Discovered the cancellation while in country & spent days getting return flights sorted. Finally paid the higher fare and fought for refund after. Grr.",jblz.bsky.social,1,0,0,LEVEL_2_STRUGGLING,2026-04-20T14:12:33.864Z,flight cancelled,airline_chaos
at://did:plc:uars6h3ipb5eh3ttvmah3yf7/app.bsky.feed.post/3mjkrkjaw4s2r,my flight home got cancelled raaaahhhh,cyanfacade.bsky.social,16,5,0,LEVEL_2_STRUGGLING,2026-04-15T20:51:23.559Z,flight cancelled,airline_chaos
at://did:plc:kqqqbjuarl6kdvlv5oitt3tk/app.bsky.feed.post/3mjnvnyqnpc2w,"Flight got cancelled last second. We were spinning up for takeoff, then they stopped and kicked us off. Got a new flight at 5am. Get home from the airport to rest a few hours, room is flooding again. Some of my gear is wet. Have to stay up all night moving everything back out.",echosequence.space,7,1,0,LEVEL_2_STRUGGLING,2026-04-17T02:42:54.650Z,flight cancelled,airline_chaos
at://did:plc:dj4vqszviionjofdjqkagexc/app.bsky.feed.post/3mjpoxwyaqp2b,"Jared McCann missed the team meeting today because he was in Salt Lake City yesterday for a minor medical procedure and “my flight got cancelled.” 

😆

#SeaKraken",davyjoneslr.bsky.social,3,0,0,LEVEL_2_STRUGGLING,2026-04-17T19:48:31.612Z,flight cancelled,airline_chaos
at://did:plc:x2bxwt7gwwfigapl573nm7sn/app.bsky.feed.post/3mjk2zymnws2i,Interviewers flight was cancelled so it's virtual now!,garaktailor.com,19,2,1,LEVEL_2_STRUGGLING,2026-04-15T14:08:26.927Z,flight cancelled,airline_chaos
at://did:plc:7gzoc3tcnlvs4atzpbhuxlej/app.bsky.feed.post/3mjqvg5quys2y,2nd time in a row I’ve flown home from Gatwick and my flight home has been cancelled 😭 I was probably tempting fate by wearing a BrightonSEO shirt on nearly the 2 year anniversary of my 26 hour delay coming home from there?🫠,natashabd.bsky.social,1,0,0,LEVEL_2_STRUGGLING,2026-04-18T07:16:30.679Z,flight cancelled,airline_chaos
at://did:plc:7lvalof47ztbvh7xa24wrpd6/app.bsky.feed.post/3mjpiwaouy22g,"someone will bite the bait, but not me. Plus they offered a $20 voucher like??? whats that gonna do? thats laughable. 

Im sure my flight will stay the same, but I feel as if some other people are gonna get their plans cancelled.",azemtoldbyquinn.bsky.social,1,1,0,LEVEL_2_STRUGGLING,2026-04-17T18:00:12.249Z,flight cancelled,airline_chaos
at://did:plc:q7h3ed7ajdfhw7p2v32jlbbl/app.bsky.feed.post/3mjmuddfa3k2o,"And now my return flight is also cancelled. Wouldn't be able to fly back anyway when the first flight is cancelled, would I? 🤪 The refund process is a nightmare, though. #Lufthansa",silvercomet21.bsky.social,1,0,0,LEVEL_2_STRUGGLING,2026-04-16T16:46:23.230Z,flight cancelled,airline_chaos
at://did:plc:le426upogkgu2hvh23m66ef4/app.bsky.feed.post/3mjpp2ybir22h,Lol. Wife tried adding check bags to a flight we had tomorrow with @americanair.bsky.social. Kept erroring out. Noticed we had $630 in luggage charges added to our card so she tried the chatbot on their website and in the process of reversing the baggage charges they cancelled our entire reservation,mikemikeike.bsky.social,1,1,0,LEVEL_2_STRUGGLING,2026-04-17T19:50:13.641Z,flight cancelled,airline_chaos
at://did:plc:6r7iqmmgzssgphndubl73ae4/app.bsky.feed.post/3mjhg6rmzl22u,☕️🌚 Spending another day in Copenhagen being my flight for tonight was cancelled.,whoa-elly.bsky.social,7,1,0,LEVEL_2_STRUGGLING,2026-04-14T12:49:59.315Z,flight cancelled,airline_chaos
at://did:plc:2yxnamt5hvmzft4mxwnnxyc6/app.bsky.feed.post/3mjjahzqjls24,"A bit of travel hiccup yesterday - on an awkward routing from Kristiansand to Gothenburg, my last #SAS flight cancelled, baggage gone, and I found myself spending the night at … Arlanda. However, my new travel hairbrush is a *clear* upgrade from the boring old black one! #ProfLife #GlassHalfFull🧪🌐",vvandvik.bsky.social,16,1,1,LEVEL_2_STRUGGLING,2026-04-15T06:13:06.833Z,flight cancelled,airline_chaos
at://did:plc:nbm47zadunohbozvjvkomw5k/app.bsky.feed.post/3mjmldmfwrk2y,Posting a few thoughts about my latest trip to Chad. Our trip to Faya up in the north didn’t work out as the UN flight was cancelled due to low visibility. But it was good to be back in N’Djamena…. #chad #sudan,ulflaessing.bsky.social,1,1,0,LEVEL_2_STRUGGLING,2026-04-16T14:05:29.012Z,flight cancelled,airline_chaos
at://did:plc:qa32eplal66wk6gw3n3hsm4h/app.bsky.feed.post/3mjgsa6a33c2g,"#UnconfinedWalks catch-up. Took a trip to Italy last week. Was supposed to be 5 days but return flight on Friday was cancelled due to an air traffic control strike in Italy and first flight they could rebook us on was Sunday evening. Day 1, Bologna",davidunderdown.bsky.social,5,2,0,LEVEL_2_STRUGGLING,2026-04-14T06:52:51.224Z,flight cancelled,airline_chaos
at://did:plc:qyw7cyvrbsh7nfhgmritocbn/app.bsky.feed.post/3mjk5bm64vs26,The one benefit to my flight being cancelled and moving hotels is that I can potentially go to the pizza place with the world's best pizza chef heading it for dinner tonight,rjogani.bsky.social,2,0,0,LEVEL_2_STRUGGLING,2026-04-15T14:48:29.787Z,flight cancelled,airline_chaos
at://did:plc:g7wo5hlzopkshrsllenzzu5c/app.bsky.feed.post/3mjgspefqrs2g,"Son's partner's brother got married on Sunday, Jetstar cancelled their honeymoon flight due to fuel stuff - apparently they *might* get a flight tomorrow 🙄",mspraxis.bsky.social,2,1,0,LEVEL_2_STRUGGLING,2026-04-14T07:01:21.035Z,flight cancelled,airline_chaos
at://did:plc:ittsunuvymtkspsl4xsotn5x/app.bsky.feed.post/3mjfqcldbc22a,"TLDR our flight out to Anaheim was cancelled and we couldn't resched in a way that would keep our hotel, so we have to sit this FanFest out. Which is fine, we're still going to catch the stream! 💗",necrologos.bsky.social,22,9,0,LEVEL_2_STRUGGLING,2026-04-13T20:45:44.865Z,flight cancelled,airline_chaos
at://did:plc:ldsgl66ga7tjwiga4hdvskvp/app.bsky.feed.post/3mjh55kuko22o,"#TTRPG about me!

First game: A homebrew d20 run by my mentor at Uni
Last game: D&D 5e
Longest game: Fantasy Flight Star Wars (2 years, cancelled by the pandemic)
Favorite game: Ironsworn: Starforged
Favorite mechanics: Maybe Burning Wheel/Mouse Guard. I love Circles!
Favorite art: Pendragon 6e",ewanstone.uk,6,1,1,LEVEL_2_STRUGGLING,2026-04-14T10:08:14.991Z,flight cancelled,airline_chaos
at://did:plc:6ev2z6lwpkacg6ycpuyuryoq/app.bsky.feed.post/3mjeeyi3iqc2j,"Extra day in Munich! But under kinda unfortunate circumstances. Our flight home got cancelled and rebooked to tomorrow…

I really want to see my cats 😭 

Also… not thrilled about the extra 8 hours of travel time tmr 😬",twinfools.bsky.social,9,1,0,LEVEL_2_STRUGGLING,2026-04-13T07:50:35.022Z,flight cancelled,airline_chaos
at://did:plc:5ei3suzmqgaj47fwwf77ieij/app.bsky.feed.post/3mj4gobl5ek25,there was a certain cancelled comedian on my flight today and before you ask: yes it was southwest airlines,danozzi.bsky.social,21,3,0,LEVEL_2_STRUGGLING,2026-04-10T03:59:22.227Z,flight cancelled,airline_chaos
at://did:plc:uuikdw3anka4i2qo7uwknrru/app.bsky.feed.post/3mj2n5qmi6y26,"Under EU law, passengers are entitled to a ticket price refund within seven days of a cancelled flight but the office noted that Finnair's refund processing times sometimes take months.",yle.naamio.social,8,1,1,LEVEL_2_STRUGGLING,2026-04-09T10:50:03.554Z,flight cancelled,airline_chaos
at://did:plc:glhgcupagpocfirbowvsoenp/app.bsky.feed.post/3miytw5nebr2a,"LISTEN: Durban couple's Spain trip cancelled as Middle East tensions drive flight costs up

https://www.ecr.co.za/news/news/listen-durban-couples-spain-trip-cancelled-middle-east/

Jacintha Lambert says she and her husband had been planning their …#WayOfStJames #StJamesWay #Camino #BuenCamino",caminodesantiago.bsky.social,1,0,0,LEVEL_2_STRUGGLING,2026-04-08T17:45:44+00:00,flight cancelled,airline_chaos
at://did:plc:bzjxtwkfh52pr5pfwlmacn4v/app.bsky.feed.post/3mivgkfwrgs2i,"Cancelled flight! But I believe that everyone deserves to know what politicians are doing to the NHS, so am working from a hotel lobby this morning. 

Next newsletter out tomorrow. Sign up here: jujuliagrace.substack.com",jujuliagrace.bsky.social,40,0,13,LEVEL_2_STRUGGLING,2026-04-07T09:08:34.414Z,flight cancelled,airline_chaos
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mj2uxyc7pm22,"EFTA02436907.jpg
#epsteinweb #efta02436907
https://epsteinweb.org
Available in the iOS app store now!
https://apps.apple.com/us/app/epstein-web/id6758880661",epsteinweb.bsky.social,1,0,0,LEVEL_1_AWARE,2026-04-09T13:10:00.647668Z,flight cancelled,airline_chaos
at://did:plc:zeuawzlevavxbb5dkxlltgek/app.bsky.feed.post/3mivgnmrebc2v,"If you’re able to go see local Singapore furs or know/where you wanna go, the city is beautiful even the airport is nice to walk around in.

But yeah… long flight over to this part of the world, assuming flights aren’t cancelled/restricted by then.",treblesketch.com,1,0,0,LEVEL_2_STRUGGLING,2026-04-07T09:10:22.241Z,flight cancelled,airline_chaos
at://did:plc:b5ly66nko7iijwy2lktt3ctq/app.bsky.feed.post/3mitd2ec3z22f,"For any of my US colleagues going to Sharks International in Sri Lanka, if your connecting flight through the Middle East was cancelled like mine was, FYI there is a Sri Lankan airlines flight that goes to Colombo from London Heathrow",whysharksmatter.bsky.social,10,0,0,LEVEL_2_STRUGGLING,2026-04-06T13:00:35.116Z,flight cancelled,airline_chaos
at://did:plc:7tsv4wd4ggnv7zctvt3eqyj7/app.bsky.feed.post/3mirb676hfx2q,"lol got my wish

my connecting flight out of Iceland is cancelled

🙃",adorablecyb.org,4,1,0,LEVEL_2_STRUGGLING,2026-04-05T17:21:36.674Z,flight cancelled,airline_chaos
at://did:plc:e7zck4l2wkpy5lziv67ywnpg/app.bsky.feed.post/3miqtowopak2d,"Ok so flight cancelled due to america being a fucking bassackwards country from cray cray land. 

Y'all are impacting my fishing....

Not a smart idea.",buickmakane71.bsky.social,10,3,2,LEVEL_2_STRUGGLING,2026-04-05T13:20:26.146Z,flight cancelled,airline_chaos
at://did:plc:ofavkxqod7znodlrnrqkmwrk/app.bsky.feed.post/3mitesyj5us2c,"we visited family for easter weekend and our flight home sunday delayed for 5 hours then cancelled, we couldn’t get on another cuz no space, then our new flight home today is delayed …. i may never make it make it back … and i had to call off work cuz i didn’t bring my laptop like a fool 🥀",pinkyflamingo.bsky.social,1,2,0,LEVEL_2_STRUGGLING,2026-04-06T13:32:15.368Z,flight cancelled,airline_chaos
at://did:plc:mxwqmgyb4j4xx7oytkwiuoym/app.bsky.feed.post/3mirlz7jzkk2l,finally home to the cats and kid after a cancelled flight and extra night thanks #pla2026 it was fun,surlyspice.bsky.social,8,0,0,LEVEL_2_STRUGGLING,2026-04-05T20:35:40.778Z,flight cancelled,airline_chaos
at://did:plc:ll54q6vh3u7ty7zprmk3gdoq/app.bsky.feed.post/3minruo3gsk2x,Spring break return flight was cancelled so I live in Europe now.,shematologist.medsky.social,106,12,1,LEVEL_2_STRUGGLING,2026-04-04T08:09:51.754Z,flight cancelled,airline_chaos
at://did:plc:b5ly66nko7iijwy2lktt3ctq/app.bsky.feed.post/3miovucsak22g,"Aaaaaaand my flight to Sri Lanka was cancelled due to travel disruption in the Middle East. 

Looks like there are lots of alternatives and we’ll be fine, but colleagues, make sure to check the situation closely! 

I can’t want to celebrate with everyone once we all make it to Colombo.",whysharksmatter.bsky.social,34,2,1,LEVEL_2_STRUGGLING,2026-04-04T18:53:54.623Z,flight cancelled,airline_chaos
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3miswpsr6ge2m,"EFTA02355329.jpg
#epsteinweb #efta02355329
https://epsteinweb.org
Available in the iOS app store now!
https://apps.apple.com/us/app/epstein-web/id6758880661",epsteinweb.bsky.social,1,0,0,LEVEL_1_AWARE,2026-04-06T09:19:55.857605Z,flight cancelled,airline_chaos
at://did:plc:la6yz2alsojj5x472bpn3qeg/app.bsky.feed.post/3mimzxii22s2j,"My plane is almost finally ready to board, 6 hours after I initially got here and got my first flight cancelled",raccoonmoose.bsky.social,4,0,0,LEVEL_2_STRUGGLING,2026-04-04T01:01:56.736Z,flight cancelled,airline_chaos
at://did:plc:ycw65cpad3d3ghimxavgvzw3/app.bsky.feed.post/3min4c2wvd22v,"Me in charge of a group of 30 middle schoolers going to Spain, flight cancelled a half hour before we were supposed to leave, I called the airline in a panic and they rebooked us on a different flight - now with an 8 hour layover in Heathrow 😵‍💫",piggywillow.bsky.social,4,1,0,LEVEL_2_STRUGGLING,2026-04-04T01:43:39.125Z,flight cancelled,airline_chaos
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3miq4recn2s2v,"EFTA02326102.jpg
#epsteinweb #efta02326102
https://epsteinweb.org
Available in the iOS app store now!
https://apps.apple.com/us/app/epstein-web/id6758880661",epsteinweb.bsky.social,2,0,0,LEVEL_1_AWARE,2026-04-05T06:30:11.053090Z,flight cancelled,airline_chaos
at://did:plc:dpze4ilgomnm2egs4baoswdn/app.bsky.feed.post/3mimpnbnhik2b,"You say, wandering terminal 2 of CDG begging for your flight to not be cancelled.",279ways2gay.bsky.social,1,1,0,LEVEL_2_STRUGGLING,2026-04-03T21:57:16.610Z,flight cancelled,airline_chaos
at://did:plc:k5gw4742e3idz5ycrv3dnwd6/app.bsky.feed.post/3mikbvgdxhe2p,A UK airline has permanently cancelled a flight due to pressure from the energy crisis caused by the US attack on Iran,thecanaryuk.bsky.social,9,1,7,LEVEL_2_STRUGGLING,2026-04-02T22:45:57.848Z,flight cancelled,airline_chaos
at://did:plc:5ry6a5dsx3t4wc6bzrlztwph/app.bsky.feed.post/3mikeyiwar22o,"(stranded was an overstatement, second leg of my flight got cancelled so I’m waiting till Amtrak leaves in the morning lol)",rozphy.bsky.social,4,0,0,LEVEL_3_CRISIS,2026-04-02T23:41:22.699Z,flight cancelled,airline_chaos
