uri,text,author_handle,like_count,reply_count,repost_count,category,created_at,search_term,metric
at://did:plc:kl5ad3jwtxvbqyoha3lvq32c/app.bsky.feed.post/3mk6ujqea5k26,"The reason this short-circuits many brains is that the populist Left derive their legitimacy from ""speaking for the poorest""; so they can't imagine that their personal experience as the squeezed middle is NOT being shared by the poorest.

This is what Gayatri Spivak was trying to get at...",daphnelawless.com,55,2,6,LEVEL_1_AWARE,2026-04-23T20:37:53.446Z,paycheck to paycheck,wage_stagnation
at://did:plc:fd572iftrmkwevmut55izp3b/app.bsky.feed.post/3mk7gmxjosc2g,"About a month ago a TV station asked me to do field work (storm chasing). They said on screen it’d say “Sponsor” storm chaser - “my name.” I told them sponsor needs to write me, not them, a paycheck. He got mad. “We can make you famous!” 

I spent my career in shadows. WTF would I want to be famous?",altnoaa.bsky.social,54,3,2,LEVEL_1_AWARE,2026-04-24T02:01:48.982Z,paycheck to paycheck,wage_stagnation
at://did:plc:27yrsnidknucdj5vso2x553y/app.bsky.feed.post/3mk2unkahas2r,I'm 100% seriously trying to make it happen. the second I get a regular paycheck again I'm gonna try and put down a deposit and gonna start designing whatever tf I'm gonna wear. I'm gonna bedazzle a costco coffin.,unburntwitch.com,232,7,1,LEVEL_1_AWARE,2026-04-22T06:29:22.296Z,paycheck to paycheck,wage_stagnation
at://did:plc:ihkzcnz7yueuifome5auyeib/app.bsky.feed.post/3mkddfaueuc2b,"The virtue signaling on this post is wild. Approx 60% of Americans are living paycheck to paycheck. Many of these people don’t get vacation days, pto, sick time. It is a PRIVILEGE to be able to pause everything for a day in this country with the financial inequity. 

Folks need a reality check.",turdferguson101.bsky.social,7,0,0,LEVEL_2_STRUGGLING,2026-04-25T15:14:28.061Z,paycheck to paycheck,wage_stagnation
at://did:plc:rgzw2gfpyanm42hqkxvewh7l/app.bsky.feed.post/3mk6tdipw722h,"There's nothing in the meaning of ""holding their offices,"" contemporaneous or otherwise, that says job duties are perpetual

There's also nothing in the oath of office that vests them with perpetual authority either 

At most, they get to keep a title and a paycheck 

bsky.app/profile/bwke...",gregdoucette.bsky.social,54,1,2,LEVEL_1_AWARE,2026-04-23T20:16:30.373Z,paycheck to paycheck,wage_stagnation
at://did:plc:hdjwffq2uiwddsuns7n2kpji/app.bsky.feed.post/3mk7e5ltbi22p,oh my god I just got my paycheck with my supposed “raise” and it’s just 30 extra bucks per paycheck. that doesn’t cover the rising price of anything. I need to look for the same job elsewhere lmao,lightblooms.bsky.social,19,1,0,LEVEL_1_AWARE,2026-04-24T01:17:25.911Z,paycheck to paycheck,wage_stagnation
at://did:plc:kencoby5i63tp7kpzm6m75oi/app.bsky.feed.post/3mkbe46beg22b,"If I’m gonna make this film, I have to do it right. I’ve rejected AI at every step of the process. And it’s kind of a quagmire in Hollywood right now. 

Art is always worth fighting for.

But gosh that paycheck would have been nice.",machineiv.bsky.social,41,0,0,LEVEL_1_AWARE,2026-04-24T20:21:57.617Z,paycheck to paycheck,wage_stagnation
at://did:plc:sypj3qo4neawv4wrjikkk5c3/app.bsky.feed.post/3mkal2fqp342r,"""nobody wants to work these days, they're so lazy"" says guy who just laid off 500 workers after cashing the exorbitant paycheck he gets from the job he never works at",prlnce.bsky.social,11,0,3,LEVEL_1_AWARE,2026-04-24T12:53:34.804Z,paycheck to paycheck,wage_stagnation
at://did:plc:bjgso3nzkp2rqxso4xfwdofl/app.bsky.feed.post/3mkeifosrk22i,Living paycheck to paycheck is way scarier than whatever she thinks happened at the fascism buffet,thedimpsler.bsky.social,2,0,0,LEVEL_2_STRUGGLING,2026-04-26T02:16:51.136Z,paycheck to paycheck,wage_stagnation
at://did:plc:lnldqeneilrf54ap7scjmc5e/app.bsky.feed.post/3mk5gg4m7qc2s,"The new CEO, with the undoubtedly multimillion dollar paycheck, doesn't even know what the problem is. At an inflated consultant fee I would be happy to address the board of directors. It should take about 2 minutes to clue them in.",shelleya.bsky.social,28,2,1,LEVEL_1_AWARE,2026-04-23T06:52:39.950Z,paycheck to paycheck,wage_stagnation
at://did:plc:suyux2dgg2vnegpyu3vwaa7t/app.bsky.feed.post/3mjz5l3gpbk2x,"We're living paycheck-to-paycheck. Groceries, housing, and healthcare are getting more expensive.

The economy is losing hundreds of thousands of jobs.

When are we going to wake up and realize that trickle-down economics has ruined everything? Tax the rich.",4taxfairness.bsky.social,41,0,7,LEVEL_1_AWARE,2026-04-21T14:03:43.862Z,paycheck to paycheck,wage_stagnation
at://did:plc:xzdqjlcmebhfxl7rcl33b5h5/app.bsky.feed.post/3mkb24aycus2j,So I got a pretty good sized paycheck and I was able to pay the rest for the dog kennel on throne. THANK YOU ALL WHO HELPED CONTRIBUTE ENOUGH THAT I WAS ABLE TO DO SO. I'M SO EXCITED FOR THE KENNEL TO COME IN I LOVE YOU ALL,whinylilpup.bsky.social,20,2,0,LEVEL_1_AWARE,2026-04-24T17:23:03.047Z,paycheck to paycheck,wage_stagnation
at://did:plc:53pxyzwrw4zx5ft67czyyjyy/app.bsky.feed.post/3mjz5gey55k2y,"""Graciela"" shares, ""I've harvesting strawberries in the Watsonville CA area for the last 12 years. I earn for min wage. It’s very tiring work, but I never slack off. I keep working hard to earn my paycheck and support my family."" #WeFeedYou",ufw.bsky.social,287,4,54,LEVEL_1_AWARE,2026-04-21T14:01:04.535Z,paycheck to paycheck,wage_stagnation
at://did:plc:jp3qtozal4twiiqno3hi42ge/app.bsky.feed.post/3mke32crwks2f,"Artist Rant: Unfortunately the last few weeks have been stressful. Early this year I found a job that was local and seemed to be perfect. I stopped looking for freelance gigs to focus on my new job and things seemed to be going good. Well this past month I haven't received any Paycheck.
(￣ヘ￣メ)",recentlyknighted.bsky.social,12,1,8,LEVEL_1_AWARE,2026-04-25T22:17:50.782Z,paycheck to paycheck,wage_stagnation
at://did:plc:c2dhed5mvkyz6q5qjbhdmrmt/app.bsky.feed.post/3mkalwrrs7s22,"My son's 14th birthday is tomorrow and I'm trying to scrape up enough money to get pizza for dinner and a small chocolate cake. My paycheck this week was very small and barely covered gas and basic grocery necessities. 

$50 would probably feed the 5 of us pizza and another $10 for cake.",highnessophelia.bsky.social,21,2,10,LEVEL_1_AWARE,2026-04-24T13:09:26.948Z,paycheck to paycheck,wage_stagnation
at://did:plc:ykiqt7cgptt4666uxss2sabc/app.bsky.feed.post/3mk6lwmdevs26,"Sometimes people at work will make the biggest deals over the littlest things (my job is also so low stakes), like I’m just here to get a paycheck to travel and buy copious quantities of unnecessary kink gear please don’t bother me with your petty quarrels",dilfisland.bsky.social,31,0,1,LEVEL_1_AWARE,2026-04-23T18:04:01.756Z,paycheck to paycheck,wage_stagnation
at://did:plc:ovvxxktnggqglkkwfxdpscf2/app.bsky.feed.post/3mk3lmwjdyc2a,"No, I think that's right? 

You have, on average, $500 in your account with a $1000 peak and $0 trough. 

I wouldn't call that ""no savings"". I would call it ""paycheck to paycheck"" (with the caveat that a once a month paycheck is somewhat unusual).",besttrousers.bsky.social,16,3,0,LEVEL_2_STRUGGLING,2026-04-22T13:20:37.678Z,paycheck to paycheck,wage_stagnation
at://did:plc:ykflrjqlqri7x2m6gvarmxfz/app.bsky.feed.post/3mk2ixgkobk26,"He knew. 

He knew and kept telling the lies that got him the big paycheck. 

Now it seems he's doing PR damage control to save his own skin. Eff this guy.",nonnashawna.bsky.social,44,1,0,LEVEL_1_AWARE,2026-04-22T03:00:09.078Z,paycheck to paycheck,wage_stagnation
at://did:plc:5asydklsgekvfueltwk5cjle/app.bsky.feed.post/3mkcesk76cs25,"How sad is it that the majority of the country is living paycheck to paycheck because of these GREEDY BILLIONAIRE BASTARDS but NOW they want to put more people on unemployment so they can replace them with robots and not have to pay them any benefits. 

No vacation, no sick leave, no personal time!!",thephillyrocknetwork.com,5,1,3,LEVEL_2_STRUGGLING,2026-04-25T06:07:08.063Z,paycheck to paycheck,wage_stagnation
at://did:plc:a4xtkf465xokefjsvlwtocd2/app.bsky.feed.post/3mk4cb6et3k2p,"When people ask what I like about gig work, I often respond it's the lack of employee birthday parties, company retreats, working lunches, celebratory dinners, and other team-building exercises where I have to pretend I am among these people for anything other than a paycheck.",radicalruss.com,50,0,0,LEVEL_1_AWARE,2026-04-22T20:05:39.327Z,paycheck to paycheck,wage_stagnation
at://did:plc:nnpvtd2nip5unqhirfgflhun/app.bsky.feed.post/3mjxk7lxfh22p,"Adam Sandler cast Katie Holmes in ""Jack and Jill"" to get her a paycheck and time out of the house so she could leave Tom Cruise.",cumaeansibyl.bsky.social,143,3,0,LEVEL_1_AWARE,2026-04-20T22:44:37.701Z,paycheck to paycheck,wage_stagnation
at://did:plc:52p4qu75mkfalyk2xwjb4ise/app.bsky.feed.post/3mk5voj6nts2h,"My grandparents weren’t sick, they were just elderly. My cousin wasn’t sick, she was living paycheck to paycheck and never went to the doctor because she was terrified of the costs. Losing family from COVID is a trauma I’ll never recover from, he could at least have the decency to not lie about it.",baseballfrank.bsky.social,10,0,0,LEVEL_2_STRUGGLING,2026-04-23T11:25:47.698Z,paycheck to paycheck,wage_stagnation
at://did:plc:tgo4xhr435tlbg6ytyoghc5x/app.bsky.feed.post/3mkfxwpxcg22f,1. My parents were freelance illustrators and I grew up so poor that I had to wear shoes to school that my parents found in a ditch. I was never ever going to choose a career that didn’t involve going to regular work for a regular paycheck.,deaconblues1979.bsky.social,13,1,0,LEVEL_1_AWARE,2026-04-26T16:27:28.624Z,paycheck to paycheck,wage_stagnation
at://did:plc:l2lneswhckdnoildt5con3yy/app.bsky.feed.post/3mkalqkg7qc2o,"The stat is something like 67% of Americans live paycheck to paycheck now. 
As I get older, I wonder why we are paying for war, but not Healthcare 
Why we are bailing out Spirit but not Anericans 
To quote Cher
If you take their money you gotta take their shit 
Stop taking our $$ or give us a say 🦋💙",imnotapu2.bsky.social,5,0,4,LEVEL_2_STRUGGLING,2026-04-24T13:05:57.902Z,paycheck to paycheck,wage_stagnation
at://did:plc:5m7mk7ix2ivgn2zghhskaudu/app.bsky.feed.post/3mjzspdwhjs2u,Thee first donation I made from my first paycheck was to the Southern Poverty Law Center,happywarriorbee.bsky.social,14,1,0,LEVEL_1_AWARE,2026-04-21T20:21:55.564Z,paycheck to paycheck,wage_stagnation
at://did:plc:tmuzuggqiwqepdjlcckbersp/app.bsky.feed.post/3mkbtkkqsak2i,"The Trump family is raking in the 💵💵💵 
While the rest of us are living paycheck to paycheck and still not getting the bills paid.",dogsmile.bsky.social,2,0,2,LEVEL_2_STRUGGLING,2026-04-25T00:58:26.594Z,paycheck to paycheck,wage_stagnation
at://did:plc:nw2db6ekm2mgml7gawecdf3h/app.bsky.feed.post/3mkgous4j6c2n,"maybe I should treat myself and next paycheck I 
visit a casino,I always wanted to go gambling",kitprincess.bsky.social,6,2,0,LEVEL_1_AWARE,2026-04-26T23:17:59.844Z,paycheck to paycheck,wage_stagnation
at://did:plc:3t3x7dxaoq2wnd2rukqfwvcv/app.bsky.feed.post/3mkdusptuy22w,"Washington D.C.'s top journalists are presstitutes who are in it for a paycheck and making a name of some sorts for themselves.

They are not journalists any more, they are there to serve.",odiehughmanatee.bsky.social,5,0,1,LEVEL_1_AWARE,2026-04-25T20:26:13.592Z,paycheck to paycheck,wage_stagnation
at://did:plc:kzsnqhdb3styakbudv3xtq4p/app.bsky.feed.post/3mk3lbgtxsc25,"It's a related species, but we don't tend to call it a ""coup"". I'm not sure we even have a succinct word for ""going full Mad King Charlie"" and trying to cut the legislature out of the deal.

But when everyone taking a federal paycheck knows it's not from a passed budget... I think that falls quickly",mosheroperandi.bsky.social,78,4,0,LEVEL_1_AWARE,2026-04-22T13:14:12.149Z,paycheck to paycheck,wage_stagnation
at://did:plc:ooh7wzqif3f47coq4efuixq7/app.bsky.feed.post/3mk6kxzhybk22,"good morning bloomfs 🫶🏽 time to #treatmyself with this paycheck that just hit, yall have a good one!!",essejpx.bsky.social,5,0,0,LEVEL_1_AWARE,2026-04-23T17:46:55.351Z,paycheck to paycheck,wage_stagnation
at://did:plc:7pokg2ahu5gkagxg7xlt5rc4/app.bsky.feed.post/3mk2dwsrsgs2q,god this first paycheck is going to feel like a fucking fireworks display going off.,theblueskiesabove.bsky.social,10,0,0,LEVEL_1_AWARE,2026-04-22T01:30:19.628Z,paycheck to paycheck,wage_stagnation
at://did:plc:u6u7n3swplvmomxc2pcijf5o/app.bsky.feed.post/3mkbstrrhn22d,"The Great Oz:
Lying and grifting, and negligence Oh my!

He says he skips as many vaccines as possible for his kids and that most other doctors do - a patent lie.
The vast majority of us vaccinate our children.

pubmed.ncbi.nlm.nih.gov/16263976/#:~....",drjanicekirsch.bsky.social,33,7,9,LEVEL_1_AWARE,2026-04-25T00:45:42.164Z,paycheck to paycheck,wage_stagnation
at://did:plc:wpq5al76jxby5dxnpcd4ffys/app.bsky.feed.post/3mkbrpreads2y,"Piranha 3D is very dumb but it knows that it is very dumb. I do wonder how it got this stacked cast. I guess everyone just wanted to have some fun, an easy paycheck, and do a silly one. Can't say that I blame them.",jxsxpx.bsky.social,10,2,0,LEVEL_1_AWARE,2026-04-25T00:25:33.812Z,paycheck to paycheck,wage_stagnation
at://did:plc:krfqylqri2mtbpq7agairoe6/app.bsky.feed.post/3mkeidlpdrc2s,i'm sorry to keep begging but even just some small commissions so i can afford lunch until my next paycheck would be really appreciated. we can work out a small sketch not listed on my sheet if my offerings are too expensive #art #OC #D&D #ArtSky #commissions,firebuglove.bsky.social,7,0,2,LEVEL_1_AWARE,2026-04-26T02:15:40.766Z,paycheck to paycheck,wage_stagnation
at://did:plc:oka4jkhbhpzd7tpzbujimnif/app.bsky.feed.post/3mk5653cp422f,"some of the same ppl trying to give boots riley shit for trying to do anti capitalist art under a capitalist system using ellisons money are going to give the ellisons money for street fighter, a film that, again, explicitly will be a paycheck for maga-wwe and chud podcaster sphere. dont like that",plasmasword.blacksky.app,17,2,0,LEVEL_1_AWARE,2026-04-23T04:24:26.665Z,paycheck to paycheck,wage_stagnation
at://did:plc:oimg5ngkllo5mywddfggpmus/app.bsky.feed.post/3mke2clycts2a,"i look better fully clothed than wifey does naked 🤭 

that's why you send me your paycheck & beg for my attention 🖤

you can try to convince yourself i'm wrong, but we both know i'm right (duh) 

#findom #finsub #femdom #domme #homewrecker #homewrecking #cuck #mommy #fabricsexual #simp #brat",findgoddesse.bsky.social,9,3,0,LEVEL_1_AWARE,2026-04-25T22:04:35.118Z,paycheck to paycheck,wage_stagnation
at://did:plc:evcgiztrmbzluursyyx5v2sz/app.bsky.feed.post/3mkbqh7kqyc2r,"This happened to my brother recently too, not to this extent but it wiped his bank account COMPLETELY. Took his paycheck AND Christmas bonus! They said they sent him a letter stating they were going to do this. They didn't. I hope you can get this resolved soon.",liltristi.bsky.social,5,0,0,LEVEL_1_AWARE,2026-04-25T00:02:52.973Z,paycheck to paycheck,wage_stagnation
at://did:plc:7nyt6cyhxcvp4cxcplogg5bg/app.bsky.feed.post/3mkgx53czwk2j,"I'm honestly surprised the advice columnist managed not to respond with ""get a sense of humor, you uncultured prude"".

He-gassen (aka 屁合戦, ""fart competitions"") is a classic piece of vintage art! You should be proud if your son spends his first paycheck on appreciating something so historic!",chimeracoder.bsky.social,29,3,4,LEVEL_1_AWARE,2026-04-27T01:45:47.863Z,paycheck to paycheck,wage_stagnation
at://did:plc:qiib4nczzythpxl6f3xaugxe/app.bsky.feed.post/3mke5flcwis2t,"A debt contract is a symbol of your devotion and submission – and with your signature, you'll sink deep into sexy debt. Working long hours just to have a huge piece of your paycheck going towards me.

findom femdom financial slavery bdsm paypig cuckold fincuck",goddessalexis999.bsky.social,5,0,1,LEVEL_1_AWARE,2026-04-25T22:59:56.312Z,paycheck to paycheck,wage_stagnation
at://did:plc:dtsgpcfmrlfvkbpdam72gkz4/app.bsky.feed.post/3mk23ji2bi22v,"Its crazy how fucked of a society we live in.
Everyone is in debt, everyone is living paycheck to paycheck, payday loans have evolved into something else entirely, gambling has never been higher and so normalized.
it has to crash at some point right? This isn't sustainable.",shogun-hikari.bsky.social,10,2,1,LEVEL_2_STRUGGLING,2026-04-21T22:59:42.233Z,paycheck to paycheck,wage_stagnation
at://did:plc:b4j6ie4jjmuxchrf37emi4y5/app.bsky.feed.post/3mkfg2fjexs2j,The only people who have legitimate reason to be traumatized by being at that event are the folks who had to serve at it. They need the paycheck but being told to open the wine at the Fanta Fuhrer’s Fellatefest has to be crushing to the soul.,fenbeast.bsky.social,5,1,0,LEVEL_1_AWARE,2026-04-26T11:07:24.547Z,paycheck to paycheck,wage_stagnation
at://did:plc:t6zdffps6m4wgyk5zvbcrbsa/app.bsky.feed.post/3mjuimnu6vc2n,"It isn’t just being nice and giving things away to the “undeserving”*. 

It works BETTER and is CHEAPER!

*someone you know works paycheck to paycheck and is vulnerable to homelessness right now.",joepoulin.bsky.social,84,2,38,LEVEL_2_STRUGGLING,2026-04-19T17:38:09.200Z,paycheck to paycheck,wage_stagnation
at://did:plc:ssxnmhdtz6le6nxu7jfhglz6/app.bsky.feed.post/3mk6qktzuo223,I’m begging someone to ask Jimmy for his thoughts on the “C-suite”,clapifyoulikeme.favrd.social,191,11,3,LEVEL_1_AWARE,2026-04-23T19:26:55.886Z,paycheck to paycheck,wage_stagnation
at://did:plc:4m5vlgsawnpcbl6ux5f2ylgb/app.bsky.feed.post/3mk3xukzeb22r,"This!! Us regular working folk, especially now, can barely live a quality life paycheck to paycheck yet we pay their good salaries and pensions, after only five years, etc.… What a grift! We need a whole new system that isn’t dictated by capitalism and billionaires!",xvxgenx.bsky.social,7,1,0,LEVEL_2_STRUGGLING,2026-04-22T16:59:38.949Z,paycheck to paycheck,wage_stagnation
at://did:plc:dehhhs2wrk2jfjiaappcqdtc/app.bsky.feed.post/3mkaudonvq223,"Sadly, many in government seem to have forgotten this: “Your reputation is more important than your paycheck, and your integrity is worth more than your career.” ~Ryan Freitas  #photography",donnacameron.bsky.social,4,0,0,LEVEL_1_AWARE,2026-04-24T15:39:49.783Z,paycheck to paycheck,wage_stagnation
at://did:plc:2jb3622iamtusfophkm775ln/app.bsky.feed.post/3mkbocw2xoc2l,"I know I repost my regular link every other day, but I have bills coming up next month I don't know that I'll be able to cover on account of school vacation next week (ie, no paycheck for me next week and only $90 this week)

You know the drill. 💕

ko-fi.com/hyenalope/go...",hyenalope.bsky.social,9,1,13,LEVEL_1_AWARE,2026-04-24T23:24:41.318Z,paycheck to paycheck,wage_stagnation
at://did:plc:7y2frujbpak6fzyb3uoa6ayu/app.bsky.feed.post/3mk7sy5yr4s2q,"One of the best things Europe did for our right to digital privacy, and the UK and EU governments are undoing that entire thing for a FUCKING PAYCHECK FROM BIG TECH.

Fuck you. I hate all of you evil, principle-lacking pieces of shit that have infiltrated positions of great power.",eternowllie.bsky.social,7,1,4,LEVEL_1_AWARE,2026-04-24T05:42:49.762Z,paycheck to paycheck,wage_stagnation
at://did:plc:2vhectbiqmdg3qx2tunnkkd4/app.bsky.feed.post/3mk6xkvzvps2z,i wanna get my nails done but it's just too expensive u_u my treat budget is smaller at the end of the month cus i got a lotta big bills around that time so i'll have to wait until next paycheck mmmmmmmmmmmm,kissykuromi.bsky.social,8,2,0,LEVEL_1_AWARE,2026-04-23T21:32:14.180Z,paycheck to paycheck,wage_stagnation
at://did:plc:uzzzovdjymwebrmth2sgq5po/app.bsky.feed.post/3mkddgdwysa2u,"Each time you're at work and exhausted from the daily grind, I want you to imagine something. 

Think about me waking up rested and secure. I'm not tired, not bored, not worried. And you're the reason why. 

Doesn't that feel better than your paycheck?

#findom #femdom #findomme #humanatm #finsub",hissingnotkissing.bsky.social,5,0,0,LEVEL_1_AWARE,2026-04-25T15:15:04.636Z,paycheck to paycheck,wage_stagnation
at://did:plc:3msyszloripes3vmvmait7k3/app.bsky.feed.post/3mk3t35sacs2p,I wanna make a tattoo appointment. And I have (some) funds for it... but why do I feel guilty about it? Like I shouldn't spend the money because I'm already pretty much paycheck to paycheck? Bleh. 😫,witchykins.bsky.social,5,3,0,LEVEL_2_STRUGGLING,2026-04-22T15:33:51.264Z,paycheck to paycheck,wage_stagnation
at://did:plc:ru3mdyfp5675utek5r5t3vmv/app.bsky.feed.post/3mk6hl4ju7224,"You know you’re a shitty CEO when your shareholders accept the deal with the devil you’ve offered them, yet say ‘fuck no’ to the paycheck for that same deal.",hugodabas.bsky.social,7,1,0,LEVEL_1_AWARE,2026-04-23T16:46:01.125Z,paycheck to paycheck,wage_stagnation
at://did:plc:x2bxwt7gwwfigapl573nm7sn/app.bsky.feed.post/3mk4cnjl2rk24,"I think it went well but even if I get it it's going to be a month before my first paycheck. Still dont know if backpay will hit before then but im on my last $50 now but thats a tax payment in a week. 

Im sorry im still passing the Tip Jar. Everything helps.",garaktailor.com,32,2,33,LEVEL_1_AWARE,2026-04-22T20:12:33.717Z,paycheck to paycheck,wage_stagnation
at://did:plc:3mh42y7mbxbswnc56v7pzxrg/app.bsky.feed.post/3mkg4d2d3522x,"Maybe simplo shouldnt have gotten into that portal...
#art #digitalart #krita #oc",duomedia.bsky.social,7,1,1,LEVEL_1_AWARE,2026-04-26T17:45:57.101Z,paycheck to paycheck,wage_stagnation
at://did:plc:zgi3qfrm46r7qr2jriw673gd/app.bsky.feed.post/3mkd47i2lgc2o,"evergreen

There's a decent paycheck waiting for any cis writer who wants to write chin-stroking articles about trans 'issues,' but a couple of quarters and a cigarette butt for the trans writers standing on the media corner with the sign reading ""Will write about my people for food.""",shelleybwoke.bsky.social,12,1,1,LEVEL_1_AWARE,2026-04-25T13:05:58.085Z,paycheck to paycheck,wage_stagnation
