uri,text,author_handle,like_count,reply_count,repost_count,category,created_at,search_term,metric
at://did:plc:a4vpio4bg7nnvmwolyyw5t72/app.bsky.feed.post/3mjikzmoqsc2g,"Donald Trump has never had to live paycheck to paycheck. It doesn’t make a difference to him if gas prices stay high for the rest of the year.
 
We need to end this war and lower prices NOW.",balint.house.gov,98,8,23,LEVEL_2_STRUGGLING,2026-04-14T23:49:14.802Z,paycheck to paycheck,wage_stagnation
at://did:plc:ceplsdqbwvgfesdizigwapah/app.bsky.feed.post/3mjmgnyixds2i,"www.zippia.com/advice/how-m... 

125 million Americans live paycheck to paycheck.

63% of Americans report living paycheck to paycheck as of early 2026.

40% of Americans can cover a $1,000 emergency using their savings",antonia2024bsky.bsky.social,6,1,4,LEVEL_2_STRUGGLING,2026-04-16T12:41:48.532Z,paycheck to paycheck,wage_stagnation
at://did:plc:blh6ymhsaivumkktbp6xxc3m/app.bsky.feed.post/3mjpabnxtbs2g,"lol, you could've just *asked* people instead of writing a wholeass essay circling the answer but refusing to see it or say it out loud

we're sick of tech companies, period

we wanna buy shit ONCE, not pay RENT on it in perpetuity

there, I just journalismed for you where's my paycheck",unchained-malady.bsky.social,44,1,0,LEVEL_1_AWARE,2026-04-17T15:25:31.595Z,paycheck to paycheck,wage_stagnation
at://did:plc:qiib4nczzythpxl6f3xaugxe/app.bsky.feed.post/3mjshjjsv2k2j,"Taking your paycheck to make you dress up like a women complete w pink panties >>>>

 #femdom #findom #femdomme #finsub #cuck #sissy #goddesslife #spoiledbrat #humanatm #cashcow #chasity #lockyouaway #bootsimp #simp #frenchdomme #usdomme",goddessalexis999.bsky.social,8,0,3,LEVEL_1_AWARE,2026-04-18T22:13:11.083Z,paycheck to paycheck,wage_stagnation
at://did:plc:gc64gj63icqec5vqwxckuune/app.bsky.feed.post/3mjnldexaps2j,Americans love saving $250 a paycheck that they notice to spend $500 that they don’t,r0wdy.sk33t.expert,7,0,1,LEVEL_1_AWARE,2026-04-16T23:38:00.932Z,paycheck to paycheck,wage_stagnation
at://did:plc:ivyvx6faakevikpv37s2csxn/app.bsky.feed.post/3mjpnup232s2h,"also thinking that because someone has a job means they should be able to afford something just because they have a paycheck is so incredibly out of touch. 

if i had seen something like that while i was working 11 hour shifts 6 days a week when i WAS homeless i would’ve been devastated.",bripls.bsky.social,43,0,2,LEVEL_1_AWARE,2026-04-17T19:28:48.895Z,paycheck to paycheck,wage_stagnation
at://did:plc:bthmd2s2ytpzdchvapo562jy/app.bsky.feed.post/3mjkibrcgns2d,"(6/?) It's also a stressor that comes during a time of inflation, rising gas prices, and other cost of living increases. And it comes as many CG families are attempting to prepare to uproot their lives and move to their next duty station. 

Many military families live paycheck to paycheck.",altcoast.altgov.info,22,1,6,LEVEL_2_STRUGGLING,2026-04-15T18:05:26.331Z,paycheck to paycheck,wage_stagnation
at://did:plc:sei7bvqxnnpqowt2mfuwss7i/app.bsky.feed.post/3mjuvunp3nc2i,"So if there is no real meritocracy in the corporate world, and particularly in big tech (there isn’t), then the question becomes: why do some people get to have the “idiot monkey job” at big tech, with the cushy pay and benefits, but others have to live paycheck-to-paycheck?",spinozazsagabor.bsky.social,4,0,0,LEVEL_1_AWARE,2026-04-19T21:35:15.890Z,paycheck to paycheck,wage_stagnation
at://did:plc:ngxaeczzyvb7poto4mz7btbc/app.bsky.feed.post/3mjfmgpj7y22e,"This is not intended as a humble brag

Had a job this time last year, was living paycheck to paycheck 

Took new job that came with significant pay raise

Suddenly, I could save money

Turns out, the secret isn’t money hacks or saving 10% of your paper thin paycheck

It’s *being given more money*",fozziemandias.bsky.social,154,1,10,LEVEL_2_STRUGGLING,2026-04-13T19:36:28.505Z,paycheck to paycheck,wage_stagnation
at://did:plc:3frswxtjacrxv5r5ykskvmit/app.bsky.feed.post/3mjl2gzcvp52i,"He covered up part of his tattoo & kept collecting a paycheck funded by the very at-risk people he holds dangerous power over.

So, I've seen this EXACT story play out.

And I am sick to think of the end result following the pattern too, but on a national stage, instead of a small town.",eryn.bsky.social,123,2,19,LEVEL_1_AWARE,2026-04-15T23:30:29.858Z,paycheck to paycheck,wage_stagnation
at://did:plc:eddwmbigq4ieie5hgn4zuyg2/app.bsky.feed.post/3mjq3nkrrac26,In a small bit of fairness this administration absolutely would cut your access and paycheck but not bother to tell you you were fired.,kevinrsours.bsky.social,8,0,0,LEVEL_1_AWARE,2026-04-17T23:35:21.934Z,paycheck to paycheck,wage_stagnation
at://did:plc:zex3lxvdcciyiltiivle3v3d/app.bsky.feed.post/3mjumdzpo2c2m,"I'm also transgender. I stay up at night worrying about my next paycheck, the rent and whether today is the day someone will make it their mission to cause me and my family pain for the crime of existing. I worry about job security, I worry about one day not having the strength to carry on.",stardustrgb.bsky.social,13,1,0,LEVEL_1_AWARE,2026-04-19T18:44:54.600Z,paycheck to paycheck,wage_stagnation
at://did:plc:h6buzscwsptupw47zra7vryt/app.bsky.feed.post/3mjoszpel3k2y,I think people really experienced a moment of having money in the bank account beyond what they needed to get through to the next paycheck and then they had that feeling of actual security ripped away—it’s truly psychologically damaging.,benjaminharnett.com,18,1,1,LEVEL_1_AWARE,2026-04-17T11:28:25.982Z,paycheck to paycheck,wage_stagnation
at://did:plc:xjawuq275nujd2ranrrl5bq6/app.bsky.feed.post/3mjprx342hs2f,They're not even getting a decent paycheck to kill children!,rosemary-is-tired.bsky.social,7,1,0,LEVEL_1_AWARE,2026-04-17T20:41:43.619Z,paycheck to paycheck,wage_stagnation
at://did:plc:fzieq44h4r3a6tyd3u74so4e/app.bsky.feed.post/3mjjsiszjhc2s,TAX CHURCHES! Mega churches should not fucking exist. Pastors shouldn’t be millionaires if their constituents are living paycheck to paycheck. Tax the fuck out of them. The damn community is riddled with poverty but you living in a big ass house with a Mercedes. TAX THEM,sina21.blacksky.app,38,1,20,LEVEL_2_STRUGGLING,2026-04-15T11:35:40.697Z,paycheck to paycheck,wage_stagnation
at://did:plc:xry25rhfiatidkfqf6li64qq/app.bsky.feed.post/3mjp24e2lzc2f,"Give your paycheck to Natou, they deserve every penny",insatiableone.bsky.social,4,0,1,LEVEL_1_AWARE,2026-04-17T13:35:10.977Z,paycheck to paycheck,wage_stagnation
at://did:plc:brqu26ffjkshsh3hcocdpvlg/app.bsky.feed.post/3mjnu4gcbc226,"A worthwhile thread to read and understand the full effects of shutdown,  its more than A paycheck. and the burden is on employees.

And shame on the commandant who testified today in front of the appropriations  committee for  not bringing this up.",rebelfema.altgov.info,18,0,8,LEVEL_1_AWARE,2026-04-17T02:15:11.136Z,paycheck to paycheck,wage_stagnation
at://did:plc:57cf2wk5dixdbpfa6boq4fbb/app.bsky.feed.post/3mjompmynns2p,Mostly because my boss makes me and I require a paycheck to feed my kids? I would not use it at all if it’s use wasn’t a performance metric.,nuix.bsky.social,8,3,0,LEVEL_1_AWARE,2026-04-17T09:35:25.499Z,paycheck to paycheck,wage_stagnation
at://did:plc:rifwvx7xdpbi5vk23uvi7c2k/app.bsky.feed.post/3mjvejihduc2p,"It really bothers me that one couple has this much money.

“PNC Bank's annual Financial Wellness in the Workplace Report shows that 67 percent of workers now say they are living paycheck to paycheck, up from 63 percent in 2024.”

This is a crime.",arcticvelocipedist.bsky.social,13,1,3,LEVEL_2_STRUGGLING,2026-04-20T01:57:27.645Z,paycheck to paycheck,wage_stagnation
at://did:plc:sp4ywsk4ykfkw2cshoqo3s7p/app.bsky.feed.post/3mjkhfosrwc2t,"Five years ago, House Democrats passed the Paycheck Fairness Act to close the gender pay gap and ensure equal pay for equal work—but Senate Republicans blocked it from becoming law.

Democrats will not stop fighting until every woman is finally paid what she has earned.",pelosi.house.gov,57,1,23,LEVEL_1_AWARE,2026-04-15T17:49:44.197Z,paycheck to paycheck,wage_stagnation
at://did:plc:kr5pwpwrj35lih2cql3g3wk5/app.bsky.feed.post/3mjppzk65yk2r,"Sorry to boost this one more time, I have a lot of bills overdue and just want to avoid fees and things being shut off. 

I should have my first paycheck in a few weeks and just need help making it there.

Thanks again for any help or sharing if you can.",frostedcarimew.bsky.social,24,0,28,LEVEL_1_AWARE,2026-04-17T20:07:19.042Z,paycheck to paycheck,wage_stagnation
at://did:plc:cphxdtilnm5bqw7ig6c2acjc/app.bsky.feed.post/3mjpj7ty5zc2m,"hi folks,, my checking is overdrafted by 28.44
just 13 days until my first new paycheck on the 30th,,
 an i wont have to do this anymore

if you can boost & share,
 if you are able to pitch in and help?
anything helps, it all helps.

Venmo,, @brandysaurian
cash.app/$tessellaprice
paypal.me/FitPrice",brandysaurian.bsky.social,13,0,14,LEVEL_1_AWARE,2026-04-17T18:05:34.465Z,paycheck to paycheck,wage_stagnation
at://did:plc:5omw2gmorcoq4s4xw7uvhr4z/app.bsky.feed.post/3mjpin2hg2k25,today I got my first severance paycheck which means that after bills etc I bought $250 worth of toys to shoot @darkmicrobio.bsky.social into the stratosphere,rufflejax.bsky.social,7,1,0,LEVEL_1_AWARE,2026-04-17T17:55:03.722Z,paycheck to paycheck,wage_stagnation
at://did:plc:zvt4bq4o4x2a5ewrid5ex445/app.bsky.feed.post/3mjkfqgx3522t,"For most people “the economy” is their personal ability to live comfortably. They don’t care about inflation and wage data. When the price of gas goes up 30% in a month and their paycheck is stagnant, they’re going to say the economy is bad.",mhughes.bsky.social,42,5,3,LEVEL_1_AWARE,2026-04-15T17:19:57.565Z,paycheck to paycheck,wage_stagnation
at://did:plc:7g3czbcmnjplejvw6weu6x2j/app.bsky.feed.post/3mjiga2sxzc2x,"Today marks two months since PDX TSA workers have received a normal paycheck because of the DHS shutdown.

Members of Congress need to negotiate, govern and keep Americans safe. STAY LOUD.",repdexteror.bsky.social,59,1,16,LEVEL_1_AWARE,2026-04-14T22:23:22.242Z,paycheck to paycheck,wage_stagnation
at://did:plc:z65ri33fqfmcx6lsgbgpixbf/app.bsky.feed.post/3mjhquv3rrc2s,That dude screams like half his paycheck goes to child support and the other half goes to OnlyFans,davec726.bsky.social,36,1,0,LEVEL_1_AWARE,2026-04-14T16:01:18.562Z,paycheck to paycheck,wage_stagnation
at://did:plc:kwewvzscoyghpjyafv7vqjpw/app.bsky.feed.post/3mjfs667duk2q,Especially when 40% of American live paycheck to paycheck,todders707.bsky.social,26,1,5,LEVEL_2_STRUGGLING,2026-04-13T21:19:04.371Z,paycheck to paycheck,wage_stagnation
at://did:plc:gypmjfxoqs5zhrlilak2khhn/app.bsky.feed.post/3mjmt3vnpic26,"The only way out of this is if everyone votes for every democrat in every election at every level from here on out. Strikes are good for micro economic changes at a single corporation, but they won't work on macro economic scales, because most Americans live paycheck to paycheck, and large strikes",themysteryinc.bsky.social,12,3,1,LEVEL_2_STRUGGLING,2026-04-16T16:24:19.611Z,paycheck to paycheck,wage_stagnation
at://did:plc:uobluyegmmwh2qdtumddpjiq/app.bsky.feed.post/3mjv7mrpyu22c,"They don't have to be maga to choose to kill innocent people for a paycheck. They're following his orders, who the fuck cares what room he's in?

They drew the line at one of their own and not a school full of children, or a few dozen boats of fisherman.",saschavykos.bsky.social,16,2,1,LEVEL_1_AWARE,2026-04-20T00:29:49.320Z,paycheck to paycheck,wage_stagnation
at://did:plc:lmilq4fzo5winltruxovowau/app.bsky.feed.post/3mjkgxpzn522d,"We need to stop upholding the ""driven by passion"" thing for artists and creatives because HONESTLY....that's why we get exploited in the first place. We should consider payment, the paycheck, and the cost this kind of career (aka. passion) takes from our life outside of art. 
We need to eat.",cryling.bsky.social,46,4,16,LEVEL_1_AWARE,2026-04-15T17:41:55.709Z,paycheck to paycheck,wage_stagnation
at://did:plc:nz2hn6cz3rnxchlvpzx5d4ji/app.bsky.feed.post/3mjkiek6pb227,He/She will grow up someday to learn their mother was complicit to Trump‘s lies and deceiving the American public is what she did for a paycheck.,nybob.bsky.social,23,0,1,LEVEL_1_AWARE,2026-04-15T18:06:59.532Z,paycheck to paycheck,wage_stagnation
at://did:plc:hqgwhzkhyfouaxd5zun57mej/app.bsky.feed.post/3mjnta5t4ms2o,CELINEE: 'YOU OWE ME A PERCENTAGE OF YOUR FEE BECAUSE THE ONLY WAY YOU APPEAR ON THE SHOW IS BY LATCHING ON TO ME. GET OFF OF ME & GET TO WORK. EARN YOUR PAYCHECK.' #LCDLF6,simifresh.bsky.social,10,1,3,LEVEL_1_AWARE,2026-04-17T01:59:22.711Z,paycheck to paycheck,wage_stagnation
at://did:plc:phuposic5kiottuwm5iqqp2l/app.bsky.feed.post/3mji2db3dq22h,"I don't have a list of dream projects. My ""dream project"" is to get paid via paycheck or contract instead of the whims of the Adsense algorithm and the kindness of other struggling poor people 👍",bobchipman.bsky.social,75,3,8,LEVEL_1_AWARE,2026-04-14T18:50:24.566Z,paycheck to paycheck,wage_stagnation
at://did:plc:qiib4nczzythpxl6f3xaugxe/app.bsky.feed.post/3mjs52tkt7c2o," the closest you can get pleasuring Her is by sending Her your paycheck and sucking randoms to pay for Her nails 💅🏼

#Femdom #Findom #Blackmail #CNC #forcedbi #pimpedout #bitchboy #FemaleEvil",goddessalexis999.bsky.social,6,0,1,LEVEL_1_AWARE,2026-04-18T19:06:00.569Z,paycheck to paycheck,wage_stagnation
at://did:plc:3umouwc4j7tjlyi3wpqtiu3w/app.bsky.feed.post/3mjhfhzeihc2e,"Bank of America says 25% of American households live paycheck to paycheck with higher rates amongst Gen X and Millennials.

I think if most people know someone who is one paycheck away from ruin, it’s gonna kill the fucking vibes. 

Also the whole bottom 50% owning 1% of stocks versus “Economy good”",asrothstein.bsky.social,23,2,1,LEVEL_2_STRUGGLING,2026-04-14T12:37:15.673Z,paycheck to paycheck,wage_stagnation
at://did:plc:eck3sjrko5hwv4wmngset2hk/app.bsky.feed.post/3mjmtl2ery22b,"i can never underestimate my ability to roll my sleeves up, put my head down, and kill my ego to get a paycheck ive been doing it for most of my life now... as long as i can draw anime boobs on the side i will be able find soul enrichment through anything",10amlunch.bsky.social,21,1,0,LEVEL_1_AWARE,2026-04-16T16:32:48.473Z,paycheck to paycheck,wage_stagnation
at://did:plc:cxhmm6hkhiwgj5yekfhpsquw/app.bsky.feed.post/3mjvljsfnn22d,"ICYMI! Still up for sketches and tarot because I'm at 0/100 of trying to make up for the day I lost on my paycheck to the concussion.

No takers yet!",homartworks.bsky.social,4,0,8,LEVEL_1_AWARE,2026-04-20T04:02:54.268Z,paycheck to paycheck,wage_stagnation
at://did:plc:qddeywwsfdvea2qu2esn6nyp/app.bsky.feed.post/3mjkutpv6qk2t,"I've been on unemployment for a bit while I recover from surgery, but it looks like the end of my unemployment payouts, when rent is due, and my first paycheck after returning to work are going to leave me without income for too long to survive.",grandeschaton.bsky.social,25,1,31,LEVEL_1_AWARE,2026-04-15T21:50:13.728Z,paycheck to paycheck,wage_stagnation
at://did:plc:3nftxmdc2yky6hfo4oseohw6/app.bsky.feed.post/3mjp3rtcdk22t,"I've stashed as much of my recent paycheck as possible and am looking at other part-time work to fill the gap until I can find full-time position (and/or the company sale goes through and I get a return on my stupid phantom stocks, let's see if that pans out!)

But I'm happy for the small break",magencubed.net,16,1,0,LEVEL_1_AWARE,2026-04-17T14:05:05.345Z,paycheck to paycheck,wage_stagnation
at://did:plc:2l5zkqx2kpmywcokxqmn55gn/app.bsky.feed.post/3mjntbumd622f,I think I know what my next commission will be once I have money to commission again. Gotta save up again. Probably paycheck after next. This weeks is all bills,elliekupo.bsky.social,7,0,0,LEVEL_1_AWARE,2026-04-17T02:00:20.176Z,paycheck to paycheck,wage_stagnation
at://did:plc:blbvwxc7iu5nu3sz75wbfun3/app.bsky.feed.post/3mjplyndrok2o,"Lived in Denmark for 7 years.  I had more money in my bank account and pocket per paycheck compared to the US, despite taxes, because of all the things I didn't have to pay extra for.  It wasn't even close. The math really isn't hard.  Americans are just really bad at math and fearful of everything.",brantking.bsky.social,24,2,3,LEVEL_1_AWARE,2026-04-17T18:55:13.850Z,paycheck to paycheck,wage_stagnation
at://did:plc:ob3lvrguhpdb3ltucncxlwwo/app.bsky.feed.post/3mji7ogkbj22o,"Bootlicking the rich for cash and clout is a reactionary self chosen mental illness, and Tim Pool doesn’t even hold a real job. Tim has no clue about the reality people live whatsoever.",paulwalker44.bsky.social,60,9,8,LEVEL_1_AWARE,2026-04-14T20:26:08.105Z,paycheck to paycheck,wage_stagnation
at://did:plc:te6zss536mabosgearmgurkk/app.bsky.feed.post/3mjjzhbzjvk2q,"How about you just tell us what percentage we owe based on income, take that amount out of each paycheck and then be done with it? No guessing, no filing, no surprises. And then, as a bonus, you tells us each year, specifically, how that money is being used to benefit the country.",stlchapman.bsky.social,46,1,0,LEVEL_1_AWARE,2026-04-15T13:40:05.510Z,paycheck to paycheck,wage_stagnation
at://did:plc:3m7n6lgq7lsfje26ara23wqo/app.bsky.feed.post/3mjk73haltk2k,where the FUCK is my paycheck dog I got bills to pay 😭😭😭,betweenleylines.bsky.social,6,1,0,LEVEL_1_AWARE,2026-04-15T15:20:50.783Z,paycheck to paycheck,wage_stagnation
at://did:plc:v62po5pdmvewp6qr3m5433d6/app.bsky.feed.post/3mjredww4jc2q,"Finally. The weekend! 2nd week of new job complete (with paycheck!) Gonna cook some good food, do some gaming, watch Wrestlemania, and take the little one to do some fun stuff. 
My body is ready. 
Luna is gonna relax.",pokcmomma.bsky.social,11,2,0,LEVEL_1_AWARE,2026-04-18T11:43:42.526Z,paycheck to paycheck,wage_stagnation
