search_term,video_id,url,title,category
gave up on dating apps,94-buNwqIfY,https://www.youtube.com/watch?v=94-buNwqIfY,Why Men Are Giving Up on Dating in 2025.,LEVEL_1_AWARE
gave up on dating apps,kDZWiiLZs9A,https://www.youtube.com/watch?v=kDZWiiLZs9A,Why 63% of Men Have Given Up On Dating Women | PsyCraft Daily,LEVEL_1_AWARE
gave up on dating apps,t2jrMtVbDTQ,https://www.youtube.com/watch?v=t2jrMtVbDTQ,Why Gen Z is Giving Up on Dating (The Real Reason),LEVEL_1_AWARE
gave up on dating apps,GgVT3HzNmo0,https://www.youtube.com/watch?v=GgVT3HzNmo0,Why Gen Z Guys Are Giving Up on Dating,LEVEL_1_AWARE
gave up on dating apps,OUNhCa5uRSc,https://www.youtube.com/watch?v=OUNhCa5uRSc,I Gave Up on Thai Dating Apps… Until I Met This Shy Girl Who Stole My Heart,LEVEL_3_CRISIS
gave up on dating apps,0KjolwBKX5c,https://www.youtube.com/watch?v=0KjolwBKX5c,How I gave up on dating apps and tried dating mixers,LEVEL_3_CRISIS
gave up on dating apps,y_F1qnm5Dnw,https://www.youtube.com/watch?v=y_F1qnm5Dnw,Why Millions of Men Are Quietly Giving Up on Dating,LEVEL_1_AWARE
gave up on dating apps,Ixb8XXLhDvo,https://www.youtube.com/watch?v=Ixb8XXLhDvo,How I Found Love at 64 After Giving Up on Dating Apps,LEVEL_1_AWARE
dating app fatigue,9wa2fLMDR7Y,https://www.youtube.com/watch?v=9wa2fLMDR7Y,The Truth About Dating App Fatigue &amp; Modern Love | Adulting Unadulterated | S2 Ep 4,LEVEL_1_AWARE
dating app fatigue,KsLNiS0xONo,https://www.youtube.com/watch?v=KsLNiS0xONo,&#39;Dating app fatigue’: How young Indians are finding love offline | BBC News India,LEVEL_1_AWARE
dating app fatigue,oLZCsjO7hqk,https://www.youtube.com/watch?v=oLZCsjO7hqk,Modern Dating Is Draining - The Psychology Behind Dating App Fatigue #swipeculture  #moderndating,LEVEL_1_AWARE
dating app fatigue,zb0gL07Rbc0,https://www.youtube.com/watch?v=zb0gL07Rbc0,Dating App Fatigue is Real  #datingapps #advicewithcraig #advice #health #relationshiptips #happy,LEVEL_1_AWARE
dating app fatigue,VFke9LqGMmQ,https://www.youtube.com/watch?v=VFke9LqGMmQ,Dating App Fatigue? Jay Shetty&#39;s Advice on Finding Love #shorts,LEVEL_2_FRUSTRATED
dating app fatigue,sLCifA51etw,https://www.youtube.com/watch?v=sLCifA51etw,Dating App Fatigue: Are Online Dates Over? #shorts,LEVEL_1_AWARE
dating app fatigue,ygRO028UQUU,https://www.youtube.com/watch?v=ygRO028UQUU,Dating App Fatigue &amp; Mental Health,LEVEL_3_CRISIS
dating app fatigue,OAFscSfbpVU,https://www.youtube.com/watch?v=OAFscSfbpVU,Why Dating Feels Hopeless — And The One Shift That Actually Works In 2025,LEVEL_3_CRISIS
dating app fatigue,vrre7Ot6oRo,https://www.youtube.com/watch?v=vrre7Ot6oRo,Dating app fatigue is no joke 😴#moderndating #datinglife #genzdating #datingin2025belike,LEVEL_1_AWARE
dating app fatigue,cJWnyWBsUC4,https://www.youtube.com/watch?v=cJWnyWBsUC4,Are Dating Apps Ruining Dating?,LEVEL_1_AWARE
dating app fatigue,EQa7e4QJ6zE,https://www.youtube.com/watch?v=EQa7e4QJ6zE,Dating App Fatigue,LEVEL_1_AWARE
modern dating is broken,-JP4QhaGfyU,https://www.youtube.com/watch?v=-JP4QhaGfyU,Why Dating Feels So Broken Right Now,LEVEL_1_AWARE
modern dating is broken,xz5ku8TRYU4,https://www.youtube.com/watch?v=xz5ku8TRYU4,Modern Dating Is Broken Because SIMPs Create the HOE Market,LEVEL_1_AWARE
modern dating is broken,Wjcm22euHtE,https://www.youtube.com/watch?v=Wjcm22euHtE,Modern Dating Is Broken… And No One Knows What They’re Doing,LEVEL_1_AWARE
modern dating is broken,uA3LSzAgwPU,https://www.youtube.com/watch?v=uA3LSzAgwPU,Men Are Ignoring Women’s Dating Standards — Modern Dating is Broken,LEVEL_1_AWARE
modern dating is broken,3bhozWQ2PPg,https://www.youtube.com/watch?v=3bhozWQ2PPg,Why Modern Dating Feels Broken,LEVEL_1_AWARE
modern dating is broken,CK0AFm6QTAc,https://www.youtube.com/watch?v=CK0AFm6QTAc,Why Modern Dating is Broken for Men,LEVEL_1_AWARE
modern dating is broken,mJJ5daWfrdI,https://www.youtube.com/watch?v=mJJ5daWfrdI,Unpacking the Frustration: Why Modern Dating is Broken!,LEVEL_1_AWARE
modern dating is broken,b4zlXn_YmQI,https://www.youtube.com/watch?v=b4zlXn_YmQI,When Women Over 35 Finally REALIZE They&#39;ve Hit The Wall,LEVEL_1_AWARE
modern dating is broken,ht09Eaich34,https://www.youtube.com/watch?v=ht09Eaich34,Modern Dating Is Broken… Here’s Why,LEVEL_1_AWARE
modern dating is broken,tNJ3DFoLJ9Y,https://www.youtube.com/watch?v=tNJ3DFoLJ9Y,The Sinister Reason Modern Dating Is Broken,LEVEL_1_AWARE
modern dating is broken,EuwXPLj43PI,https://www.youtube.com/watch?v=EuwXPLj43PI,Why Modern Dating is Fundamentally Broken For Single Guys in Their 30s,LEVEL_1_AWARE
modern dating is broken,HCynFvGbCro,https://www.youtube.com/watch?v=HCynFvGbCro,Everything Wrong With Gen Z Dating,LEVEL_1_AWARE
dating apps waste of time,KMyzAj4jDak,https://www.youtube.com/watch?v=KMyzAj4jDak,Why Men Hate Dating Apps and Think It’s a Waste of Time,LEVEL_1_AWARE
dating apps waste of time,YA-bZUinAJQ,https://www.youtube.com/watch?v=YA-bZUinAJQ,The 12 Types of Women on Dating Apps - Only 2 Are Worth Your Time,LEVEL_1_AWARE
dating apps waste of time,QSCGXwEF9zk,https://www.youtube.com/watch?v=QSCGXwEF9zk,Dating apps are a waste of time,LEVEL_1_AWARE
dating apps waste of time,l5MkF2yEc-0,https://www.youtube.com/watch?v=l5MkF2yEc-0,Are Dating Apps Just a Waste Of Time?,LEVEL_1_AWARE
dating apps waste of time,kFht9mMwdF0,https://www.youtube.com/watch?v=kFht9mMwdF0,"Dating apps suck. Went on 2 dates, wasted my time.",LEVEL_1_AWARE
dating apps waste of time,CBS5AQDCHMg,https://www.youtube.com/watch?v=CBS5AQDCHMg,Are dating apps a complete waste of time? Here’s what the research shows…,LEVEL_1_AWARE
dating apps waste of time,NImsWhp-kQg,https://www.youtube.com/watch?v=NImsWhp-kQg,Why dating apps are a waste of your time as a man #dating,LEVEL_1_AWARE
dating apps waste of time,oN_9eqdzBTA,https://www.youtube.com/watch?v=oN_9eqdzBTA,Dont Comment on Hinge Profiles! (Hinge Experiment),LEVEL_1_AWARE
dating apps waste of time,PSRnrjg3ZPo,https://www.youtube.com/watch?v=PSRnrjg3ZPo,Stop Wasting Time on Delusional Women! My Crazy Dating App Stories,LEVEL_1_AWARE
dating apps waste of time,tLWm5RX8nRc,https://www.youtube.com/watch?v=tLWm5RX8nRc,How The Hinge Algorithm ACTUALLY Works (and how to beat it),LEVEL_1_AWARE
no matches dating apps,ZXe6tM5TCjc,https://www.youtube.com/watch?v=ZXe6tM5TCjc,Why Men Get So Few Matches On Dating Apps,LEVEL_1_AWARE
no matches dating apps,nxwgm11j3GY,https://www.youtube.com/watch?v=nxwgm11j3GY,Why Am I Getting No Matches On Dating Apps? - The Love Workshop,LEVEL_1_AWARE
no matches dating apps,7eUSX2ikHR4,https://www.youtube.com/watch?v=7eUSX2ikHR4,Why She Gets 500 Matches and You Get None — Dating Apps Exposed,LEVEL_1_AWARE
no matches dating apps,yMXLC1H1xKE,https://www.youtube.com/watch?v=yMXLC1H1xKE,I Tried Every Dating App (Here&#39;s What Actually Works),LEVEL_1_AWARE
no matches dating apps,8tFv5ydrIPo,https://www.youtube.com/watch?v=8tFv5ydrIPo,Why You Get No Matches on Dating Apps (Complete Profile Fix),LEVEL_1_AWARE
no matches dating apps,M9XQrVjKy-c,https://www.youtube.com/watch?v=M9XQrVjKy-c,400+ hinge matches in 1 month - my dating app transformation,LEVEL_1_AWARE
no matches dating apps,JvxH_TnG2mM,https://www.youtube.com/watch?v=JvxH_TnG2mM,trying a dating app and getting no matches #rant,LEVEL_1_AWARE
no matches dating apps,IsklEdaTaVs,https://www.youtube.com/watch?v=IsklEdaTaVs,No Matches on DUET Dating App? Here’s How to Fix It,LEVEL_1_AWARE
no matches dating apps,ktsT8i8ELe0,https://www.youtube.com/watch?v=ktsT8i8ELe0,The 5 Microchanges That Double Your Hinge Matches Overnight,LEVEL_1_AWARE
no matches dating apps,mhwfNR42EYI,https://www.youtube.com/watch?v=mhwfNR42EYI,Why Is My Dating App Profile Getting No Matches? - The Love Workshop,LEVEL_1_AWARE
no matches dating apps,PweeBPP0pLQ,https://www.youtube.com/watch?v=PweeBPP0pLQ,Why Some Men Get Chosen Instantly on Dating Apps (and Others Get Ignored),LEVEL_1_AWARE
ghosted dating apps,dZoSw7sgEKk,https://www.youtube.com/watch?v=dZoSw7sgEKk,Why Your Dating Matches Ghost You? #Ghosting #ModernDating #DatingApps #RelationshipAdvice,LEVEL_1_AWARE
ghosted dating apps,W68P3gNe5to,https://www.youtube.com/watch?v=W68P3gNe5to,Why are married men flooding dating apps!? This is shocking!,LEVEL_1_AWARE
ghosted dating apps,WAyCZhgVpGg,https://www.youtube.com/watch?v=WAyCZhgVpGg,If ghosts had dating apps... you&#39;d get ghosted every time,LEVEL_2_FRUSTRATED
ghosted dating apps,SHlDe9MVQeo,https://www.youtube.com/watch?v=SHlDe9MVQeo,Best Dating App for Seniors,LEVEL_2_FRUSTRATED
ghosted dating apps,QaizlzDBPjw,https://www.youtube.com/watch?v=QaizlzDBPjw,Heartbeater - What if Ghosting is no longer a thing? #real #dating  #app #authentic,LEVEL_1_AWARE
ghosted dating apps,w6O6cm0MfgU,https://www.youtube.com/watch?v=w6O6cm0MfgU,Bubba Ghosted John Rich&#39;s Sister On A Dating App...,LEVEL_2_FRUSTRATED
ghosted dating apps,EnUGXbxn6gM,https://www.youtube.com/watch?v=EnUGXbxn6gM,Badass dinner with Jesus #Ghosted #Dating #DatingApps #AI,LEVEL_2_FRUSTRATED
ghosted dating apps,HZgB5hwfNsg,https://www.youtube.com/watch?v=HZgB5hwfNsg,Ghosted and Devastated Epictetus&#39; - Ancient Wisdom to Detach and Dominate Dating Apps!,LEVEL_2_FRUSTRATED
ghosted dating apps,CSDO9uQWmJk,https://www.youtube.com/watch?v=CSDO9uQWmJk,Ghosting isn’t just for dating apps. 👻,LEVEL_1_AWARE
ghosted dating apps,Ynh0sLYx0ZY,https://www.youtube.com/watch?v=Ynh0sLYx0ZY,My Girlfriend Ghosted Me Then Showed Up On Dating Apps – What Happened Next Broke Me,LEVEL_2_FRUSTRATED
dating app depression,-pf_rdcTDHs,https://www.youtube.com/watch?v=-pf_rdcTDHs,She Canceled Date With Depression Excuse? Dating Red Flags!,LEVEL_3_CRISIS
dating app depression,L-BB2FXXh-Q,https://www.youtube.com/watch?v=L-BB2FXXh-Q,Why dating apps cause Depression,LEVEL_3_CRISIS
dating app depression,sunOc7E1tCI,https://www.youtube.com/watch?v=sunOc7E1tCI,"The Male Crisis: Porn, Depression, and Dating Apps #shorts",LEVEL_3_CRISIS
dating app depression,IlqShZaNifU,https://www.youtube.com/watch?v=IlqShZaNifU,"Real Talk: Seasonal Depression, Dating Apps &amp; Deciding on Kids",LEVEL_3_CRISIS
dating app depression,jCcZgwAB32g,https://www.youtube.com/watch?v=jCcZgwAB32g,Dating Apps are Dead 🗣️,LEVEL_1_AWARE
dating app depression,rKx5zHdKzBw,https://www.youtube.com/watch?v=rKx5zHdKzBw,feeling exhausted after using dating app.,LEVEL_2_FRUSTRATED
dating app depression,PhNYOEst9iY,https://www.youtube.com/watch?v=PhNYOEst9iY,DEPRESSION FROM DATING,LEVEL_3_CRISIS
dating app depression,9Oz2wyKUDHY,https://www.youtube.com/watch?v=9Oz2wyKUDHY,Dating Apps &amp; Disposable Love: Rethinking Red Flags in 2025,LEVEL_1_AWARE
dating app depression,A628uc74gK4,https://www.youtube.com/watch?v=A628uc74gK4,Women and Men Delete Dating Apps! You&#39;ll Thank Me Later,LEVEL_1_AWARE
dating app depression,nvDAWC2CXCY,https://www.youtube.com/watch?v=nvDAWC2CXCY,Femininity is Costly: Dating Apps Should Die! True Feminine Energy #shorts,LEVEL_1_AWARE
dating app depression,Bu3kXPV7EsU,https://www.youtube.com/watch?v=Bu3kXPV7EsU,What If You Deleted Every Dating App?,LEVEL_1_AWARE
dating app depression,h8pAL2fmhEY,https://www.youtube.com/watch?v=h8pAL2fmhEY,How Dating Apps Secretly Drain Your Energy,LEVEL_1_AWARE
dating app depression,DlPpY7MiioU,https://www.youtube.com/watch?v=DlPpY7MiioU,The Silent Depression of Dating Culture – You Don’t See It Yet,LEVEL_3_CRISIS
dating app depression,J4BId5555fI,https://www.youtube.com/watch?v=J4BId5555fI,"Dating app problems, and how lumore is solving it.",LEVEL_1_AWARE
dating app depression,KvW39M9z060,https://www.youtube.com/watch?v=KvW39M9z060,Ayo but real talk. depression sucks,LEVEL_3_CRISIS
dating app depression,Y2ZRbBl7UcM,https://www.youtube.com/watch?v=Y2ZRbBl7UcM,How Do Online Dating Scams Cause Emotional Distress? - Your Online Dating Guru,LEVEL_1_AWARE
dating app depression,PmDDTk0qasM,https://www.youtube.com/watch?v=PmDDTk0qasM,Peaceful Love: Dating Apps EXPOSED: Why They Are DESIGNED to Keep You Single in 2025 ($4 Billion),LEVEL_1_AWARE
dating app depression,-cKbgCAiaYs,https://www.youtube.com/watch?v=-cKbgCAiaYs,Dating in 2000 vs Now Will Shock You!,LEVEL_1_AWARE
dating app depression,XWGCoS1-uG0,https://www.youtube.com/watch?v=XWGCoS1-uG0,"The Psychology of Online Dating and Maladaptive Behavior, for Encouragement &amp; Motivation!",LEVEL_3_CRISIS
dating app depression,v7zIUA1gw3U,https://www.youtube.com/watch?v=v7zIUA1gw3U,What Stages Of Grief Do You Feel When Ending A Relationship? - Your Online Dating Guru,LEVEL_1_AWARE
